2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisbr.def
Congenital Syphilis
"Município de residência";"Casos confirmados"
"210330 CODO";22
"210340 COELHO NETO";5
"210350 COLINAS";8
"210360 COROATA";1
"210370 CURURUPU";2
"210375 DAVINOPOLIS";10
"210380 DOM PEDRO";1
"210400 ESPERANTINOPOLIS";1
"210405 ESTREITO";6
"210410 FORTALEZA DOS NOGUEIRAS";1
"210420 FORTUNA";2
"210430 GODOFREDO VIANA";1
"210440 GONCALVES DIAS";1
"210455 GOVERNADOR EDISON LOBAO";8
"210460 GOVERNADOR EUGENIO BARROS";3
"210465 GOVERNADOR NEWTON BELLO";2
"210467 GOVERNADOR NUNES FREIRE";5
"210480 GRAJAU";6
"210500 HUMBERTO DE CAMPOS";4
"210510 ICATU";3
"210515 IGARAPE DO MEIO";1
"210530 IMPERATRIZ";150
"210540 ITAPECURU MIRIM";10
"210542 ITINGA DO MARANHAO";7
"210545 JATOBA";1
"210547 JENIPAPO DOS VIEIRAS";1
"210550 JOAO LISBOA";20
"210565 JUNCO DO MARANHAO";1
"210570 LAGO DA PEDRA";2
"210590 LAGO VERDE";2
"210598 LAJEADO NOVO";3
"210630 MAGALHAES DE ALMEIDA";5
"210632 MARACACUME";3
"210637 MARANHAOZINHO";2
"210640 MATA ROMA";2
"210650 MATINHA";5
"210660 MATOES";23
"210663 MATOES DO NORTE";2
"210670 MIRADOR";1
"210675 MIRANDA DO NORTE";2
"210690 MONCAO";7
"210700 MONTES ALTOS";5
"210710 MORROS";4
"210720 NINA RODRIGUES";2
"210740 OLHO D'AGUA DAS CUNHAS";3
"210745 OLINDA NOVA DO MARANHAO";1
"210750 PACO DO LUMIAR";42
"210760 PALMEIRANDIA";2
"210770 PARAIBANO";2
"210780 PARNARAMA";19
"210790 PASSAGEM FRANCA";2
"210810 PAULO RAMOS";3
"210820 PEDREIRAS";1
"210825 PEDRO DO ROSARIO";7
"210830 PENALVA";1
"210840 PERI MIRIM";1
"210845 PERITORO";2
"210850 PINDARE-MIRIM";3
"210860 PINHEIRO";14
"210870 PIO XII";6
"210880 PIRAPEMAS";1
"210890 POCAO DE PEDRAS";3
"210900 PORTO FRANCO";4
"210905 PORTO RICO DO MARANHAO";1
"210910 PRESIDENTE DUTRA";17
"210920 PRESIDENTE JUSCELINO";2
"210927 PRESIDENTE SARNEY";2
"210945 RAPOSA";8
"210950 RIACHAO";3
"210955 RIBAMAR FIQUENE";3
"210960 ROSARIO";6
"210980 SANTA HELENA";3
"210990 SANTA INES";9
"211000 SANTA LUZIA";10
"211003 SANTA LUZIA DO PARUA";2
"211010 SANTA QUITERIA DO MARANHAO";4
"211020 SANTA RITA";7
"211023 SANTANA DO MARANHAO";1
"211027 SANTO AMARO DO MARANHAO";2
"211030 SANTO ANTONIO DOS LOPES";1
"211040 SAO BENEDITO DO RIO PRETO";2
"211050 SAO BENTO";3
"211060 SAO BERNARDO";13
"211070 SAO DOMINGOS DO MARANHAO";3
"211085 SAO FRANCISCO DO BREJAO";1
"211090 SAO FRANCISCO DO MARANHAO";2
"211102 SAO JOAO DO CARU";1
"211105 SAO JOAO DO PARAISO";1
"211107 SAO JOAO DO SOTER";7
"211110 SAO JOAO DOS PATOS";4
"211120 SAO JOSE DE RIBAMAR";63
"211125 SAO JOSE DOS BASILIOS";2
"211130 SAO LUIS";295
"211140 SAO LUIS GONZAGA DO MARANHAO";3
"211150 SAO MATEUS DO MARANHAO";1
"211153 SAO PEDRO DA AGUA BRANCA";2
"211157 SAO PEDRO DOS CRENTES";1
"211176 SENADOR LA ROCQUE";3
"211180 SITIO NOVO";2
"211195 SUCUPIRA DO RIACHAO";1
"211200 TASSO FRAGOSO";2
"211210 TIMBIRAS";5
"211220 TIMON";107
"211223 TRIZIDELA DO VALE";1
"211245 TURILANDIA";3
"211250 TUTOIA";14
"211260 URBANO SANTOS";4
"211270 VARGEM GRANDE";8
"211280 VIANA";17
"211285 VILA NOVA DOS MARTIRIOS";2
"211290 VITORIA DO MEARIM";5
"211400 ZE DOCA";2
"220010 AGRICOLANDIA";3
"220020 AGUA BRANCA";5
"220025 ALAGOINHA DO PIAUI";1
"220027 ALEGRETE DO PIAUI";3
"220030 ALTO LONGA";2
"220040 ALTOS";7
"220045 ALVORADA DO GURGUEIA";3
"220050 AMARANTE";4
"220060 ANGICAL DO PIAUI";1
"220095 AROEIRAS DO ITAIM";1
"220105 ASSUNCAO DO PIAUI";1
"220117 BARRA D'ALCANTARA";1
"220120 BARRAS";15
"220140 BARRO DURO";1
"220150 BATALHA";4
"220155 BELA VISTA DO PIAUI";1
"220173 BETANIA DO PIAUI";3
"220177 BOA HORA";1
"220190 BOM JESUS";12
"220198 BREJO DO PIAUI";1
"220200 BURITI DOS LOPES";17
"220202 BURITI DOS MONTES";1
"220205 CABECEIRAS DO PIAUI";2
"220208 CAJUEIRO DA PRAIA";3
"220209 CALDEIRAO GRANDE DO PIAUI";1
"220210 CAMPINAS DO PIAUI";2
"220213 CAMPO GRANDE DO PIAUI";2
"220217 CAMPO LARGO DO PIAUI";1
"220220 CAMPO MAIOR";10
"220225 CANAVIEIRA";3
"220230 CANTO DO BURITI";8
"220240 CAPITAO DE CAMPOS";3
"220250 CARACOL";2
"220260 CASTELO DO PIAUI";4
"220265 CAXINGO";1
"220270 COCAL";4
"220271 COCAL DE TELHA";1
"220273 COIVARAS";2
"220275 COLONIA DO GURGUEIA";1
"220290 CORRENTE";1
"220310 CRISTINO CASTRO";6
"220320 CURIMATA";1
"220323 CURRAIS";3
"220325 CURRALINHOS";1
"220330 DEMERVAL LOBAO";1
"220335 DIRCEU ARCOVERDE";1
"220342 DOMINGOS MOURAO";1
"220350 ELESBAO VELOSO";5
"220360 ELISEU MARTINS";3
"220370 ESPERANTINA";7
"220380 FLORES DO PIAUI";1
"220385 FLORESTA DO PIAUI";1
"220390 FLORIANO";18
"220420 FRANCISCO SANTOS";1
"220435 GEMINIANO";1
"220440 GILBUES";8
"220465 ILHA GRANDE";6
"220470 INHUMA";2
"220480 IPIRANGA DO PIAUI";3
"220510 ITAUEIRA";1
"220515 JACOBINA DO PIAUI";2
"220520 JAICOS";3
"220525 JARDIM DO MULATO";1
"220530 JERUMENHA";3
"220540 JOAQUIM PIRES";3
"220545 JOCA MARQUES";1
"220550 JOSE DE FREITAS";14
"220551 JUAZEIRO DO PIAUI";1
"220554 LAGOINHA DO PIAUI";2
"220555 LAGOA ALEGRE";1
"220557 LAGOA DE SAO FRANCISCO";1
"220558 LAGOA DO PIAUI";2
"220570 LUIS CORREIA";20
"220580 LUZILANDIA";6
"220585 MADEIRO";1
"220595 MARCOLANDIA";2
"220600 MARCOS PARENTE";1
"220605 MASSAPE DO PIAUI";1
"220610 MATIAS OLIMPIO";2
"220620 MIGUEL ALVES";6
"220640 MONSENHOR GIL";1
"220650 MONSENHOR HIPOLITO";3
"220660 MONTE ALEGRE DO PIAUI";6
"220669 MURICI DOS PORTELAS";2
"220670 NAZARE DO PIAUI";3
"220672 NAZARIA";6
"220680 NOSSA SENHORA DOS REMEDIOS";3
"220695 NOVO SANTO ANTONIO";1
"220700 OEIRAS";3
"220740 PALMEIRA DO PIAUI";2
"220750 PALMEIRAIS";2
"220760 PARNAGUA";1
"220770 PARNAIBA";109
"220775 PASSAGEM FRANCA DO PIAUI";1
"220777 PATOS DO PIAUI";3
"220780 PAULISTANA";3
"220790 PEDRO II";5
"220800 PICOS";15
"220820 PIO IX";1
"220830 PIRACURUCA";4
"220840 PIRIPIRI";15
"220850 PORTO";3
"220870 REDENCAO DO GURGUEIA";1
"220880 REGENERACAO";8
"220910 SANTA CRUZ DO PIAUI";2
"220930 SANTA LUZ";1
"220935 SANTANA DO PIAUI";1
"220937 SANTA ROSA DO PIAUI";1
"220945 SANTO ANTONIO DOS MILAGRES";1
"220980 SAO GONCALO DO PIAUI";1
"220990 SAO JOAO DA SERRA";2
"221000 SAO JOAO DO PIAUI";2
"221005 SAO JOSE DO DIVINO";2
"221010 SAO JOSE DO PEIXE";1
"221030 SAO JULIAO";1
"221038 SAO MIGUEL DA BAIXA GRANDE";1
"221050 SAO PEDRO DO PIAUI";4
"221060 SAO RAIMUNDO NONATO";4
"221063 SEBASTIAO LEAL";1
"221065 SIGEFREDO PACHECO";1
"221070 SIMOES";1
"221080 SIMPLICIO MENDES";2
"221097 TANQUE DO PIAUI";1
"221100 TERESINA";205
"221110 UNIAO";14
"221120 URUCUI";2
"221130 VALENCA DO PIAUI";2
"221135 VARZEA BRANCA";1
"221150 VERA MENDES";1
"230015 ACARAPE";5
"230020 ACARAU";8
"230030 ACOPIARA";1
"230040 AIUABA";3
"230050 ALCANTARAS";2
"230060 ALTANEIRA";1
"230070 ALTO SANTO";4
"230075 AMONTADA";9
"230080 ANTONINA DO NORTE";3
"230090 APUIARES";7
"230100 AQUIRAZ";24
"230110 ARACATI";6
"230120 ARACOIABA";3
"230125 ARARENDA";4
"230130 ARARIPE";1
"230140 ARATUBA";3
"230150 ARNEIROZ";1
"230160 ASSARE";4
"230170 AURORA";1
"230180 BAIXIO";1
"230185 BANABUIU";1
"230190 BARBALHA";59
"230195 BARREIRA";4
"230200 BARRO";2
"230205 BARROQUINHA";2
"230210 BATURITE";29
"230220 BEBERIBE";11
"230230 BELA CRUZ";1
"230240 BOA VIAGEM";3
"230250 BREJO SANTO";7
"230260 CAMOCIM";11
"230270 CAMPOS SALES";3
"230280 CANINDE";10
"230290 CAPISTRANO";1
"230300 CARIDADE";8
"230310 CARIRE";8
"230320 CARIRIACU";3
"230330 CARIUS";2
"230350 CASCAVEL";15
"230365 CATUNDA";4
"230370 CAUCAIA";225
"230380 CEDRO";2
"230390 CHAVAL";3
"230393 CHORO";2
"230395 CHOROZINHO";7
"230400 COREAU";4
"230410 CRATEUS";39
"230420 CRATO";10
"230423 CROATA";1
"230425 CRUZ";4
"230426 DEPUTADO IRAPUAN PINHEIRO";1
"230427 ERERE";1
"230428 EUSEBIO";21
"230430 FARIAS BRITO";1
"230435 FORQUILHA";12
"230440 FORTALEZA";1967
"230445 FORTIM";1
"230450 FRECHEIRINHA";6
"230460 GENERAL SAMPAIO";2
"230465 GRACA";1
"230470 GRANJA";18
"230480 GRANJEIRO";1
"230490 GROAIRAS";1
"230495 GUAIUBA";6
"230500 GUARACIABA DO NORTE";3
"230510 GUARAMIRANGA";1
"230520 HIDROLANDIA";4
"230523 HORIZONTE";22
"230526 IBARETAMA";3
"230530 IBIAPINA";3
"230540 ICO";9
"230550 IGUATU";5
"230560 INDEPENDENCIA";4
"230565 IPAPORANGA";7
"230570 IPAUMIRIM";4
"230580 IPU";11
"230590 IPUEIRAS";7
"230600 IRACEMA";1
"230610 IRAUCUBA";4
"230625 ITAITINGA";17
"230630 ITAPAGE";12
"230640 ITAPIPOCA";13
"230650 ITAPIUNA";1
"230655 ITAREMA";4
"230660 ITATIRA";5
"230680 JAGUARIBARA";1
"230690 JAGUARIBE";2
"230700 JAGUARUANA";1
"230710 JARDIM";13
"230725 JIJOCA DE JERICOACOARA";5
"230730 JUAZEIRO DO NORTE";50
"230740 JUCAS";4
"230750 LAVRAS DA MANGABEIRA";7
"230760 LIMOEIRO DO NORTE";12
"230763 MADALENA";1
"230765 MARACANAU";157
"230770 MARANGUAPE";41
"230780 MARCO";7
"230790 MARTINOPOLE";1
"230800 MASSAPE";9
"230810 MAURITI";10
"230820 MERUOCA";5
"230835 MILHA";1
"230837 MIRAIMA";3
"230840 MISSAO VELHA";20
"230850 MOMBACA";5
"230860 MONSENHOR TABOSA";3
"230870 MORADA NOVA";5
"230880 MORAUJO";3
"230890 MORRINHOS";5
"230900 MUCAMBO";4
"230910 MULUNGU";1
"230920 NOVA OLINDA";8
"230930 NOVA RUSSAS";8
"230940 NOVO ORIENTE";2
"230945 OCARA";3
"230950 OROS";1
"230960 PACAJUS";7
"230970 PACATUBA";32
"230980 PACOTI";7
"230990 PACUJA";1
"231000 PALHANO";2
"231010 PALMACIA";2
"231020 PARACURU";11
"231025 PARAIPABA";11
"231030 PARAMBU";5
"231040 PARAMOTI";3
"231050 PEDRA BRANCA";6
"231060 PENAFORTE";4
"231070 PENTECOSTE";9
"231080 PEREIRO";1
"231085 PINDORETAMA";10
"231090 PIQUET CARNEIRO";1
"231095 PIRES FERREIRA";2
"231100 PORANGA";2
"231123 POTIRETAMA";5
"231126 QUITERIANOPOLIS";3
"231130 QUIXADA";44
"231135 QUIXELO";3
"231140 QUIXERAMOBIM";43
"231150 QUIXERE";4
"231160 REDENCAO";2
"231170 RERIUTABA";7
"231180 RUSSAS";8
"231195 SALITRE";2
"231200 SANTANA DO ACARAU";7
"231210 SANTANA DO CARIRI";2
"231220 SANTA QUITERIA";5
"231230 SAO BENEDITO";4
"231240 SAO GONCALO DO AMARANTE";24
"231260 SAO LUIS DO CURU";1
"231270 SENADOR POMPEU";8
"231280 SENADOR SA";3
"231290 SOBRAL";126
"231300 SOLONOPOLE";1
"231310 TABULEIRO DO NORTE";4
"231320 TAMBORIL";5
"231330 TAUA";25
"231335 TEJUCUOCA";4
"231340 TIANGUA";15
"231350 TRAIRI";16
"231355 TURURU";2
"231360 UBAJARA";9
"231375 UMIRIM";7
"231380 URUBURETAMA";3
"231390 URUOCA";3
"231395 VARJOTA";8
"231400 VARZEA ALEGRE";6
"231410 VICOSA DO CEARA";5
"240010 ACARI";3
"240020 ACU";25
"240030 AFONSO BEZERRA";7
"240070 ALTO DO RODRIGUES";2
"240080 ANGICOS";2
"240100 APODI";4
"240110 AREIA BRANCA";9
"240120 ARES";1
"240130 AUGUSTO SEVERO";4
"240140 BAIA FORMOSA";6
"240145 BARAUNA";18
"240160 BENTO FERNANDES";2
"240165 BODO";2
"240170 BOM JESUS";8
"240180 BREJINHO";7
"240185 CAICARA DO NORTE";1
"240190 CAICARA DO RIO DO VENTO";3
"240200 CAICO";5
"240210 CAMPO REDONDO";3
"240220 CANGUARETAMA";9
"240230 CARAUBAS";6
"240250 CARNAUBAIS";1
"240260 CEARA-MIRIM";29
"240270 CERRO CORA";5
"240290 CORONEL JOAO PESSOA";2
"240300 CRUZETA";1
"240310 CURRAIS NOVOS";7
"240320 DOUTOR SEVERIANO";1
"240325 PARNAMIRIM";95
"240330 ENCANTO";2
"240340 EQUADOR";1
"240350 ESPIRITO SANTO";1
"240360 EXTREMOZ";32
"240370 FELIPE GUERRA";3
"240380 FLORANIA";4
"240410 GALINHOS";1
"240420 GOIANINHA";10
"240430 GOVERNADOR DIX-SEPT ROSADO";1
"240440 GROSSOS";5
"240450 GUAMARE";6
"240460 IELMO MARINHO";1
"240470 IPANGUACU";4
"240485 ITAJA";4
