2007
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/ltabr.def
American Tegumentary Leishmaniasis
"Município de residência";"Casos confirmados"
"120045 Senador Guiomard";208
"120060 Tarauacá";429
"120070 Xapuri";1815
"120000 Município ignorado - AC";1
"130002 Alvarães";40
"130006 Amaturá";16
"130008 Anamã";24
"130010 Anori";16
"130014 Apuí";391
"130020 Atalaia do Norte";160
"130030 Autazes";191
"130040 Barcelos";323
"130050 Barreirinha";143
"130060 Benjamin Constant";54
"130063 Beruri";11
"130068 Boa Vista do Ramos";35
"130070 Boca do Acre";896
"130080 Borba";172
"130083 Caapiranga";71
"130090 Canutama";107
"130100 Carauari";233
"130110 Careiro";77
"130115 Careiro da Várzea";13
"130120 Coari";479
"130130 Codajás";37
"130140 Eirunepé";414
"130150 Envira";433
"130160 Fonte Boa";28
"130165 Guajará";139
"130170 Humaitá";828
"130180 Ipixuna";233
"130185 Iranduba";76
"130190 Itacoatiara";1426
"130195 Itamarati";45
"130200 Itapiranga";86
"130210 Japurá";65
"130220 Juruá";28
"130230 Jutaí";9
"130240 Lábrea";648
"130250 Manacapuru";334
"130255 Manaquiri";10
"130260 Manaus";8276
"130270 Manicoré";436
"130280 Maraã";33
"130290 Maués";462
"130300 Nhamundá";210
"130310 Nova Olinda do Norte";122
"130320 Novo Airão";206
"130330 Novo Aripuanã";355
"130340 Parintins";175
"130350 Pauini";285
"130353 Presidente Figueiredo";2930
"130356 Rio Preto da Eva";3285
"130360 Santa Isabel do Rio Negro";215
"130370 Santo Antônio do Içá";28
"130380 São Gabriel da Cachoeira";353
"130390 São Paulo de Olivença";30
"130395 São Sebastião do Uatumã";49
"130400 Silves";146
"130406 Tabatinga";78
"130410 Tapauá";139
"130420 Tefé";472
"130423 Tonantins";31
"130426 Uarini";57
"130430 Urucará";54
"130440 Urucurituba";13
"130000 Município ignorado - AM";6
"140005 Alto Alegre";281
"140002 Amajari";155
"140010 Boa Vista";1643
"140015 Bonfim";55
"140017 Cantá";241
"140020 Caracaraí";297
"140023 Caroebe";890
"140028 Iracema";125
"140030 Mucajaí";236
"140040 Normandia";6
"140045 Pacaraima";480
"140047 Rorainópolis";1125
"140050 São João da Baliza";278
"140060 São Luiz";184
"140070 Uiramutã";208
"140000 Município ignorado - RR";5
"150010 Abaetetuba";58
"150013 Abel Figueiredo";193
"150020 Acará";171
"150030 Afuá";63
"150034 Água Azul do Norte";168
"150040 Alenquer";941
"150050 Almeirim";1175
"150060 Altamira";1544
"150070 Anajás";58
"150080 Ananindeua";64
"150085 Anapu";1027
"150090 Augusto Corrêa";145
"150095 Aurora do Pará";118
"150100 Aveiro";173
"150110 Bagre";369
"150120 Baião";284
"150125 Bannach";55
"150130 Barcarena";49
"150140 Belém";148
"150145 Belterra";366
"150150 Benevides";36
"150157 Bom Jesus do Tocantins";113
"150160 Bonito";35
"150170 Bragança";398
"150172 Brasil Novo";728
"150175 Brejo Grande do Araguaia";47
"150178 Breu Branco";646
"150180 Breves";103
"150190 Bujaru";17
"150200 Cachoeira do Arari";24
"150195 Cachoeira do Piriá";519
"150210 Cametá";132
"150215 Canaã dos Carajás";177
"150220 Capanema";75
"150230 Capitão Poço";155
"150240 Castanhal";210
"150250 Chaves";8
"150260 Colares";45
"150270 Conceição do Araguaia";163
"150275 Concórdia do Pará";52
"150276 Cumaru do Norte";200
"150277 Curionópolis";260
"150280 Curralinho";113
"150285 Curuá";71
"150290 Curuçá";22
"150293 Dom Eliseu";788
"150295 Eldorado do Carajás";233
"150300 Faro";59
"150304 Floresta do Araguaia";80
"150307 Garrafão do Norte";235
"150309 Goianésia do Pará";1215
"150310 Gurupá";53
"150320 Igarapé-Açu";62
"150330 Igarapé-Miri";345
"150340 Inhangapi";49
"150345 Ipixuna do Pará";548
"150350 Irituia";167
"150360 Itaituba";1676
"150370 Itupiranga";401
"150375 Jacareacanga";276
"150380 Jacundá";435
"150390 Juruti";419
"150400 Limoeiro do Ajuru";27
"150405 Mãe do Rio";109
"150410 Magalhães Barata";20
"150420 Marabá";1220
"150430 Maracanã";10
"150440 Marapanim";24
"150442 Marituba";37
"150445 Medicilândia";2377
"150450 Melgaço";33
"150460 Mocajuba";138
"150470 Moju";670
"150475 Mojuí dos Campos";378
"150480 Monte Alegre";1686
"150490 Muaná";33
"150495 Nova Esperança do Piriá";413
"150497 Nova Ipixuna";79
"150500 Nova Timboteua";39
"150503 Novo Progresso";831
"150506 Novo Repartimento";1282
"150510 Óbidos";884
"150520 Oeiras do Pará";362
"150530 Oriximiná";1239
"150540 Ourém";36
"150543 Ourilândia do Norte";389
"150548 Pacajá";1029
"150549 Palestina do Pará";30
"150550 Paragominas";1674
"150553 Parauapebas";1445
"150555 Pau D'Arco";43
"150560 Peixe-Boi";4
"150563 Piçarra";64
"150565 Placas";567
"150570 Ponta de Pedras";1
"150580 Portel";1772
"150590 Porto de Moz";249
"150600 Prainha";749
"150610 Primavera";30
"150611 Quatipuru";3
"150613 Redenção";356
"150616 Rio Maria";163
"150618 Rondon do Pará";868
"150619 Rurópolis";681
"150620 Salinópolis";41
"150630 Salvaterra";15
"150635 Santa Bárbara do Pará";6
"150650 Santa Izabel do Pará";31
"150655 Santa Luzia do Pará";115
"150658 Santa Maria das Barreiras";114
"150660 Santa Maria do Pará";110
"150670 Santana do Araguaia";303
"150680 Santarém";2043
"150690 Santarém Novo";13
"150700 Santo Antônio do Tauá";31
"150710 São Caetano de Odivelas";23
"150715 São Domingos do Araguaia";282
"150720 São Domingos do Capim";72
"150730 São Félix do Xingu";816
"150740 São Francisco do Pará";53
"150745 São Geraldo do Araguaia";236
"150746 São João da Ponta";10
"150747 São João de Pirabas";23
"150750 São João do Araguaia";163
"150760 São Miguel do Guamá";70
"150770 São Sebastião da Boa Vista";39
"150775 Sapucaia";14
"150780 Senador José Porfírio";434
"150790 Soure";6
"150795 Tailândia";1592
"150796 Terra Alta";31
"150797 Terra Santa";121
"150800 Tomé-Açu";1541
"150803 Tracuateua";67
"150805 Trairão";470
"150808 Tucumã";475
"150810 Tucuruí";705
"150812 Ulianópolis";982
"150815 Uruará";2146
"150820 Vigia";25
"150830 Viseu";394
"150835 Vitória do Xingu";289
"150840 Xinguara";192
"160010 Amapá";111
"160020 Calçoene";1061
"160021 Cutias";10
"160023 Ferreira Gomes";80
"160025 Itaubal";9
"160027 Laranjal do Jari";2155
"160030 Macapá";652
"160040 Mazagão";494
"160050 Oiapoque";1897
"160015 Pedra Branca do Amapari";1012
"160053 Porto Grande";1201
"160055 Pracuúba";49
"160060 Santana";298
"160005 Serra do Navio";858
"160070 Tartarugalzinho";489
"160080 Vitória do Jari";247
"170025 Abreulândia";101
"170030 Aguiarnópolis";23
"170035 Aliança do Tocantins";9
"170040 Almas";47
"170070 Alvorada";17
"170100 Ananás";121
"170105 Angico";15
"170110 Aparecida do Rio Negro";65
"170130 Aragominas";18
"170190 Araguacema";156
"170200 Araguaçu";87
"170210 Araguaína";385
"170215 Araguanã";30
"170220 Araguatins";80
"170230 Arapoema";29
"170240 Arraias";14
"170255 Augustinópolis";33
"170270 Aurora do Tocantins";82
"170290 Axixá do Tocantins";38
"170300 Babaçulândia";22
"170305 Bandeirantes do Tocantins";8
"170307 Barra do Ouro";14
"170310 Barrolândia";26
"170320 Bernardo Sayão";10
"170330 Bom Jesus do Tocantins";27
"170360 Brasilândia do Tocantins";32
"170370 Brejinho de Nazaré";47
"170380 Buriti do Tocantins";16
"170382 Cachoeirinha";32
"170384 Campos Lindos";15
"170386 Cariri do Tocantins";3
"170388 Carmolândia";9
"170389 Carrasco Bonito";9
"170390 Caseara";80
"170410 Centenário";58
"170510 Chapada da Natividade";9
"170460 Chapada de Areia";11
"170550 Colinas do Tocantins";90
"171670 Colméia";34
"170555 Combinado";40
"170560 Conceição do Tocantins";3
"170600 Couto Magalhães";66
"170610 Cristalândia";84
"170625 Crixás do Tocantins";6
"170650 Darcinópolis";36
"170700 Dianópolis";147
"170710 Divinópolis do Tocantins";73
"170720 Dois Irmãos do Tocantins";85
"170730 Dueré";24
"170740 Esperantina";41
"170755 Fátima";24
"170765 Figueirópolis";15
"170770 Filadélfia";30
"170820 Formoso do Araguaia";46
"170825 Fortaleza do Tabocão";27
"170830 Goianorte";37
"170900 Goiatins";74
"170930 Guaraí";199
"170950 Gurupi";96
"170980 Ipueiras";16
"171050 Itacajá";95
"171070 Itaguatins";5
"171090 Itapiratins";18
"171110 Itaporã do Tocantins";25
"171150 Jaú do Tocantins";35
"171180 Juarina";9
"171190 Lagoa da Confusão";64
"171195 Lagoa do Tocantins";7
"171200 Lajeado";41
"171215 Lavandeira";42
"171240 Lizarda";15
"171245 Luzinópolis";34
"171250 Marianópolis do Tocantins";114
"171270 Mateiros";10
"171280 Maurilândia do Tocantins";28
"171320 Miracema do Tocantins";106
"171330 Miranorte";52
"171360 Monte do Carmo";226
"171370 Monte Santo do Tocantins";25
"171395 Muricilândia";14
"171420 Natividade";20
"171430 Nazaré";24
"171488 Nova Olinda";44
"171500 Nova Rosalândia";27
"171510 Novo Acordo";11
"171515 Novo Alegre";36
"171525 Novo Jardim";41
"171550 Oliveira de Fátima";8
"172100 Palmas";573
"171570 Palmeirante";12
"171380 Palmeiras do Tocantins";14
"171575 Palmeirópolis";68
"171610 Paraíso do Tocantins";143
"171620 Paranã";13
"171630 Pau D'Arco";24
"171650 Pedro Afonso";95
"171660 Peixe";17
"171665 Pequizeiro";8
"171700 Pindorama do Tocantins";68
"171720 Piraquê";40
"171750 Pium";110
"171780 Ponte Alta do Bom Jesus";19
"171790 Ponte Alta do Tocantins";232
"171800 Porto Alegre do Tocantins";32
"171820 Porto Nacional";245
"171830 Praia Norte";10
"171840 Presidente Kennedy";35
"171845 Pugmil";7
"171850 Recursolândia";98
"171855 Riachinho";57
"171865 Rio da Conceição";22
"171870 Rio dos Bois";21
"171875 Rio Sono";37
"171880 Sampaio";5
"171884 Sandolândia";77
"171886 Santa Fé do Araguaia";54
"171888 Santa Maria do Tocantins";42
"171889 Santa Rita do Tocantins";20
"171890 Santa Rosa do Tocantins";24
"171900 Santa Tereza do Tocantins";34
"172000 Santa Terezinha do Tocantins";15
"172010 São Bento do Tocantins";78
"172015 São Félix do Tocantins";2
"172020 São Miguel do Tocantins";35
"172025 São Salvador do Tocantins";13
"172030 São Sebastião do Tocantins";7
"172049 São Valério";9
"172065 Silvanópolis";37
"172080 Sítio Novo do Tocantins";54
"172085 Sucupira";4
"172090 Taguatinga";108
"172093 Taipas do Tocantins";10
"172097 Talismã";1
"172110 Tocantínia";296
"172120 Tocantinópolis";121
"172125 Tupirama";12
"172130 Tupiratins";12
"172208 Wanderlândia";67
"172210 Xambioá";152
"210005 Açailândia";961
"210010 Afonso Cunha";9
"210015 Água Doce do Maranhão";3
"210020 Alcântara";294
"210030 Aldeias Altas";141
"210040 Altamira do Maranhão";43
"210043 Alto Alegre do Maranhão";79
"210047 Alto Alegre do Pindaré";532
"210050 Alto Parnaíba";25
"210055 Amapá do Maranhão";107
"210060 Amarante do Maranhão";555
"210070 Anajatuba";19
"210080 Anapurus";242
"210083 Apicum-Açu";11
"210087 Araguanã";153
"210090 Araioses";3
"210095 Arame";591
"210100 Arari";5
"210110 Axixá";272
"210120 Bacabal";61
"210125 Bacabeira";16
"210130 Bacuri";9
"210135 Bacurituba";1
"210140 Balsas";155
"210150 Barão de Grajaú";10
"210160 Barra do Corda";345
"210170 Barreirinhas";957
"210177 Bela Vista do Maranhão";28
"210173 Belágua";104
"210180 Benedito Leite";4
"210190 Bequimão";36
"210193 Bernardo do Mearim";8
"210197 Boa Vista do Gurupi";35
"210200 Bom Jardim";367
"210203 Bom Jesus das Selvas";271
"210207 Bom Lugar";25
"210210 Brejo";154
"210215 Brejo de Areia";308
"210220 Buriti";175
"210230 Buriti Bravo";81
"210232 Buriticupu";879
"210235 Buritirana";57
"210237 Cachoeira Grande";79
"210240 Cajapió";1
"210250 Cajari";2
"210255 Campestre do Maranhão";55
"210260 Cândido Mendes";359
"210270 Cantanhede";136
"210275 Capinzal do Norte";13
"210280 Carolina";102
"210290 Carutapera";217
"210300 Caxias";304
"210310 Cedral";55
"210312 Central do Maranhão";23
"210315 Centro do Guilherme";182
"210317 Centro Novo do Maranhão";203
"210320 Chapadinha";543
"210325 Cidelândia";132
"210330 Codó";302
"210340 Coelho Neto";70
"210350 Colinas";327
"210355 Conceição do Lago-Açu";6
"210360 Coroatá";90
"210370 Cururupu";81
"210375 Davinópolis";41
"210380 Dom Pedro";45
"210390 Duque Bacelar";11
"210400 Esperantinópolis";70
"210405 Estreito";38
"210407 Feira Nova do Maranhão";26
"210408 Fernando Falcão";77
"210409 Formosa da Serra Negra";126
"210410 Fortaleza dos Nogueiras";41
"210420 Fortuna";57
"210430 Godofredo Viana";114
"210440 Gonçalves Dias";73
"210450 Governador Archer";23
"210455 Governador Edison Lobão";53
"210460 Governador Eugênio Barros";78
"210462 Governador Luiz Rocha";22
"210465 Governador Newton Bello";72
"210467 Governador Nunes Freire";465
"210470 Graça Aranha";13
"210480 Grajaú";296
"210490 Guimarães";85
"210500 Humberto de Campos";169
"210510 Icatu";126
"210515 Igarapé do Meio";17
"210520 Igarapé Grande";37
"210530 Imperatriz";580
"210535 Itaipava do Grajaú";108
"210540 Itapecuru Mirim";214
"210542 Itinga do Maranhão";508
"210545 Jatobá";52
"210547 Jenipapo dos Vieiras";98
"210550 João Lisboa";118
"210560 Joselândia";84
"210565 Junco do Maranhão";61
"210570 Lago da Pedra";447
"210580 Lago do Junco";109
"210594 Lago dos Rodrigues";38
"210590 Lago Verde";11
"210592 Lagoa do Mato";21
"210596 Lagoa Grande do Maranhão";92
"210598 Lajeado Novo";50
"210600 Lima Campos";18
"210610 Loreto";13
"210620 Luís Domingues";186
"210630 Magalhães de Almeida";12
"210632 Maracaçumé";212
"210635 Marajá do Sena";350
"210637 Maranhãozinho";213
"210640 Mata Roma";162
"210650 Matinha";17
"210660 Matões";198
"210663 Matões do Norte";18
"210667 Milagres do Maranhão";48
"210670 Mirador";209
"210675 Miranda do Norte";7
"210680 Mirinzal";115
"210690 Monção";19
"210700 Montes Altos";431
"210710 Morros";283
"210720 Nina Rodrigues";106
"210725 Nova Colinas";25
"210730 Nova Iorque";10
"210735 Nova Olinda do Maranhão";87
"210740 Olho d'Água das Cunhãs";46
"210745 Olinda Nova do Maranhão";14
"210750 Paço do Lumiar";22
"210760 Palmeirândia";13
"210770 Paraibano";84
"210780 Parnarama";72
"210790 Passagem Franca";72
"210800 Pastos Bons";78
"210805 Paulino Neves";33
"210810 Paulo Ramos";522
"210820 Pedreiras";34
"210825 Pedro do Rosário";266
"210830 Penalva";14
"210840 Peri Mirim";5
"210845 Peritoró";77
"210850 Pindaré-Mirim";64
"210860 Pinheiro";268
"210870 Pio XII";55
"210880 Pirapemas";47
"210890 Poção de Pedras";90
"210900 Porto Franco";70
"210905 Porto Rico do Maranhão";54
"210910 Presidente Dutra";60
"210920 Presidente Juscelino";78
"210923 Presidente Médici";49
"210927 Presidente Sarney";68
"210930 Presidente Vargas";125
"210940 Primeira Cruz";25
"210945 Raposa";4
"210950 Riachão";74
"210955 Ribamar Fiquene";23
"210960 Rosário";117
"210970 Sambaíba";11
"210975 Santa Filomena do Maranhão";16
"210980 Santa Helena";71
"210990 Santa Inês";159
"211000 Santa Luzia";1116
"211003 Santa Luzia do Paruá";277
"211010 Santa Quitéria do Maranhão";338
"211020 Santa Rita";53
"211023 Santana do Maranhão";29
"211027 Santo Amaro do Maranhão";52
"211030 Santo Antônio dos Lopes";52
"211040 São Benedito do Rio Preto";395
"211050 São Bento";43
"211060 São Bernardo";73
"211065 São Domingos do Azeitão";55
"211070 São Domingos do Maranhão";221
"211080 São Félix de Balsas";9
"211085 São Francisco do Brejão";67
"211090 São Francisco do Maranhão";2
"211100 São João Batista";2
"211102 São João do Carú";276
"211105 São João do Paraíso";55
"211107 São João do Soter";38
"211110 São João dos Patos";189
"211120 São José de Ribamar";36
"211125 São José dos Basílios";13
"211130 São Luís";160
"211140 São Luís Gonzaga do Maranhão";44
"211150 São Mateus do Maranhão";6
"211153 São Pedro da Água Branca";41
"211157 São Pedro dos Crentes";8
"211160 São Raimundo das Mangabeiras";40
"211163 São Raimundo do Doca Bezerra";7
"211167 São Roberto";35
"211170 São Vicente Ferrer";19
"211172 Satubinha";3
"211174 Senador Alexandre Costa";35
"211176 Senador La Rocque";109
"211178 Serrano do Maranhão";17
"211180 Sítio Novo";170
"211190 Sucupira do Norte";52
"211195 Sucupira do Riachão";27
"211200 Tasso Fragoso";12
"211210 Timbiras";83
"211220 Timon";150
"211223 Trizidela do Vale";35
"211227 Tufilândia";93
"211230 Tuntum";63
"211240 Turiaçu";570
"211245 Turilândia";103
"211250 Tutóia";124
"211260 Urbano Santos";741
"211270 Vargem Grande";160
"211280 Viana";79
"211285 Vila Nova dos Martírios";55
"211290 Vitória do Mearim";10
"211300 Vitorino Freire";383
"211400 Zé Doca";699
"220010 Agricolândia";1
"220020 Água Branca";5
"220030 Alto Longá";1
"220040 Altos";184
"220045 Alvorada do Gurguéia";9
"220050 Amarante";2
"220060 Angical do Piauí";3
"220070 Anísio de Abreu";2
"220080 Antônio Almeida";3
"220100 Arraial";4
"220110 Avelino Lopes";4
"220115 Baixa Grande do Ribeiro";14
"220120 Barras";30
"220130 Barreiras do Piauí";3
"220140 Barro Duro";21
"220150 Batalha";12
"220160 Beneditinos";2
"220170 Bertolínia";1
"220173 Betânia do Piauí";2
"220177 Boa Hora";16
"220190 Bom Jesus";6
"220191 Bom Princípio do Piauí";2
"220194 Boqueirão do Piauí";2
"220196 Brasileira";8
"220205 Cabeceiras do Piauí";3
"220208 Cajueiro da Praia";1
"220209 Caldeirão Grande do Piauí";1
"220217 Campo Largo do Piauí";9
"220220 Campo Maior";6
"220225 Canavieira";1
"220230 Canto do Buriti";1
"220240 Capitão de Campos";19
"220245 Capitão Gervásio Oliveira";1
"220255 Caridade do Piauí";1
"220260 Castelo do Piauí";4
"220265 Caxingó";1
"220270 Cocal";4
"220271 Cocal de Telha";1
"220273 Coivaras";1
"220275 Colônia do Gurguéia";2
"220285 Coronel José Dias";1
"220290 Corrente";9
"220300 Cristalândia do Piauí";1
"220323 Currais";1
"220325 Curralinhos";3
"220330 Demerval Lobão";2
"220335 Dirceu Arcoverde";1
"220342 Domingos Mourão";2
"220350 Elesbão Veloso";1
"220360 Eliseu Martins";1
"220370 Esperantina";12
"220375 Fartura do Piauí";1
"220380 Flores do Piauí";1
"220385 Floresta do Piauí";1
"220390 Floriano";8
"220400 Francinópolis";1
"220420 Francisco Santos";1
"220430 Fronteiras";2
"220435 Geminiano";1
"220440 Gilbués";2
"220460 Hugo Napoleão";1
"220465 Ilha Grande";1
"220470 Inhuma";28
"220480 Ipiranga do Piauí";29
"220490 Isaías Coelho";1
"220500 Itainópolis";3
"220510 Itaueira";2
"220525 Jardim do Mulato";1
"220527 Jatobá do Piauí";1
"220540 Joaquim Pires";9
"220545 Joca Marques";5
"220550 José de Freitas";10
"220551 Juazeiro do Piauí";1
"220552 Júlio Borges";2
"220553 Jurema";1
"220555 Lagoa Alegre";1
"220557 Lagoa de São Francisco";5
"220556 Lagoa do Barro do Piauí";4
"220560 Landri Sales";5
"220570 Luís Correia";7
"220580 Luzilândia";31
"220585 Madeiro";11
"220590 Manoel Emídio";7
"220595 Marcolândia";1
"220600 Marcos Parente";3
"220610 Matias Olímpio";15
"220620 Miguel Alves";16
"220635 Milton Brandão";8
"220640 Monsenhor Gil";6
"220660 Monte Alegre do Piauí";2
"220667 Morro do Chapéu do Piauí";3
"220672 Nazária";1
"220680 Nossa Senhora dos Remédios";22
"220690 Novo Oriente do Piauí";1
"220700 Oeiras";2
"220720 Padre Marcos";2
"220740 Palmeira do Piauí";23
"220750 Palmeirais";10
"220760 Parnaguá";1
"220770 Parnaíba";8
"220775 Passagem Franca do Piauí";2
"220777 Patos do Piauí";2
"220779 Pau D'Arco do Piauí";4
"220780 Paulistana";1
"220790 Pedro II";85
"220800 Picos";4
"220810 Pimenteiras";2
"220830 Piracuruca";4
"220840 Piripiri";22
"220850 Porto";5
"220855 Porto Alegre do Piauí";4
"220860 Prata do Piauí";1
"220865 Queimada Nova";4
"220870 Redenção do Gurguéia";1
"220880 Regeneração";5
"220890 Ribeiro Gonçalves";9
"220920 Santa Filomena";10
"220930 Santa Luz";3
"220935 Santana do Piauí";2
"220945 Santo Antônio dos Milagres";1
"220950 Santo Inácio do Piauí";1
"220960 São Félix do Piauí";1
"220970 São Francisco do Piauí";3
"220975 São Gonçalo do Gurguéia";3
"220980 São Gonçalo do Piauí";2
"220987 São João da Fronteira";8
"220990 São João da Serra";4
"220997 São João do Arraial";5
"221000 São João do Piauí";1
"221005 São José do Divino";2
"221040 São Miguel do Tapuio";3
"221050 São Pedro do Piauí";11
"221060 São Raimundo Nonato";2
"221063 Sebastião Leal";8
"221080 Simplício Mendes";1
"221093 Sussuapara";2
"221100 Teresina";396
"221110 União";15
"221120 Uruçuí";31
"221130 Valença do Piauí";1
"221140 Várzea Grande";1
"230010 Abaiara";16
"230020 Acaraú";5
"230030 Acopiara";7
"230040 Aiuaba";4
"230050 Alcântaras";19
"230060 Altaneira";9
"230075 Amontada";7
"230080 Antonina do Norte";2
"230100 Aquiraz";30
"230110 Aracati";2
"230120 Aracoiaba";4
"230125 Ararendá";3
"230130 Araripe";6
"230140 Aratuba";340
"230160 Assaré";10
"230170 Aurora";6
"230185 Banabuiú";1
"230190 Barbalha";473
"230195 Barreira";3
"230200 Barro";17
"230205 Barroquinha";2
"230210 Baturité";189
"230220 Beberibe";1
"230230 Bela Cruz";7
"230240 Boa Viagem";1
"230250 Brejo Santo";29
"230260 Camocim";6
"230270 Campos Sales";9
"230280 Canindé";22
"230290 Capistrano";28
"230300 Caridade";1
"230310 Cariré";24
"230320 Caririaçu";42
"230330 Cariús";3
"230340 Carnaubal";34
"230350 Cascavel";16
"230365 Catunda";1
"230370 Caucaia";59
"230380 Cedro";3
"230390 Chaval";6
"230395 Chorozinho";2
"230400 Coreaú";7
"230410 Crateús";7
"230420 Crato";716
"230423 Croatá";107
"230425 Cruz";2
"230428 Eusébio";28
"230430 Farias Brito";46
"230435 Forquilha";13
"230440 Fortaleza";335
"230445 Fortim";1
"230450 Frecheirinha";34
"230460 General Sampaio";1
"230465 Graça";120
"230470 Granja";13
"230480 Granjeiro";2
"230490 Groaíras";4
"230495 Guaiúba";2
"230500 Guaraciaba do Norte";412
"230510 Guaramiranga";175
"230520 Hidrolândia";10
"230523 Horizonte";55
"230530 Ibiapina";452
"230540 Icó";12
"230550 Iguatu";13
"230560 Independência";3
"230565 Ipaporanga";4
"230580 Ipu";448
"230590 Ipueiras";85
"230600 Iracema";1
"230610 Irauçuba";4
"230625 Itaitinga";9
"230630 Itapagé";679
"230640 Itapipoca";254
"230650 Itapiúna";1
"230655 Itarema";4
"230660 Itatira";30
"230670 Jaguaretama";1
"230690 Jaguaribe";1
"230700 Jaguaruana";1
"230710 Jardim";93
"230720 Jati";3
"230725 Jijoca de Jericoacoara";3
"230730 Juazeiro do Norte";221
"230740 Jucás";3
"230750 Lavras da Mangabeira";7
"230760 Limoeiro do Norte";4
"230763 Madalena";1
"230765 Maracanaú";37
"230770 Maranguape";68
"230780 Marco";5
"230790 Martinópole";4
"230800 Massapê";89
"230810 Mauriti";33
"230820 Meruoca";282
"230830 Milagres";18
"230837 Miraíma";1
"230840 Missão Velha";106
"230850 Mombaça";3
"230860 Monsenhor Tabosa";1
"230870 Morada Nova";1
"230880 Moraújo";7
"230890 Morrinhos";2
"230900 Mucambo";49
"230910 Mulungu";197
"230920 Nova Olinda";38
"230930 Nova Russas";8
"230940 Novo Oriente";1
"230950 Orós";4
"230960 Pacajus";16
"230970 Pacatuba";10
"230980 Pacoti";651
"230990 Pacujá";12
"231000 Palhano";1
"231010 Palmácia";127
"231020 Paracuru";2
"231025 Paraipaba";2
"231030 Parambu";6
"231040 Paramoti";1
"231050 Pedra Branca";23
"231060 Penaforte";2
"231070 Pentecoste";10
"231080 Pereiro";97
"231085 Pindoretama";37
"231090 Piquet Carneiro";1
"231095 Pires Ferreira";33
"231100 Poranga";7
"231110 Porteiras";73
"231120 Potengi";8
"231126 Quiterianópolis";2
"231130 Quixadá";3
"231135 Quixelô";3
"231140 Quixeramobim";3
"231160 Redenção";32
"231170 Reriutaba";30
"231180 Russas";3
"231195 Salitre";14
"231220 Santa Quitéria";5
"231200 Santana do Acaraú";1
"231210 Santana do Cariri";24
"231230 São Benedito";756
"231240 São Gonçalo do Amarante";13
"231260 São Luís do Curu";2
"231280 Senador Sá";3
"231290 Sobral";193
"231300 Solonópole";1
"231310 Tabuleiro do Norte";1
"231320 Tamboril";1
"231325 Tarrafas";3
"231330 Tauá";10
"231335 Tejuçuoca";3
"231340 Tianguá";292
"231350 Trairi";12
"231355 Tururu";4
"231360 Ubajara";293
"231370 Umari";3
"231375 Umirim";12
"231380 Uruburetama";695
"231390 Uruoca";11
"231395 Varjota";8
"231400 Várzea Alegre";16
"231410 Viçosa do Ceará";575
"240020 Açu";1
"240120 Arês";1
"240140 Baía Formosa";1
"240145 Baraúna";1
"240170 Bom Jesus";1
"240250 Carnaubais";1
"240310 Currais Novos";1
"240320 Doutor Severiano";1
"240330 Encanto";1
"240350 Espírito Santo";1
