2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/meninbr.def
Meningitis
"Município de residência";"Casos confirmados"
"150840 XINGUARA";2
"160030 MACAPA";14
"160060 SANTANA";1
"170210 ARAGUAINA";8
"170255 AUGUSTINOPOLIS";1
"170384 CAMPOS LINDOS";1
"170388 CARMOLANDIA";1
"170390 CASEARA";1
"170410 CENTENARIO";1
"170460 CHAPADA DE AREIA";1
"170550 COLINAS DO TOCANTINS";3
"170700 DIANOPOLIS";1
"170830 GOIANORTE";1
"170930 GUARAI";2
"170950 GURUPI";5
"171110 ITAPORA DO TOCANTINS";1
"171488 NOVA OLINDA";1
"171610 PARAISO DO TOCANTINS";1
"171620 PARANA";1
"171790 PONTE ALTA DO TOCANTINS";1
"171820 PORTO NACIONAL";1
"172015 SAO FELIX DO TOCANTINS";1
"172020 SAO MIGUEL DO TOCANTINS";1
"172100 PALMAS";25
"210005 ACAILANDIA";2
"210015 AGUA DOCE DO MARANHAO";1
"210020 ALCANTARA";1
"210047 ALTO ALEGRE DO PINDARE";1
"210070 ANAJATUBA";1
"210083 APICUM-ACU";2
"210090 ARAIOSES";2
"210100 ARARI";2
"210110 AXIXA";1
"210120 BACABAL";5
"210140 BALSAS";6
"210150 BARAO DE GRAJAU";1
"210160 BARRA DO CORDA";6
"210170 BARREIRINHAS";5
"210200 BOM JARDIM";4
"210232 BURITICUPU";3
"210235 BURITIRANA";2
"210237 CACHOEIRA GRANDE";1
"210240 CAJAPIO";1
"210280 CAROLINA";1
"210300 CAXIAS";6
"210317 CENTRO NOVO DO MARANHAO";1
"210320 CHAPADINHA";4
"210330 CODO";2
"210340 COELHO NETO";1
"210355 CONCEICAO DO LAGO-ACU";1
"210360 COROATA";2
"210370 CURURUPU";1
"210380 DOM PEDRO";1
"210400 ESPERANTINOPOLIS";3
"210405 ESTREITO";1
"210410 FORTALEZA DOS NOGUEIRAS";1
"210455 GOVERNADOR EDISON LOBAO";1
"210467 GOVERNADOR NUNES FREIRE";1
"210480 GRAJAU";2
"210500 HUMBERTO DE CAMPOS";1
"210515 IGARAPE DO MEIO";1
"210520 IGARAPE GRANDE";1
"210530 IMPERATRIZ";8
"210547 JENIPAPO DOS VIEIRAS";2
"210570 LAGO DA PEDRA";1
"210640 MATA ROMA";1
"210660 MATOES";1
"210663 MATOES DO NORTE";1
"210675 MIRANDA DO NORTE";1
"210680 MIRINZAL";1
"210690 MONCAO";4
"210720 NINA RODRIGUES";1
"210750 PACO DO LUMIAR";6
"210760 PALMEIRANDIA";1
"210770 PARAIBANO";1
"210805 PAULINO NEVES";1
"210820 PEDREIRAS";2
"210840 PERI MIRIM";1
"210845 PERITORO";1
"210850 PINDARE-MIRIM";1
"210860 PINHEIRO";4
"210905 PORTO RICO DO MARANHAO";1
"210910 PRESIDENTE DUTRA";3
"210920 PRESIDENTE JUSCELINO";1
"210940 PRIMEIRA CRUZ";1
"210945 RAPOSA";2
"210960 ROSARIO";1
"210990 SANTA INES";2
"211000 SANTA LUZIA";1
"211010 SANTA QUITERIA DO MARANHAO";1
"211020 SANTA RITA";1
"211085 SAO FRANCISCO DO BREJAO";1
"211110 SAO JOAO DOS PATOS";1
"211120 SAO JOSE DE RIBAMAR";16
"211130 SAO LUIS";109
"211150 SAO MATEUS DO MARANHAO";4
"211153 SAO PEDRO DA AGUA BRANCA";1
"211170 SAO VICENTE FERRER";2
"211180 SITIO NOVO";1
"211220 TIMON";9
"211230 TUNTUM";3
"211240 TURIACU";1
"211250 TUTOIA";1
"211270 VARGEM GRANDE";1
"211280 VIANA";2
"211290 VITORIA DO MEARIM";1
"211400 ZE DOCA";3
"220020 AGUA BRANCA";6
"220025 ALAGOINHA DO PIAUI";2
"220030 ALTO LONGA";2
"220040 ALTOS";6
"220050 AMARANTE";2
"220060 ANGICAL DO PIAUI";1
"220090 AROAZES";1
"220110 AVELINO LOPES";2
"220115 BAIXA GRANDE DO RIBEIRO";2
"220120 BARRAS";3
"220150 BATALHA";2
"220157 BELEM DO PIAUI";1
"220190 BOM JESUS";2
"220200 BURITI DOS LOPES";1
"220202 BURITI DOS MONTES";1
"220205 CABECEIRAS DO PIAUI";2
"220220 CAMPO MAIOR";2
"220230 CANTO DO BURITI";2
"220240 CAPITAO DE CAMPOS";2
"220260 CASTELO DO PIAUI";5
"220272 COCAL DOS ALVES";1
"220277 COLONIA DO PIAUI";3
"220290 CORRENTE";2
"220310 CRISTINO CASTRO";1
"220325 CURRALINHOS";1
"220350 ELESBAO VELOSO";1
"220370 ESPERANTINA";4
"220375 FARTURA DO PIAUI";1
"220390 FLORIANO";1
"220420 FRANCISCO SANTOS";1
"220450 GUADALUPE";1
"220510 ITAUEIRA";1
"220525 JARDIM DO MULATO";2
"220527 JATOBA DO PIAUI";1
"220545 JOCA MARQUES";1
"220550 JOSE DE FREITAS";6
"220551 JUAZEIRO DO PIAUI";1
"220559 LAGOA DO SITIO";1
"220590 MANOEL EMIDIO";2
"220595 MARCOLANDIA";1
"220600 MARCOS PARENTE";1
"220620 MIGUEL ALVES";4
"220640 MONSENHOR GIL";4
"220650 MONSENHOR HIPOLITO";1
"220669 MURICI DOS PORTELAS";1
"220672 NAZARIA";3
"220700 OEIRAS";1
"220750 PALMEIRAIS";1
"220770 PARNAIBA";4
"220777 PATOS DO PIAUI";1
"220793 PEDRO LAURENTINO";1
"220800 PICOS";3
"220830 PIRACURUCA";1
"220840 PIRIPIRI";3
"220850 PORTO";3
"220880 REGENERACAO";1
"220910 SANTA CRUZ DO PIAUI";1
"220920 SANTA FILOMENA";1
"220930 SANTA LUZ";1
"220955 SAO BRAZ DO PIAUI";1
"220995 SAO JOAO DA VARJOTA";1
"221030 SAO JULIAO";1
"221050 SAO PEDRO DO PIAUI";6
"221060 SAO RAIMUNDO NONATO";1
"221063 SEBASTIAO LEAL";1
"221065 SIGEFREDO PACHECO";1
"221080 SIMPLICIO MENDES";1
"221093 SUSSUAPARA";1
"221100 TERESINA";117
"221110 UNIAO";4
"221120 URUCUI";2
"221130 VALENCA DO PIAUI";1
"221170 WALL FERRAZ";1
"230015 ACARAPE";3
"230070 ALTO SANTO";3
"230075 AMONTADA";1
"230090 APUIARES";1
"230100 AQUIRAZ";5
"230110 ARACATI";3
"230130 ARARIPE";1
"230140 ARATUBA";1
"230185 BANABUIU";2
"230190 BARBALHA";5
"230195 BARREIRA";2
"230210 BATURITE";4
"230220 BEBERIBE";3
"230240 BOA VIAGEM";9
"230260 CAMOCIM";2
"230270 CAMPOS SALES";1
"230280 CANINDE";2
"230300 CARIDADE";2
"230340 CARNAUBAL";3
"230350 CASCAVEL";7
"230365 CATUNDA";1
"230370 CAUCAIA";28
"230393 CHORO";1
"230395 CHOROZINHO";2
"230400 COREAU";1
"230420 CRATO";1
"230423 CROATA";1
"230425 CRUZ";1
"230428 EUSEBIO";6
"230435 FORQUILHA";2
"230440 FORTALEZA";348
"230445 FORTIM";1
"230500 GUARACIABA DO NORTE";2
"230523 HORIZONTE";7
"230540 ICO";2
"230550 IGUATU";3
"230560 INDEPENDENCIA";1
"230580 IPU";1
"230590 IPUEIRAS";2
"230610 IRAUCUBA";2
"230625 ITAITINGA";8
"230630 ITAPAGE";1
"230640 ITAPIPOCA";9
"230660 ITATIRA";1
"230690 JAGUARIBE";5
"230700 JAGUARUANA";2
"230730 JUAZEIRO DO NORTE";3
"230750 LAVRAS DA MANGABEIRA";1
"230760 LIMOEIRO DO NORTE";5
"230763 MADALENA";3
"230765 MARACANAU";18
"230770 MARANGUAPE";8
"230780 MARCO";1
"230810 MAURITI";3
"230830 MILAGRES";2
"230835 MILHA";1
"230837 MIRAIMA";2
"230850 MOMBACA";3
"230870 MORADA NOVA";4
"230890 MORRINHOS";1
"230900 MUCAMBO";1
"230920 NOVA OLINDA";1
"230930 NOVA RUSSAS";1
"230940 NOVO ORIENTE";1
"230950 OROS";1
"230960 PACAJUS";4
"230970 PACATUBA";8
"230980 PACOTI";5
"231000 PALHANO";1
"231020 PARACURU";3
"231025 PARAIPABA";1
"231030 PARAMBU";1
"231040 PARAMOTI";1
"231050 PEDRA BRANCA";1
"231070 PENTECOSTE";2
"231085 PINDORETAMA";1
"231100 PORANGA";1
"231130 QUIXADA";7
"231140 QUIXERAMOBIM";8
"231160 REDENCAO";4
"231170 RERIUTABA";1
"231180 RUSSAS";8
"231200 SANTANA DO ACARAU";1
"231220 SANTA QUITERIA";2
"231230 SAO BENEDITO";4
"231240 SAO GONCALO DO AMARANTE";4
"231250 SAO JOAO DO JAGUARIBE";2
"231270 SENADOR POMPEU";1
"231290 SOBRAL";4
"231310 TABULEIRO DO NORTE";4
"231330 TAUA";3
"231340 TIANGUA";7
"231350 TRAIRI";2
"231360 UBAJARA";1
"231370 UMARI";1
"231380 URUBURETAMA";1
"231410 VICOSA DO CEARA";1
"240020 ACU";5
"240050 ALEXANDRIA";1
"240110 AREIA BRANCA";2
"240120 ARES";1
"240140 BAIA FORMOSA";1
"240145 BARAUNA";3
"240150 BARCELONA";3
"240160 BENTO FERNANDES";2
"240200 CAICO";4
"240210 CAMPO REDONDO";1
"240220 CANGUARETAMA";4
"240230 CARAUBAS";1
"240260 CEARA-MIRIM";12
"240310 CURRAIS NOVOS";2
"240325 PARNAMIRIM";30
"240360 EXTREMOZ";4
"240380 FLORANIA";3
"240420 GOIANINHA";2
"240440 GROSSOS";1
"240450 GUAMARE";1
"240460 IELMO MARINHO";2
"240470 IPANGUACU";2
"240580 JOAO CAMARA";5
"240610 JUCURUTU";1
"240630 LAGOA DE PEDRAS";1
"240670 LAJES";2
"240710 MACAIBA";12
"240720 MACAU";1
"240800 MOSSORO";16
"240810 NATAL";136
"240820 NISIA FLORESTA";4
"240830 NOVA CRUZ";1
"240880 PARAZINHO";2
"240890 PARELHAS";2
"240895 RIO DO FOGO";1
"240910 PASSA E FICA";2
"240930 PATU";1
"241010 POCO BRANCO";1
"241030 SERRA CAIADA";2
"241040 PUREZA";2
"241120 SANTA CRUZ";1
"241200 SAO GONCALO DO AMARANTE";6
"241220 SAO JOSE DE MIPIBU";5
"241230 SAO JOSE DO CAMPESTRE";1
"241250 SAO MIGUEL";3
"241255 SAO MIGUEL DO GOSTOSO";3
"241260 SAO PAULO DO POTENGI";2
"241280 SAO RAFAEL";3
"241310 SENADOR ELOI DE SOUZA";2
"241335 SERRA DO MEL";1
"241340 SERRA NEGRA DO NORTE";2
"241380 TABOLEIRO GRANDE";1
"241400 TANGARA";1
"241420 TIBAU DO SUL";1
"241440 TOUROS";4
"250080 ARACAGI";1
"250090 ARARA";1
"250130 AROEIRAS";1
"250157 BARRA DE SANTANA";1
"250180 BAYEUX";2
"250200 BELEM DO BREJO DO CRUZ";1
"250260 IGARACY";1
"250270 BORBOREMA";1
"250290 BREJO DOS SANTOS";1
"250320 CABEDELO";2
"250350 CACIMBA DE DENTRO";1
"250390 CAMALAU";1
"250400 CAMPINA GRANDE";16
"250403 CAPIM";1
"250485 COXIXOLA";1
"250510 CUITE";1
"250535 DAMIAO";1
"250600 ESPERANCA";1
"250630 GUARABIRA";2
"250680 INGA";1
"250690 ITABAIANA";1
"250750 JOAO PESSOA";32
"250790 JURIPIRANGA";1
"250830 LAGOA SECA";2
"250860 LUCENA";1
"250950 MONTADAS";1
"250970 MONTEIRO";1
"251000 NAZAREZINHO";1
"251040 OLHO D'AGUA";1
"251080 PATOS";2
"251120 PEDRAS DE FOGO";1
"251180 PIRPIRITUBA";1
"251190 PITIMBU";4
"251200 POCINHOS";3
"251207 POCO DE JOSE DE MOURA";1
"251210 POMBAL";1
"251230 PRINCESA ISABEL";2
"251260 QUIXABA";1
"251280 RIACHO DOS CAVALOS";1
"251290 RIO TINTO";2
"251315 SANTA CECILIA";1
"251370 SANTA RITA";7
"251390 SAO BENTO";3
"251410 SAO JOAO DO TIGRE";1
"251530 SAPE";1
"251550 SERRA BRANCA";1
"251560 SERRA DA RAIZ";1
"251590 SERRARIA";1
"251593 SERTAOZINHO";1
"251597 SOBRADO";1
"251600 SOLANEA";1
"251620 SOUSA";1
"251650 TAPEROA";1
"260005 ABREU E LIMA";13
"260010 AFOGADOS DA INGAZEIRA";5
"260030 AGRESTINA";1
"260040 AGUA PRETA";4
"260050 AGUAS BELAS";3
"260070 ALIANCA";6
"260080 ALTINHO";1
"260090 AMARAJI";1
"260100 ANGELIM";1
"260105 ARACOIABA";1
"260110 ARARIPINA";3
"260120 ARCOVERDE";1
"260130 BARRA DE GUABIRABA";1
"260140 BARREIROS";6
"260170 BELO JARDIM";9
"260190 BEZERROS";3
"260200 BODOCO";2
"260210 BOM CONSELHO";2
"260220 BOM JARDIM";5
"260230 BONITO";1
"260260 BREJO DA MADRE DE DEUS";5
"260270 BUENOS AIRES";1
"260280 BUIQUE";3
"260290 CABO DE SANTO AGOSTINHO";49
"260320 CAETES";2
"260330 CALCADO";1
"260345 CAMARAGIBE";24
"260350 CAMOCIM DE SAO FELIX";2
"260380 CAPOEIRAS";1
"260390 CARNAIBA";1
"260392 CARNAUBEIRA DA PENHA";1
"260400 CARPINA";19
"260410 CARUARU";33
"260420 CATENDE";2
"260440 CHA DE ALEGRIA";1
"260450 CHA GRANDE";1
"260460 CONDADO";7
"260480 CORTES";2
"260490 CUMARU";2
"260500 CUPIRA";1
"260510 CUSTODIA";2
"260520 ESCADA";7
"260530 EXU";1
"260540 FEIRA NOVA";1
"260550 FERREIROS";3
"260570 FLORESTA";1
"260580 FREI MIGUELINHO";1
"260590 GAMELEIRA";4
"260600 GARANHUNS";5
"260610 GLORIA DO GOITA";2
"260620 GOIANA";9
"260630 GRANITO";1
"260640 GRAVATA";8
"260650 IATI";1
"260660 IBIMIRIM";1
"260680 IGARASSU";15
"260690 IGUARACY";1
"260720 IPOJUCA";14
"260760 ILHA DE ITAMARACA";3
"260765 ITAMBE";3
"260775 ITAPISSUMA";3
"260780 ITAQUITINGA";1
"260790 JABOATAO DOS GUARARAPES";102
"260795 JAQUEIRA";1
"260800 JATAUBA";4
"260805 JATOBA";1
"260810 JOAO ALFREDO";1
"260820 JOAQUIM NABUCO";4
"260825 JUCATI";2
"260830 JUPI";1
"260845 LAGOA DO CARRO";1
"260850 LAGOA DE ITAENGA";3
"260875 LAGOA GRANDE";5
"260880 LAJEDO";3
"260890 LIMOEIRO";7
"260900 MACAPARANA";3
"260910 MACHADOS";2
"260915 MANARI";1
"260920 MARAIAL";3
"260930 MIRANDIBA";1
"260940 MORENO";4
"260950 NAZARE DA MATA";16
"260960 OLINDA";99
"260970 OROBO";1
"260980 OROCO";1
"260990 OURICURI";1
"261000 PALMARES";4
"261020 PANELAS";1
"261040 PARNAMIRIM";2
"261050 PASSIRA";2
"261060 PAUDALHO";12
"261070 PAULISTA";49
"261090 PESQUEIRA";7
"261110 PETROLINA";58
"261130 POMBOS";1
"261140 PRIMAVERA";6
"261150 QUIPAPA";1
"261153 QUIXABA";1
"261160 RECIFE";380
"261170 RIACHO DAS ALMAS";1
"261180 RIBEIRAO";5
"261190 RIO FORMOSO";7
"261230 SALOA";1
"261245 SANTA CRUZ";1
"261250 SANTA CRUZ DO CAPIBARIBE";7
"261260 SANTA MARIA DA BOA VISTA";1
"261270 SANTA MARIA DO CAMBUCA";1
"261290 SAO BENEDITO DO SUL";3
"261300 SAO BENTO DO UNA";4
"261320 SAO JOAO";1
"261330 SAO JOAQUIM DO MONTE";2
"261340 SAO JOSE DA COROA GRANDE";2
"261350 SAO JOSE DO BELMONTE";1
"261360 SAO JOSE DO EGITO";3
"261370 SAO LOURENCO DA MATA";22
"261380 SAO VICENTE FERRER";7
"261390 SERRA TALHADA";7
"261410 SERTANIA";2
"261420 SIRINHAEM";1
"261450 SURUBIM";5
"261470 TACAIMBO";2
"261480 TACARATU";4
"261485 TAMANDARE";3
"261500 TAQUARITINGA DO NORTE";1
"261510 TEREZINHA";1
"261530 TIMBAUBA";1
"261540 TORITAMA";6
"261550 TRACUNHAEM";4
"261570 TRIUNFO";2
"261580 TUPANATINGA";3
"261600 VENTUROSA";3
"261620 VERTENTES";1
"261630 VICENCIA";3
"261640 VITORIA DE SANTO ANTAO";7
"261650 XEXEU";1
"270020 ANADIA";1
"270030 ARAPIRACA";3
"270040 ATALAIA";3
"270050 BARRA DE SANTO ANTONIO";2
"270110 BRANQUINHA";2
"270130 CAJUEIRO";1
"270135 CAMPESTRE";1
"270140 CAMPO ALEGRE";4
"270210 COLONIA LEOPOLDINA";1
"270230 CORURIPE";1
"270240 DELMIRO GOUVEIA";1
"270260 FEIRA GRANDE";1
"270280 FLEXEIRAS";2
"270300 IBATEGUARA";1
"270380 JOAQUIM GOMES";2
"270400 JUNQUEIRO";2
"270410 LAGOA DA CANOA";1
"270430 MACEIO";73
"270450 MARAGOGI";3
"270460 MARAVILHA";1
"270470 MARECHAL DEODORO";1
"270510 MATRIZ DE CAMARAGIBE";1
"270550 MURICI";1
"270560 NOVO LINO";1
"270610 OURO BRANCO";1
"270690 PILAR";1
"270710 PIRANHAS";2
"270720 POCO DAS TRINCHEIRAS";1
"270730 PORTO CALVO";1
"270740 PORTO DE PEDRAS";2
"270770 RIO LARGO";2
"270780 ROTEIRO";1
"270790 SANTA LUZIA DO NORTE";1
"270800 SANTANA DO IPANEMA";2
"270830 SAO JOSE DA LAJE";1
"270840 SAO JOSE DA TAPERA";1
"270850 SAO LUIS DO QUITUNDE";2
"270860 SAO MIGUEL DOS CAMPOS";2
"270880 SAO SEBASTIAO";1
"270890 SATUBA";1
"270930 UNIAO DOS PALMARES";2
"270940 VICOSA";2
"280010 AMPARO DE SAO FRANCISCO";1
"280020 AQUIDABA";1
"280030 ARACAJU";32
"280067 BOQUIM";1
"280100 CAMPO DO BRITO";1
"280130 CAPELA";3
"280150 CARMOPOLIS";1
"280210 ESTANCIA";1
"280230 FREI PAULO";1
"280240 GARARU";1
"280290 ITABAIANA";2
"280340 JAPOATA";1
"280350 LAGARTO";1
"280450 NOSSA SENHORA DA GLORIA";1
"280460 NOSSA SENHORA DAS DORES";1
"280480 NOSSA SENHORA DO SOCORRO";6
"280540 POCO REDONDO";1
"280570 PROPRIA";1
"280620 SALGADO";1
"280630 SANTA LUZIA DO ITANHY";1
"280660 SANTO AMARO DAS BROTAS";1
"280670 SAO CRISTOVAO";6
"280740 TOBIAS BARRETO";3
"290020 ABARE";1
"290070 ALAGOINHAS";3
"290100 AMARGOSA";3
"290115 AMERICA DOURADA";1
"290120 ANAGE";1
"290130 ANDARAI";1
"290150 ANGUERA";1
"290160 ANTAS";1
"290170 ANTONIO CARDOSO";1
"290190 APORA";1
"290200 ARACATU";2
"290210 ARACI";1
"290265 BANZAE";1
"290290 BARRA DO CHOCA";2
"290320 BARREIRAS";7
"290323 BARRO ALTO";1
"290350 BELO CAMPO";6
"290360 BIRITINGA";1
"290380 BOA VISTA DO TUPIM";1
"290395 BOM JESUS DA SERRA";1
"290410 BOQUIRA";1
"290420 BOTUPORA";1
"290460 BRUMADO";4
"290480 CAATIBA";1
"290500 CACULE";2
"290515 CAETANOS";1
"290520 CAETITE";6
"290530 CAFARNAUM";4
"290540 CAIRU";1
"290560 CAMACAN";1
"290570 CAMACARI";13
"290600 CAMPO FORMOSO";2
"290610 CANAPOLIS";1
"290630 CANAVIEIRAS";2
"290650 CANDEIAS";7
"290660 CANDIBA";1
"290670 CANDIDO SALES";1
"290680 CANSANCAO";1
"290682 CANUDOS";1
"290687 CAPIM GROSSO";3
"290690 CARAVELAS";1
"290720 CASA NOVA";3
"290730 CASTRO ALVES";1
"290755 CATURAMA";2
"290790 CIPO";1
"290820 CONCEICAO DA FEIRA";1
"290830 CONCEICAO DO ALMEIDA";2
"290840 CONCEICAO DO COITE";2
"290850 CONCEICAO DO JACUIPE";1
"290870 CONDEUBA";3
"290890 CORACAO DE MARIA";1
"290930 CORRENTINA";1
"290980 CRUZ DAS ALMAS";3
"291005 DIAS D'AVILA";8
"291010 DOM BASILIO";1
"291040 ENCRUZILHADA";2
"291060 ESPLANADA";2
"291070 EUCLIDES DA CUNHA";3
"291072 EUNAPOLIS";3
"291080 FEIRA DE SANTANA";42
"291085 FILADELFIA";2
"291130 GENTIO DO OURO";1
"291170 GUANAMBI";3
"291190 IACU";5
"291200 IBIASSUCE";2
"291230 IBICUI";4
"291240 IBIPEBA";2
"291250 IBIPITANGA";1
"291270 IBIRAPITANGA";1
"291310 IBITITA";1
"291350 IGUAI";4
"291360 ILHEUS";6
"291440 IRAQUARA";7
"291460 IRECE";10
"291465 ITABELA";2
"291470 ITABERABA";7
"291480 ITABUNA";7
"291490 ITACARE";1
"291500 ITAETE";1
"291520 ITAGIBA";2
"291535 ITAGUACU DA BAHIA";1
"291540 ITAJU DO COLONIA";1
"291550 ITAJUIPE";1
"291560 ITAMARAJU";1
"291570 ITAMARI";1
"291580 ITAMBE";3
"291610 ITAPARICA";1
"291640 ITAPETINGA";11
"291650 ITAPICURU";1
"291710 ITORORO";1
"291733 IUIU";1
"291750 JACOBINA";1
"291760 JAGUAQUARA";1
"291770 JAGUARARI";2
"291790 JANDAIRA";1
"291800 JEQUIE";8
"291810 JEREMOABO";1
"291820 JIQUIRICA";1
"291830 JITAUNA";1
"291840 JUAZEIRO";21
"291850 JUSSARA";1
"291910 LAMARAO";1
"291915 LAPAO";1
"291920 LAURO DE FREITAS";18
"291930 LENCOIS";1
"291940 LICINIO DE ALMEIDA";1
"291950 LIVRAMENTO DE NOSSA SENHORA";1
"291955 LUIS EDUARDO MAGALHAES";5
"291980 MACAUBAS";3
"291990 MACURURE";1
"292020 MALHADA";1
"292030 MALHADA DE PEDRAS";1
"292040 MANOEL VITORINO";1
"292060 MARAGOGIPE";1
"292100 MATA DE SAO JOAO";4
"292105 MATINA";2
"292140 MIRANGABA";1
"292145 MIRANTE";1
"292190 MUCUGE";1
