2023
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisbr.def
Congenital Syphilis
"Município de residência";"Casos confirmados"
"150808 TUCUMA";1
"150810 TUCURUI";1
"150812 ULIANOPOLIS";1
"150815 URUARA";2
"150820 VIGIA";4
"150830 VISEU";6
"150840 XINGUARA";1
"160010 AMAPA";1
"160020 CALCOENE";3
"160023 FERREIRA GOMES";1
"160030 MACAPA";51
"160040 MAZAGAO";1
"160053 PORTO GRANDE";3
"160060 SANTANA";8
"160070 TARTARUGALZINHO";2
"170030 AGUIARNOPOLIS";1
"170070 ALVORADA";2
"170105 ANGICO";2
"170210 ARAGUAINA";18
"170220 ARAGUATINS";7
"170240 ARRAIAS";1
"170255 AUGUSTINOPOLIS";2
"170290 AXIXA DO TOCANTINS";2
"170300 BABACULANDIA";1
"170307 BARRA DO OURO";2
"170320 BERNARDO SAYAO";1
"170330 BOM JESUS DO TOCANTINS";1
"170360 BRASILANDIA DO TOCANTINS";1
"170370 BREJINHO DE NAZARE";1
"170384 CAMPOS LINDOS";1
"170389 CARRASCO BONITO";1
"170390 CASEARA";2
"170550 COLINAS DO TOCANTINS";3
"170600 COUTO MAGALHAES";2
"170625 CRIXAS DO TOCANTINS";1
"170730 DUERE";1
"170765 FIGUEIROPOLIS";1
"170820 FORMOSO DO ARAGUAIA";1
"170830 GOIANORTE";1
"170900 GOIATINS";2
"170930 GUARAI";6
"170950 GURUPI";15
"171050 ITACAJA";1
"171070 ITAGUATINS";3
"171090 ITAPIRATINS";3
"171110 ITAPORA DO TOCANTINS";1
"171180 JUARINA";1
"171195 LAGOA DO TOCANTINS";1
"171200 LAJEADO";2
"171250 MARIANOPOLIS DO TOCANTINS";1
"171320 MIRACEMA DO TOCANTINS";3
"171330 MIRANORTE";3
"171420 NATIVIDADE";1
"171488 NOVA OLINDA";2
"171500 NOVA ROSALANDIA";2
"171575 PALMEIROPOLIS";1
"171610 PARAISO DO TOCANTINS";3
"171650 PEDRO AFONSO";2
"171670 COLMEIA";1
"171820 PORTO NACIONAL";10
"171845 PUGMIL";1
"171875 RIO SONO";1
"171880 SAMPAIO";2
"171886 SANTA FE DO ARAGUAIA";3
"171890 SANTA ROSA DO TOCANTINS";1
"172020 SAO MIGUEL DO TOCANTINS";1
"172100 PALMAS";78
"172110 TOCANTINIA";1
"172125 TUPIRAMA";2
"172208 WANDERLANDIA";1
"172210 XAMBIOA";1
"210005 ACAILANDIA";2
"210015 AGUA DOCE DO MARANHAO";2
"210020 ALCANTARA";1
"210030 ALDEIAS ALTAS";1
"210047 ALTO ALEGRE DO PINDARE";1
"210060 AMARANTE DO MARANHAO";1
"210080 ANAPURUS";1
"210083 APICUM-ACU";1
"210095 ARAME";1
"210120 BACABAL";1
"210125 BACABEIRA";1
"210140 BALSAS";10
"210150 BARAO DE GRAJAU";2
"210160 BARRA DO CORDA";4
"210170 BARREIRINHAS";2
"210200 BOM JARDIM";1
"210203 BOM JESUS DAS SELVAS";4
"210232 BURITICUPU";2
"210235 BURITIRANA";2
"210237 CACHOEIRA GRANDE";1
"210250 CAJARI";1
"210280 CAROLINA";1
"210300 CAXIAS";5
"210315 CENTRO DO GUILHERME";1
"210317 CENTRO NOVO DO MARANHAO";1
"210320 CHAPADINHA";2
"210330 CODO";2
"210340 COELHO NETO";1
"210350 COLINAS";2
"210360 COROATA";1
"210375 DAVINOPOLIS";2
"210400 ESPERANTINOPOLIS";1
"210405 ESTREITO";3
"210410 FORTALEZA DOS NOGUEIRAS";1
"210430 GODOFREDO VIANA";1
"210455 GOVERNADOR EDISON LOBAO";1
"210467 GOVERNADOR NUNES FREIRE";2
"210480 GRAJAU";1
"210500 HUMBERTO DE CAMPOS";1
"210510 ICATU";1
"210530 IMPERATRIZ";32
"210540 ITAPECURU MIRIM";3
"210542 ITINGA DO MARANHAO";1
"210550 JOAO LISBOA";4
"210598 LAJEADO NOVO";1
"210630 MAGALHAES DE ALMEIDA";1
"210650 MATINHA";2
"210660 MATOES";3
"210670 MIRADOR";1
"210675 MIRANDA DO NORTE";1
"210690 MONCAO";1
"210720 NINA RODRIGUES";1
"210750 PACO DO LUMIAR";6
"210780 PARNARAMA";3
"210820 PEDREIRAS";1
"210825 PEDRO DO ROSARIO";1
"210840 PERI MIRIM";1
"210860 PINHEIRO";2
"210870 PIO XII";2
"210890 POCAO DE PEDRAS";2
"210900 PORTO FRANCO";1
"210905 PORTO RICO DO MARANHAO";1
"210910 PRESIDENTE DUTRA";5
"210945 RAPOSA";3
"210955 RIBAMAR FIQUENE";1
"210960 ROSARIO";1
"211003 SANTA LUZIA DO PARUA";2
"211010 SANTA QUITERIA DO MARANHAO";1
"211020 SANTA RITA";2
"211060 SAO BERNARDO";5
"211120 SAO JOSE DE RIBAMAR";15
"211130 SAO LUIS";80
"211153 SAO PEDRO DA AGUA BRANCA";1
"211157 SAO PEDRO DOS CRENTES";1
"211176 SENADOR LA ROCQUE";1
"211195 SUCUPIRA DO RIACHAO";1
"211200 TASSO FRAGOSO";1
"211210 TIMBIRAS";1
"211220 TIMON";20
"211245 TURILANDIA";1
"211250 TUTOIA";3
"211260 URBANO SANTOS";1
"211270 VARGEM GRANDE";2
"211280 VIANA";1
"211290 VITORIA DO MEARIM";1
"220045 ALVORADA DO GURGUEIA";1
"220050 AMARANTE";1
"220120 BARRAS";1
"220155 BELA VISTA DO PIAUI";1
"220190 BOM JESUS";7
"220200 BURITI DOS LOPES";3
"220210 CAMPINAS DO PIAUI";2
"220220 CAMPO MAIOR";2
"220225 CANAVIEIRA";2
"220230 CANTO DO BURITI";1
"220240 CAPITAO DE CAMPOS";2
"220265 CAXINGO";1
"220270 COCAL";1
"220290 CORRENTE";1
"220310 CRISTINO CASTRO";3
"220320 CURIMATA";1
"220323 CURRAIS";1
"220325 CURRALINHOS";1
"220342 DOMINGOS MOURAO";1
"220350 ELESBAO VELOSO";1
"220360 ELISEU MARTINS";1
"220370 ESPERANTINA";1
"220385 FLORESTA DO PIAUI";1
"220390 FLORIANO";8
"220440 GILBUES";3
"220510 ITAUEIRA";1
"220515 JACOBINA DO PIAUI";1
"220520 JAICOS";1
"220530 JERUMENHA";1
"220550 JOSE DE FREITAS";1
"220570 LUIS CORREIA";6
"220600 MARCOS PARENTE";1
"220620 MIGUEL ALVES";1
"220660 MONTE ALEGRE DO PIAUI";4
"220670 NAZARE DO PIAUI";1
"220700 OEIRAS";1
"220770 PARNAIBA";17
"220780 PAULISTANA";1
"220800 PICOS";1
"220840 PIRIPIRI";8
"220850 PORTO";1
"220870 REDENCAO DO GURGUEIA";1
"220880 REGENERACAO";1
"220910 SANTA CRUZ DO PIAUI";1
"220935 SANTANA DO PIAUI";1
"220945 SANTO ANTONIO DOS MILAGRES";1
"221000 SAO JOAO DO PIAUI";1
"221010 SAO JOSE DO PEIXE";1
"221060 SAO RAIMUNDO NONATO";2
"221080 SIMPLICIO MENDES";1
"221097 TANQUE DO PIAUI";1
"221100 TERESINA";30
"221110 UNIAO";2
"230015 ACARAPE";2
"230040 AIUABA";1
"230075 AMONTADA";1
"230080 ANTONINA DO NORTE";1
"230090 APUIARES";2
"230100 AQUIRAZ";4
"230110 ARACATI";2
"230120 ARACOIABA";1
"230160 ASSARE";1
"230185 BANABUIU";1
"230190 BARBALHA";14
"230195 BARREIRA";1
"230205 BARROQUINHA";1
"230210 BATURITE";3
"230220 BEBERIBE";3
"230240 BOA VIAGEM";1
"230250 BREJO SANTO";3
"230280 CANINDE";6
"230290 CAPISTRANO";1
"230300 CARIDADE";2
"230310 CARIRE";2
"230320 CARIRIACU";1
"230350 CASCAVEL";4
"230365 CATUNDA";1
"230370 CAUCAIA";30
"230380 CEDRO";1
"230390 CHAVAL";1
"230395 CHOROZINHO";1
"230400 COREAU";1
"230410 CRATEUS";5
"230420 CRATO";1
"230425 CRUZ";1
"230426 DEPUTADO IRAPUAN PINHEIRO";1
"230428 EUSEBIO";4
"230435 FORQUILHA";1
"230440 FORTALEZA";351
"230445 FORTIM";1
"230470 GRANJA";2
"230495 GUAIUBA";1
"230500 GUARACIABA DO NORTE";1
"230523 HORIZONTE";5
"230526 IBARETAMA";1
"230530 IBIAPINA";1
"230540 ICO";5
"230560 INDEPENDENCIA";1
"230570 IPAUMIRIM";1
"230580 IPU";1
"230590 IPUEIRAS";1
"230625 ITAITINGA";1
"230630 ITAPAGE";3
"230650 ITAPIUNA";1
"230655 ITAREMA";1
"230690 JAGUARIBE";1
"230710 JARDIM";5
"230730 JUAZEIRO DO NORTE";6
"230750 LAVRAS DA MANGABEIRA";3
"230760 LIMOEIRO DO NORTE";5
"230765 MARACANAU";29
"230770 MARANGUAPE";5
"230810 MAURITI";1
"230820 MERUOCA";1
"230840 MISSAO VELHA";6
"230850 MOMBACA";1
"230920 NOVA OLINDA";2
"230960 PACAJUS";3
"230970 PACATUBA";3
"230980 PACOTI";4
"231010 PALMACIA";2
"231020 PARACURU";1
"231025 PARAIPABA";4
"231040 PARAMOTI";1
"231060 PENAFORTE";1
"231070 PENTECOSTE";2
"231085 PINDORETAMA";3
"231126 QUITERIANOPOLIS";1
"231130 QUIXADA";4
"231140 QUIXERAMOBIM";6
"231150 QUIXERE";2
"231160 REDENCAO";1
"231170 RERIUTABA";2
"231180 RUSSAS";1
"231200 SANTANA DO ACARAU";1
"231220 SANTA QUITERIA";1
"231230 SAO BENEDITO";1
"231240 SAO GONCALO DO AMARANTE";9
"231270 SENADOR POMPEU";1
"231290 SOBRAL";12
"231310 TABULEIRO DO NORTE";1
"231330 TAUA";2
"231350 TRAIRI";2
"231360 UBAJARA";1
"231380 URUBURETAMA";1
"231395 VARJOTA";1
"231400 VARZEA ALEGRE";1
"231410 VICOSA DO CEARA";1
"240010 ACARI";1
"240020 ACU";4
"240030 AFONSO BEZERRA";1
"240070 ALTO DO RODRIGUES";1
"240110 AREIA BRANCA";2
"240130 AUGUSTO SEVERO";2
"240145 BARAUNA";4
"240160 BENTO FERNANDES";2
"240170 BOM JESUS";1
"240180 BREJINHO";3
"240200 CAICO";2
"240210 CAMPO REDONDO";1
"240220 CANGUARETAMA";4
"240230 CARAUBAS";1
"240260 CEARA-MIRIM";3
"240270 CERRO CORA";1
"240310 CURRAIS NOVOS";3
"240320 DOUTOR SEVERIANO";1
"240325 PARNAMIRIM";23
"240330 ENCANTO";1
"240360 EXTREMOZ";4
"240380 FLORANIA";1
"240420 GOIANINHA";1
"240500 JACANA";1
"240550 JARDIM DE ANGICOS";1
"240580 JOAO CAMARA";1
"240590 JOAO DIAS";1
"240615 JUNDIA";1
"240630 LAGOA DE PEDRAS";1
"240670 LAJES";1
"240680 LAJES PINTADAS";1
"240710 MACAIBA";9
"240750 MAXARANGUAPE";3
"240770 MONTANHAS";1
"240780 MONTE ALEGRE";1
"240800 MOSSORO";19
"240810 NATAL";132
"240820 NISIA FLORESTA";2
"240830 NOVA CRUZ";2
"240895 RIO DO FOGO";1
"240930 PATU";1
"240940 PAU DOS FERROS";1
"240990 PENDENCIAS";1
"241010 POCO BRANCO";1
"241030 SERRA CAIADA";2
"241040 PUREZA";1
"241090 RIACHUELO";1
"241120 SANTA CRUZ";3
"241140 SANTANA DO MATOS";1
"241142 SANTANA DO SERIDO";1
"241170 SAO BENTO DO TRAIRI";1
"241200 SAO GONCALO DO AMARANTE";9
"241220 SAO JOSE DE MIPIBU";2
"241230 SAO JOSE DO CAMPESTRE";2
"241260 SAO PAULO DO POTENGI";1
"241270 SAO PEDRO";3
"241290 SAO TOME";3
"241380 TABOLEIRO GRANDE";1
"241390 TAIPU";1
"241420 TIBAU DO SUL";1
"241440 TOUROS";1
"241460 UPANEMA";2
"241500 VILA FLOR";1
"250040 ALAGOA NOVA";1
"250060 ALHANDRA";2
"250080 ARACAGI";1
"250180 BAYEUX";10
"250200 BELEM DO BREJO DO CRUZ";1
"250300 CAAPORA";3
"250320 CABEDELO";7
"250355 CACIMBAS";1
"250370 CAJAZEIRAS";4
"250400 CAMPINA GRANDE";16
"250430 CATOLE DO ROCHA";1
"250440 CONCEICAO";1
"250460 CONDE";5
"250700 ITAPORANGA";4
"250750 JOAO PESSOA";59
"250790 JURIPIRANGA";1
"250800 JURU";1
"250890 MAMANGUAPE";1
"250910 MARI";1
"250920 MASSARANDUBA";1
"251080 PATOS";1
"251120 PEDRAS DE FOGO";3
"251190 PITIMBU";1
"251200 POCINHOS";1
"251210 POMBAL";1
"251275 RIACHAO DO BACAMARTE";1
"251310 SALGADO DE SAO FELIX";1
"251340 SANTA LUZIA";1
"251370 SANTA RITA";8
"251530 SAPE";3
"251597 SOBRADO";1
"251610 SOLEDADE";2
"251620 SOUSA";1
"251630 SUME";2
"251650 TAPEROA";1
"260005 ABREU E LIMA";8
"260030 AGRESTINA";4
"260040 AGUA PRETA";3
"260050 AGUAS BELAS";1
"260070 ALIANCA";3
"260080 ALTINHO";5
"260105 ARACOIABA";3
"260130 BARRA DE GUABIRABA";2
"260140 BARREIROS";5
"260150 BELEM DE MARIA";2
"260160 BELEM DE SAO FRANCISCO";1
"260170 BELO JARDIM";4
"260190 BEZERROS";3
"260200 BODOCO";1
"260210 BOM CONSELHO";2
"260220 BOM JARDIM";2
"260230 BONITO";2
"260240 BREJAO";1
"260260 BREJO DA MADRE DE DEUS";10
"260280 BUIQUE";2
"260290 CABO DE SANTO AGOSTINHO";15
"260310 CACHOEIRINHA";1
"260345 CAMARAGIBE";15
"260350 CAMOCIM DE SAO FELIX";2
"260380 CAPOEIRAS";1
"260400 CARPINA";6
"260410 CARUARU";22
"260420 CATENDE";7
"260460 CONDADO";4
"260500 CUPIRA";4
"260515 DORMENTES";1
"260520 ESCADA";8
"260530 EXU";1
"260550 FERREIROS";1
"260570 FLORESTA";2
"260580 FREI MIGUELINHO";2
"260600 GARANHUNS";4
"260620 GOIANA";12
"260640 GRAVATA";4
"260650 IATI";2
"260660 IBIMIRIM";1
"260670 IBIRAJUBA";1
"260680 IGARASSU";14
"260710 INGAZEIRA";1
"260720 IPOJUCA";3
"260730 IPUBI";1
"260740 ITACURUBA";1
"260750 ITAIBA";1
"260760 ILHA DE ITAMARACA";3
"260775 ITAPISSUMA";4
"260790 JABOATAO DOS GUARARAPES";60
"260820 JOAQUIM NABUCO";1
"260825 JUCATI";1
"260830 JUPI";3
"260845 LAGOA DO CARRO";1
"260850 LAGOA DE ITAENGA";1
"260870 LAGOA DOS GATOS";1
"260875 LAGOA GRANDE";1
"260880 LAJEDO";4
"260920 MARAIAL";2
"260940 MORENO";3
"260950 NAZARE DA MATA";2
"260960 OLINDA";47
"260990 OURICURI";1
"261000 PALMARES";7
"261020 PANELAS";2
"261030 PARANATAMA";1
"261050 PASSIRA";2
"261060 PAUDALHO";5
"261070 PAULISTA";31
"261080 PEDRA";1
"261090 PESQUEIRA";2
"261100 PETROLANDIA";1
"261110 PETROLINA";56
"261130 POMBOS";1
"261140 PRIMAVERA";4
"261160 RECIFE";172
"261180 RIBEIRAO";5
"261200 SAIRE";1
"261220 SALGUEIRO";1
"261230 SALOA";1
"261240 SANHARO";1
"261250 SANTA CRUZ DO CAPIBARIBE";4
"261255 SANTA FILOMENA";1
"261260 SANTA MARIA DA BOA VISTA";1
"261300 SAO BENTO DO UNA";4
"261310 SAO CAITANO";5
"261330 SAO JOAQUIM DO MONTE";2
"261340 SAO JOSE DA COROA GRANDE";2
"261350 SAO JOSE DO BELMONTE";2
"261360 SAO JOSE DO EGITO";1
"261370 SAO LOURENCO DA MATA";12
"261390 SERRA TALHADA";5
"261400 SERRITA";1
"261410 SERTANIA";3
"261420 SIRINHAEM";4
"261440 SOLIDAO";2
"261480 TACARATU";1
"261485 TAMANDARE";2
"261520 TERRA NOVA";2
"261530 TIMBAUBA";2
"261540 TORITAMA";3
"261550 TRACUNHAEM";1
"261620 VERTENTES";1
"261630 VICENCIA";3
"261640 VITORIA DE SANTO ANTAO";21
"261650 XEXEU";3
"270020 ANADIA";1
"270030 ARAPIRACA";3
"270040 ATALAIA";2
"270050 BARRA DE SANTO ANTONIO";4
"270060 BARRA DE SAO MIGUEL";1
"270100 BOCA DA MATA";1
"270110 BRANQUINHA";2
"270130 CAJUEIRO";1
"270135 CAMPESTRE";1
"270140 CAMPO ALEGRE";5
"270170 CAPELA";2
"270210 COLONIA LEOPOLDINA";3
"270220 COQUEIRO SECO";1
"270230 CORURIPE";4
"270240 DELMIRO GOUVEIA";1
"270280 FLEXEIRAS";1
"270320 IGREJA NOVA";1
"270360 JAPARATINGA";1
"270375 JEQUIA DA PRAIA";1
"270380 JOAQUIM GOMES";1
"270430 MACEIO";141
"270450 MARAGOGI";2
"270470 MARECHAL DEODORO";8
"270510 MATRIZ DE CAMARAGIBE";6
"270520 MESSIAS";5
"270550 MURICI";2
"270644 PARIPUEIRA";2
"270650 PASSO DE CAMARAGIBE";1
"270660 PAULO JACINTO";1
"270670 PENEDO";2
"270690 PILAR";2
"270710 PIRANHAS";1
"270730 PORTO CALVO";6
"270740 PORTO DE PEDRAS";2
"270770 RIO LARGO";17
"270790 SANTA LUZIA DO NORTE";2
"270810 SANTANA DO MUNDAU";1
"270830 SAO JOSE DA LAJE";3
"270850 SAO LUIS DO QUITUNDE";1
"270860 SAO MIGUEL DOS CAMPOS";3
"270880 SAO SEBASTIAO";1
"270890 SATUBA";1
"270915 TEOTONIO VILELA";3
"270920 TRAIPU";1
"270930 UNIAO DOS PALMARES";3
"270940 VICOSA";1
"280020 AQUIDABA";1
"280030 ARACAJU";67
"280040 ARAUA";2
"280050 AREIA BRANCA";2
"280060 BARRA DOS COQUEIROS";7
"280067 BOQUIM";6
"280100 CAMPO DO BRITO";2
"280120 CANINDE DE SAO FRANCISCO";7
"280130 CAPELA";5
"280140 CARIRA";1
"280150 CARMOPOLIS";1
"280160 CEDRO DE SAO JOAO";1
"280170 CRISTINAPOLIS";4
"280210 ESTANCIA";8
"280280 INDIAROBA";4
"280290 ITABAIANA";4
"280300 ITABAIANINHA";4
"280320 ITAPORANGA D'AJUDA";6
"280350 LAGARTO";10
"280360 LARANJEIRAS";4
"280370 MACAMBIRA";2
"280390 MALHADOR";1
"280400 MARUIM";4
"280440 NEOPOLIS";1
"280445 NOSSA SENHORA APARECIDA";1
"280450 NOSSA SENHORA DA GLORIA";2
"280460 NOSSA SENHORA DAS DORES";4
"280470 NOSSA SENHORA DE LOURDES";1
"280480 NOSSA SENHORA DO SOCORRO";44
"280490 PACATUBA";1
"280500 PEDRA MOLE";1
"280540 POCO REDONDO";1
"280550 POCO VERDE";1
"280560 PORTO DA FOLHA";2
"280570 PROPRIA";2
"280590 RIACHUELO";3
"280600 RIBEIROPOLIS";1
"280610 ROSARIO DO CATETE";1
"280620 SALGADO";1
"280630 SANTA LUZIA DO ITANHY";3
"280650 SANTA ROSA DE LIMA";1
"280660 SANTO AMARO DAS BROTAS";3
"280670 SAO CRISTOVAO";5
"280680 SAO DOMINGOS";1
"280710 SIMAO DIAS";6
"280720 SIRIRI";2
"280750 TOMAR DO GERU";1
"280760 UMBAUBA";3
"290070 ALAGOINHAS";3
"290080 ALCOBACA";8
"290100 AMARGOSA";1
"290135 ANDORINHA";1
"290190 APORA";1
"290210 ARACI";1
"290225 ARATACA";1
"290270 BARRA";1
"290290 BARRA DO CHOCA";1
"290320 BARREIRAS";3
"290340 BELMONTE";2
"290390 BOM JESUS DA LAPA";1
"290460 BRUMADO";1
"290520 CAETITE";1
"290540 CAIRU";1
"290560 CAMACAN";1
"290570 CAMACARI";3
"290580 CAMAMU";1
"290600 CAMPO FORMOSO";1
"290650 CANDEIAS";1
"290670 CANDIDO SALES";1
"290680 CANSANCAO";1
"290682 CANUDOS";1
"290690 CARAVELAS";3
"290710 CARINHANHA";3
"290720 CASA NOVA";6
"290760 CENTRAL";2
"290770 CHORROCHO";1
"290820 CONCEICAO DA FEIRA";1
"290830 CONCEICAO DO ALMEIDA";1
"290840 CONCEICAO DO COITE";1
"290850 CONCEICAO DO JACUIPE";2
"290860 CONDE";3
"290890 CORACAO DE MARIA";1
"290920 CORONEL JOAO SA";1
"290980 CRUZ DAS ALMAS";1
"291005 DIAS D'AVILA";2
"291040 ENCRUZILHADA";1
"291060 ESPLANADA";1
"291072 EUNAPOLIS";12
"291080 FEIRA DE SANTANA";33
"291110 FORMOSA DO RIO PRETO";1
"291120 GANDU";1
"291170 GUANAMBI";1
"291220 IBICOARA";3
"291230 IBICUI";1
"291280 IBIRAPUA";1
"291310 IBITITA";2
"291340 IGAPORA";1
"291350 IGUAI";1
"291360 ILHEUS";16
"291390 IPIAU";1
"291430 IRAMAIA";1
"291460 IRECE";6
"291465 ITABELA";1
"291470 ITABERABA";1
"291480 ITABUNA";4
"291490 ITACARE";4
"291510 ITAGI";1
"291520 ITAGIBA";2
"291560 ITAMARAJU";1
"291580 ITAMBE";1
"291640 ITAPETINGA";8
"291650 ITAPICURU";2
"291685 ITATIM";2
"291730 ITUBERA";1
"291750 JACOBINA";4
"291760 JAGUAQUARA";2
"291770 JAGUARARI";1
"291790 JANDAIRA";1
"291800 JEQUIE";16
"291820 JIQUIRICA";2
"291830 JITAUNA";3
"291835 JOAO DOURADO";1
"291840 JUAZEIRO";9
"291920 LAURO DE FREITAS";15
"291950 LIVRAMENTO DE NOSSA SENHORA";1
"291955 LUIS EDUARDO MAGALHAES";1
"291960 MACAJUBA";2
"292010 MAIRI";1
"292050 MARACAS";2
"292070 MARAU";1
"292105 MATINA";1
"292110 MEDEIROS NETO";1
"292180 MORTUGABA";1
"292200 MUCURI";2
"292205 MULUNGU DO MORRO";1
"292210 MUNDO NOVO";1
"292230 MURITIBA";1
"292265 NORDESTINA";1
"292300 NOVA VICOSA";5
"292310 OLINDINA";1
"292420 PEDRO ALEXANDRE";2
"292430 PIATA";1
"292500 PLANALTO";2
"292510 POCOES";2
"292530 PORTO SEGURO";25
"292540 POTIRAGUA";1
"292550 PRADO";1
"292560 PRESIDENTE DUTRA";1
"292580 QUEIMADAS";1
"292595 RAFAEL JAMBEIRO";1
"292660 RIBEIRA DO POMBAL";1
"292700 RIO REAL";1
"292710 RODELAS";2
"292730 SALINAS DA MARGARIDA";1
"292740 SALVADOR";166
"292750 SANTA BARBARA";1
"292770 SANTA CRUZ CABRALIA";6
"292810 SANTA MARIA DA VITORIA";1
"292820 SANTANA";1
"292840 SANTA RITA DE CASSIA";1
"292870 SANTO ANTONIO DE JESUS";1
"292880 SANTO ESTEVAO";1
"292905 SAO FELIX DO CORIBE";1
"292925 SAO GABRIEL";2
"292940 SAO MIGUEL DAS MATAS";1
"292975 SAUBARA";1
"292990 SEABRA";1
"293010 SENHOR DO BONFIM";3
"293020 SENTO SE";2
"293050 SERRINHA";3
"293070 SIMOES FILHO";3
"293077 SOBRADINHO";1
"293135 TEIXEIRA DE FREITAS";13
"293160 TEOLANDIA";1
"293180 TREMEDAL";1
"293270 URUCUCA";1
"293320 VERA CRUZ";2
"293325 VEREDA";1
"310050 ACUCENA";1
"310060 AGUA BOA";1
"310110 AIMORES";2
"310150 ALEM PARAIBA";4
"310160 ALFENAS";5
"310170 ALMENARA";5
"310260 ANDRADAS";1
"310290 ANTONIO CARLOS";1
"310300 ANTONIO DIAS";2
"310360 ARANTINA";1
"310370 ARAPONGA";3
"310375 ARAPORA";1
"310400 ARAXA";22
