2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisbr.def
Congenital Syphilis
"Município de residência";"Casos confirmados"
"140015 BONFIM";6
"140017 CANTA";19
"140020 CARACARAI";29
"140023 CAROEBE";6
"140028 IRACEMA";1
"140030 MUCAJAI";23
"140040 NORMANDIA";4
"140045 PACARAIMA";33
"140047 RORAINOPOLIS";38
"140050 SAO JOAO DA BALIZA";5
"140060 SAO LUIZ";5
"140070 UIRAMUTA";5
"150010 ABAETETUBA";40
"150013 ABEL FIGUEIREDO";4
"150020 ACARA";25
"150030 AFUA";35
"150034 AGUA AZUL DO NORTE";1
"150040 ALENQUER";25
"150050 ALMEIRIM";6
"150060 ALTAMIRA";97
"150070 ANAJAS";9
"150080 ANANINDEUA";465
"150085 ANAPU";31
"150090 AUGUSTO CORREA";36
"150095 AURORA DO PARA";7
"150100 AVEIRO";5
"150110 BAGRE";15
"150120 BAIAO";13
"150125 BANNACH";1
"150130 BARCARENA";114
"150140 BELEM";1003
"150145 BELTERRA";6
"150150 BENEVIDES";71
"150157 BOM JESUS DO TOCANTINS";7
"150160 BONITO";1
"150170 BRAGANCA";132
"150172 BRASIL NOVO";6
"150175 BREJO GRANDE DO ARAGUAIA";5
"150178 BREU BRANCO";8
"150180 BREVES";168
"150190 BUJARU";13
"150195 CACHOEIRA DO PIRIA";4
"150200 CACHOEIRA DO ARARI";4
"150210 CAMETA";72
"150215 CANAA DOS CARAJAS";25
"150220 CAPANEMA";24
"150230 CAPITAO POCO";8
"150240 CASTANHAL";85
"150250 CHAVES";7
"150260 COLARES";8
"150270 CONCEICAO DO ARAGUAIA";17
"150275 CONCORDIA DO PARA";14
"150276 CUMARU DO NORTE";6
"150277 CURIONOPOLIS";18
"150280 CURRALINHO";10
"150285 CURUA";5
"150290 CURUCA";25
"150293 DOM ELISEU";7
"150295 ELDORADO DOS CARAJAS";21
"150304 FLORESTA DO ARAGUAIA";6
"150307 GARRAFAO DO NORTE";2
"150309 GOIANESIA DO PARA";15
"150310 GURUPA";13
"150320 IGARAPE-ACU";13
"150330 IGARAPE-MIRI";13
"150340 INHANGAPI";6
"150345 IPIXUNA DO PARA";21
"150350 IRITUIA";12
"150360 ITAITUBA";109
"150370 ITUPIRANGA";24
"150375 JACAREACANGA";7
"150380 JACUNDA";25
"150390 JURUTI";12
"150400 LIMOEIRO DO AJURU";14
"150405 MAE DO RIO";3
"150410 MAGALHAES BARATA";6
"150420 MARABA";453
"150430 MARACANA";4
"150440 MARAPANIM";13
"150442 MARITUBA";184
"150445 MEDICILANDIA";11
"150450 MELGACO";12
"150460 MOCAJUBA";10
"150470 MOJU";70
"150475 MOJUI DOS CAMPOS";7
"150480 MONTE ALEGRE";14
"150490 MUANA";38
"150497 NOVA IPIXUNA";7
"150500 NOVA TIMBOTEUA";3
"150503 NOVO PROGRESSO";17
"150506 NOVO REPARTIMENTO";33
"150510 OBIDOS";31
"150520 OEIRAS DO PARA";35
"150530 ORIXIMINA";40
"150540 OUREM";10
"150543 OURILANDIA DO NORTE";8
"150548 PACAJA";6
"150549 PALESTINA DO PARA";4
"150550 PARAGOMINAS";60
"150553 PARAUAPEBAS";267
"150555 PAU D'ARCO";3
"150560 PEIXE-BOI";1
"150563 PICARRA";7
"150570 PONTA DE PEDRAS";8
"150580 PORTEL";9
"150590 PORTO DE MOZ";1
"150600 PRAINHA";10
"150611 QUATIPURU";7
"150613 REDENCAO";72
"150616 RIO MARIA";7
"150618 RONDON DO PARA";5
"150619 RUROPOLIS";11
"150620 SALINOPOLIS";19
"150630 SALVATERRA";2
"150635 SANTA BARBARA DO PARA";27
"150650 SANTA IZABEL DO PARA";61
"150655 SANTA LUZIA DO PARA";4
"150658 SANTA MARIA DAS BARREIRAS";2
"150660 SANTA MARIA DO PARA";8
"150670 SANTANA DO ARAGUAIA";30
"150680 SANTAREM";282
"150690 SANTAREM NOVO";2
"150700 SANTO ANTONIO DO TAUA";13
"150710 SAO CAETANO DE ODIVELAS";12
"150715 SAO DOMINGOS DO ARAGUAIA";27
"150720 SAO DOMINGOS DO CAPIM";11
"150730 SAO FELIX DO XINGU";32
"150740 SAO FRANCISCO DO PARA";2
"150745 SAO GERALDO DO ARAGUAIA";31
"150746 SAO JOAO DA PONTA";6
"150747 SAO JOAO DE PIRABAS";10
"150750 SAO JOAO DO ARAGUAIA";20
"150760 SAO MIGUEL DO GUAMA";28
"150770 SAO SEBASTIAO DA BOA VISTA";11
"150775 SAPUCAIA";10
"150780 SENADOR JOSE PORFIRIO";11
"150790 SOURE";3
"150795 TAILANDIA";61
"150796 TERRA ALTA";8
"150797 TERRA SANTA";15
"150800 TOME-ACU";15
"150803 TRACUATEUA";28
"150805 TRAIRAO";9
"150808 TUCUMA";6
"150810 TUCURUI";33
"150812 ULIANOPOLIS";6
"150815 URUARA";4
"150820 VIGIA";25
"150830 VISEU";18
"150835 VITORIA DO XINGU";20
"150840 XINGUARA";12
"160005 SERRA DO NAVIO";1
"160010 AMAPA";5
"160015 PEDRA BRANCA DO AMAPARI";6
"160020 CALCOENE";7
"160023 FERREIRA GOMES";11
"160025 ITAUBAL";6
"160027 LARANJAL DO JARI";15
"160030 MACAPA";673
"160040 MAZAGAO";13
"160050 OIAPOQUE";10
"160053 PORTO GRANDE";13
"160060 SANTANA";100
"160070 TARTARUGALZINHO";9
"160080 VITORIA DO JARI";3
"170025 ABREULANDIA";2
"170030 AGUIARNOPOLIS";2
"170035 ALIANCA DO TOCANTINS";1
"170040 ALMAS";1
"170070 ALVORADA";6
"170100 ANANAS";17
"170105 ANGICO";4
"170110 APARECIDA DO RIO NEGRO";6
"170130 ARAGOMINAS";5
"170190 ARAGUACEMA";3
"170200 ARAGUACU";5
"170210 ARAGUAINA";204
"170215 ARAGUANA";2
"170220 ARAGUATINS";54
"170230 ARAPOEMA";5
"170240 ARRAIAS";2
"170255 AUGUSTINOPOLIS";15
"170270 AURORA DO TOCANTINS";1
"170290 AXIXA DO TOCANTINS";17
"170300 BABACULANDIA";9
"170305 BANDEIRANTES DO TOCANTINS";2
"170307 BARRA DO OURO";13
"170310 BARROLANDIA";2
"170320 BERNARDO SAYAO";2
"170330 BOM JESUS DO TOCANTINS";11
"170360 BRASILANDIA DO TOCANTINS";1
"170370 BREJINHO DE NAZARE";5
"170380 BURITI DO TOCANTINS";16
"170382 CACHOEIRINHA";3
"170384 CAMPOS LINDOS";7
"170386 CARIRI DO TOCANTINS";1
"170388 CARMOLANDIA";3
"170389 CARRASCO BONITO";7
"170390 CASEARA";5
"170410 CENTENARIO";2
"170460 CHAPADA DE AREIA";1
"170510 CHAPADA DA NATIVIDADE";2
"170550 COLINAS DO TOCANTINS";24
"170560 CONCEICAO DO TOCANTINS";3
"170600 COUTO MAGALHAES";8
"170610 CRISTALANDIA";5
"170625 CRIXAS DO TOCANTINS";1
"170650 DARCINOPOLIS";21
"170700 DIANOPOLIS";6
"170710 DIVINOPOLIS DO TOCANTINS";5
"170720 DOIS IRMAOS DO TOCANTINS";2
"170730 DUERE";6
"170740 ESPERANTINA";24
"170755 FATIMA";1
"170765 FIGUEIROPOLIS";4
"170770 FILADELFIA";8
"170820 FORMOSO DO ARAGUAIA";17
"170825 FORTALEZA DO TABOCAO";3
"170830 GOIANORTE";7
"170900 GOIATINS";19
"170930 GUARAI";40
"170950 GURUPI";99
"170980 IPUEIRAS";1
"171050 ITACAJA";13
"171070 ITAGUATINS";10
"171090 ITAPIRATINS";5
"171110 ITAPORA DO TOCANTINS";3
"171150 JAU DO TOCANTINS";2
"171180 JUARINA";3
"171190 LAGOA DA CONFUSAO";10
"171195 LAGOA DO TOCANTINS";8
"171200 LAJEADO";4
"171240 LIZARDA";1
"171245 LUZINOPOLIS";2
"171250 MARIANOPOLIS DO TOCANTINS";4
"171280 MAURILANDIA DO TOCANTINS";5
"171320 MIRACEMA DO TOCANTINS";28
"171330 MIRANORTE";14
"171360 MONTE DO CARMO";3
"171380 PALMEIRAS DO TOCANTINS";2
"171395 MURICILANDIA";5
"171420 NATIVIDADE";7
"171430 NAZARE";3
"171488 NOVA OLINDA";16
"171500 NOVA ROSALANDIA";4
"171510 NOVO ACORDO";3
"171570 PALMEIRANTE";8
"171575 PALMEIROPOLIS";1
"171610 PARAISO DO TOCANTINS";26
"171620 PARANA";3
"171630 PAU D'ARCO";9
"171650 PEDRO AFONSO";13
"171660 PEIXE";7
"171665 PEQUIZEIRO";1
"171670 COLMEIA";6
"171700 PINDORAMA DO TOCANTINS";3
"171720 PIRAQUE";3
"171750 PIUM";4
"171790 PONTE ALTA DO TOCANTINS";9
"171820 PORTO NACIONAL";60
"171830 PRAIA NORTE";9
"171840 PRESIDENTE KENNEDY";1
"171845 PUGMIL";2
"171850 RECURSOLANDIA";1
"171855 RIACHINHO";8
"171870 RIO DOS BOIS";4
"171875 RIO SONO";5
"171880 SAMPAIO";12
"171884 SANDOLANDIA";2
"171886 SANTA FE DO ARAGUAIA";13
"171888 SANTA MARIA DO TOCANTINS";2
"171889 SANTA RITA DO TOCANTINS";2
"171890 SANTA ROSA DO TOCANTINS";4
"171900 SANTA TEREZA DO TOCANTINS";2
"172010 SAO BENTO DO TOCANTINS";8
"172020 SAO MIGUEL DO TOCANTINS";14
"172030 SAO SEBASTIAO DO TOCANTINS";4
"172049 SAO VALERIO";1
"172065 SILVANOPOLIS";6
"172080 SITIO NOVO DO TOCANTINS";9
"172085 SUCUPIRA";1
"172090 TAGUATINGA";1
"172097 TALISMA";1
"172100 PALMAS";271
"172110 TOCANTINIA";5
"172120 TOCANTINOPOLIS";7
"172125 TUPIRAMA";3
"172130 TUPIRATINS";2
"172208 WANDERLANDIA";13
"172210 XAMBIOA";20
"210005 ACAILANDIA";44
"210010 AFONSO CUNHA";1
"210015 AGUA DOCE DO MARANHAO";5
"210020 ALCANTARA";9
"210030 ALDEIAS ALTAS";12
"210040 ALTAMIRA DO MARANHAO";2
"210043 ALTO ALEGRE DO MARANHAO";8
"210047 ALTO ALEGRE DO PINDARE";3
"210050 ALTO PARNAIBA";1
"210055 AMAPA DO MARANHAO";1
"210060 AMARANTE DO MARANHAO";10
"210070 ANAJATUBA";6
"210080 ANAPURUS";4
"210083 APICUM-ACU";4
"210087 ARAGUANA";1
"210090 ARAIOSES";26
"210095 ARAME";7
"210100 ARARI";9
"210110 AXIXA";6
"210120 BACABAL";38
"210125 BACABEIRA";6
"210130 BACURI";3
"210140 BALSAS";113
"210150 BARAO DE GRAJAU";6
"210160 BARRA DO CORDA";15
"210170 BARREIRINHAS";32
"210173 BELAGUA";2
"210177 BELA VISTA DO MARANHAO";2
"210180 BENEDITO LEITE";1
"210190 BEQUIMAO";5
"210197 BOA VISTA DO GURUPI";2
"210200 BOM JARDIM";11
"210203 BOM JESUS DAS SELVAS";31
"210207 BOM LUGAR";3
"210210 BREJO";4
"210220 BURITI";15
"210230 BURITI BRAVO";1
"210232 BURITICUPU";90
"210235 BURITIRANA";13
"210237 CACHOEIRA GRANDE";4
"210250 CAJARI";2
"210255 CAMPESTRE DO MARANHAO";2
"210270 CANTANHEDE";1
"210280 CAROLINA";11
"210290 CARUTAPERA";2
"210300 CAXIAS";101
"210310 CEDRAL";1
"210315 CENTRO DO GUILHERME";3
"210317 CENTRO NOVO DO MARANHAO";4
"210320 CHAPADINHA";65
"210325 CIDELANDIA";5
"210330 CODO";77
"210340 COELHO NETO";14
"210350 COLINAS";14
"210360 COROATA";16
"210370 CURURUPU";5
"210375 DAVINOPOLIS";27
"210380 DOM PEDRO";2
"210390 DUQUE BACELAR";7
"210400 ESPERANTINOPOLIS";1
"210405 ESTREITO";10
"210407 FEIRA NOVA DO MARANHAO";3
"210410 FORTALEZA DOS NOGUEIRAS";4
"210420 FORTUNA";2
"210430 GODOFREDO VIANA";1
"210440 GONCALVES DIAS";1
"210450 GOVERNADOR ARCHER";1
"210455 GOVERNADOR EDISON LOBAO";31
"210460 GOVERNADOR EUGENIO BARROS";3
"210465 GOVERNADOR NEWTON BELLO";2
"210467 GOVERNADOR NUNES FREIRE";10
"210480 GRAJAU";11
"210500 HUMBERTO DE CAMPOS";5
"210510 ICATU";5
"210515 IGARAPE DO MEIO";1
"210530 IMPERATRIZ";386
"210540 ITAPECURU MIRIM";15
"210542 ITINGA DO MARANHAO";13
"210545 JATOBA";2
"210547 JENIPAPO DOS VIEIRAS";1
"210550 JOAO LISBOA";54
"210565 JUNCO DO MARANHAO";1
"210570 LAGO DA PEDRA";6
"210590 LAGO VERDE";3
"210598 LAJEADO NOVO";3
"210610 LORETO";1
"210630 MAGALHAES DE ALMEIDA";15
"210632 MARACACUME";7
"210637 MARANHAOZINHO";3
"210640 MATA ROMA";6
"210650 MATINHA";5
"210660 MATOES";52
"210663 MATOES DO NORTE";3
"210670 MIRADOR";2
"210675 MIRANDA DO NORTE";4
"210690 MONCAO";10
"210700 MONTES ALTOS";8
"210710 MORROS";7
"210720 NINA RODRIGUES";3
"210725 NOVA COLINAS";1
"210735 NOVA OLINDA DO MARANHAO";1
"210740 OLHO D'AGUA DAS CUNHAS";4
"210745 OLINDA NOVA DO MARANHAO";4
"210750 PACO DO LUMIAR";107
"210760 PALMEIRANDIA";3
"210770 PARAIBANO";4
"210780 PARNARAMA";40
"210790 PASSAGEM FRANCA";6
"210800 PASTOS BONS";4
"210805 PAULINO NEVES";1
"210810 PAULO RAMOS";4
"210820 PEDREIRAS";3
"210825 PEDRO DO ROSARIO";9
"210830 PENALVA";9
"210840 PERI MIRIM";1
"210845 PERITORO";3
"210850 PINDARE-MIRIM";6
"210860 PINHEIRO";23
"210870 PIO XII";6
"210880 PIRAPEMAS";4
"210890 POCAO DE PEDRAS";3
"210900 PORTO FRANCO";9
"210905 PORTO RICO DO MARANHAO";1
"210910 PRESIDENTE DUTRA";25
"210920 PRESIDENTE JUSCELINO";4
"210923 PRESIDENTE MEDICI";1
"210927 PRESIDENTE SARNEY";4
"210930 PRESIDENTE VARGAS";1
"210945 RAPOSA";22
"210950 RIACHAO";8
"210955 RIBAMAR FIQUENE";9
"210960 ROSARIO";12
"210980 SANTA HELENA";7
"210990 SANTA INES";16
"211000 SANTA LUZIA";20
"211003 SANTA LUZIA DO PARUA";3
"211010 SANTA QUITERIA DO MARANHAO";5
"211020 SANTA RITA";11
"211023 SANTANA DO MARANHAO";2
"211027 SANTO AMARO DO MARANHAO";4
"211030 SANTO ANTONIO DOS LOPES";2
"211040 SAO BENEDITO DO RIO PRETO";5
"211050 SAO BENTO";4
"211060 SAO BERNARDO";20
"211065 SAO DOMINGOS DO AZEITAO";1
"211070 SAO DOMINGOS DO MARANHAO";5
"211080 SAO FELIX DE BALSAS";1
"211085 SAO FRANCISCO DO BREJAO";4
"211090 SAO FRANCISCO DO MARANHAO";5
"211102 SAO JOAO DO CARU";3
"211105 SAO JOAO DO PARAISO";1
"211107 SAO JOAO DO SOTER";10
"211110 SAO JOAO DOS PATOS";7
"211120 SAO JOSE DE RIBAMAR";154
"211125 SAO JOSE DOS BASILIOS";2
"211130 SAO LUIS";796
"211140 SAO LUIS GONZAGA DO MARANHAO";9
"211150 SAO MATEUS DO MARANHAO";1
"211153 SAO PEDRO DA AGUA BRANCA";4
"211157 SAO PEDRO DOS CRENTES";2
"211160 SAO RAIMUNDO DAS MANGABEIRAS";4
"211170 SAO VICENTE FERRER";3
"211176 SENADOR LA ROCQUE";11
"211178 SERRANO DO MARANHAO";2
"211180 SITIO NOVO";2
"211195 SUCUPIRA DO RIACHAO";1
"211200 TASSO FRAGOSO";4
"211210 TIMBIRAS";12
"211220 TIMON";293
"211223 TRIZIDELA DO VALE";2
"211227 TUFILANDIA";1
"211230 TUNTUM";3
"211240 TURIACU";12
"211245 TURILANDIA";4
"211250 TUTOIA";21
"211260 URBANO SANTOS";6
"211270 VARGEM GRANDE";12
"211280 VIANA";32
"211285 VILA NOVA DOS MARTIRIOS";5
"211290 VITORIA DO MEARIM";14
"211400 ZE DOCA";4
"220010 AGRICOLANDIA";9
"220020 AGUA BRANCA";19
"220025 ALAGOINHA DO PIAUI";2
"220027 ALEGRETE DO PIAUI";3
"220030 ALTO LONGA";6
"220040 ALTOS";32
"220045 ALVORADA DO GURGUEIA";9
"220050 AMARANTE";15
"220060 ANGICAL DO PIAUI";7
"220080 ANTONIO ALMEIDA";1
"220095 AROEIRAS DO ITAIM";2
"220100 ARRAIAL";3
"220105 ASSUNCAO DO PIAUI";2
"220115 BAIXA GRANDE DO RIBEIRO";2
"220117 BARRA D'ALCANTARA";1
"220120 BARRAS";24
"220140 BARRO DURO";4
"220150 BATALHA";7
"220155 BELA VISTA DO PIAUI";1
"220157 BELEM DO PIAUI";1
"220160 BENEDITINOS";2
"220170 BERTOLINIA";4
"220173 BETANIA DO PIAUI";4
"220177 BOA HORA";1
"220190 BOM JESUS";23
"220191 BOM PRINCIPIO DO PIAUI";2
"220198 BREJO DO PIAUI";1
"220200 BURITI DOS LOPES";40
"220202 BURITI DOS MONTES";1
"220205 CABECEIRAS DO PIAUI";4
"220207 CAJAZEIRAS DO PIAUI";1
"220208 CAJUEIRO DA PRAIA";7
"220209 CALDEIRAO GRANDE DO PIAUI";1
"220210 CAMPINAS DO PIAUI";2
"220213 CAMPO GRANDE DO PIAUI";4
"220217 CAMPO LARGO DO PIAUI";4
"220220 CAMPO MAIOR";35
"220225 CANAVIEIRA";5
"220230 CANTO DO BURITI";11
"220240 CAPITAO DE CAMPOS";4
"220250 CARACOL";3
"220253 CARAUBAS DO PIAUI";1
"220260 CASTELO DO PIAUI";12
"220265 CAXINGO";6
"220270 COCAL";13
"220271 COCAL DE TELHA";1
"220272 COCAL DOS ALVES";1
"220273 COIVARAS";5
"220275 COLONIA DO GURGUEIA";4
"220280 CONCEICAO DO CANINDE";2
"220290 CORRENTE";2
"220310 CRISTINO CASTRO";16
"220320 CURIMATA";1
"220323 CURRAIS";3
"220325 CURRALINHOS";2
"220330 DEMERVAL LOBAO";8
"220335 DIRCEU ARCOVERDE";2
"220342 DOMINGOS MOURAO";2
"220345 DOM INOCENCIO";1
"220350 ELESBAO VELOSO";14
"220360 ELISEU MARTINS";4
"220370 ESPERANTINA";20
"220380 FLORES DO PIAUI";3
"220385 FLORESTA DO PIAUI";1
"220390 FLORIANO";36
"220420 FRANCISCO SANTOS";5
"220430 FRONTEIRAS";1
"220435 GEMINIANO";2
"220440 GILBUES";12
"220450 GUADALUPE";5
"220465 ILHA GRANDE";16
"220470 INHUMA";7
"220480 IPIRANGA DO PIAUI";6
"220490 ISAIAS COELHO";2
"220510 ITAUEIRA";3
"220515 JACOBINA DO PIAUI";2
"220520 JAICOS";6
"220525 JARDIM DO MULATO";1
"220530 JERUMENHA";5
"220540 JOAQUIM PIRES";10
"220545 JOCA MARQUES";4
"220550 JOSE DE FREITAS";26
"220551 JUAZEIRO DO PIAUI";1
"220553 JUREMA";1
"220554 LAGOINHA DO PIAUI";3
"220555 LAGOA ALEGRE";2
"220557 LAGOA DE SAO FRANCISCO";2
"220558 LAGOA DO PIAUI";2
"220560 LANDRI SALES";1
"220570 LUIS CORREIA";42
"220580 LUZILANDIA";10
"220585 MADEIRO";1
"220590 MANOEL EMIDIO";2
"220595 MARCOLANDIA";4
"220600 MARCOS PARENTE";3
"220605 MASSAPE DO PIAUI";1
"220610 MATIAS OLIMPIO";6
"220620 MIGUEL ALVES";20
"220635 MILTON BRANDAO";1
"220640 MONSENHOR GIL";3
"220650 MONSENHOR HIPOLITO";4
"220660 MONTE ALEGRE DO PIAUI";7
"220665 MORRO CABECA NO TEMPO";1
"220669 MURICI DOS PORTELAS";5
"220670 NAZARE DO PIAUI";4
"220672 NAZARIA";12
"220675 NOSSA SENHORA DE NAZARE";1
"220680 NOSSA SENHORA DOS REMEDIOS";5
"220690 NOVO ORIENTE DO PIAUI";1
"220695 NOVO SANTO ANTONIO";1
"220700 OEIRAS";3
"220720 PADRE MARCOS";2
"220735 PAJEU DO PIAUI";1
"220740 PALMEIRA DO PIAUI";3
"220750 PALMEIRAIS";10
"220760 PARNAGUA";1
"220770 PARNAIBA";236
"220775 PASSAGEM FRANCA DO PIAUI";2
"220777 PATOS DO PIAUI";4
"220779 PAU D'ARCO DO PIAUI";1
"220780 PAULISTANA";4
"220790 PEDRO II";10
"220800 PICOS";39
"220810 PIMENTEIRAS";1
"220820 PIO IX";1
"220830 PIRACURUCA";6
"220840 PIRIPIRI";21
"220850 PORTO";8
"220855 PORTO ALEGRE DO PIAUI";4
"220860 PRATA DO PIAUI";1
"220870 REDENCAO DO GURGUEIA";5
"220880 REGENERACAO";13
"220890 RIBEIRO GONCALVES";2
"220910 SANTA CRUZ DO PIAUI";2
"220920 SANTA FILOMENA";1
"220930 SANTA LUZ";3
"220935 SANTANA DO PIAUI";2
"220937 SANTA ROSA DO PIAUI";1
"220940 SANTO ANTONIO DE LISBOA";1
"220945 SANTO ANTONIO DOS MILAGRES";4
"220970 SAO FRANCISCO DO PIAUI";2
"220980 SAO GONCALO DO PIAUI";2
"220990 SAO JOAO DA SERRA";3
"220995 SAO JOAO DA VARJOTA";1
"220997 SAO JOAO DO ARRAIAL";1
"221000 SAO JOAO DO PIAUI";4
"221005 SAO JOSE DO DIVINO";2
"221010 SAO JOSE DO PEIXE";2
"221020 SAO JOSE DO PIAUI";3
"221030 SAO JULIAO";1
"221035 SAO LOURENCO DO PIAUI";1
"221037 SAO LUIS DO PIAUI";1
"221038 SAO MIGUEL DA BAIXA GRANDE";1
"221040 SAO MIGUEL DO TAPUIO";1
"221050 SAO PEDRO DO PIAUI";11
"221060 SAO RAIMUNDO NONATO";8
"221063 SEBASTIAO LEAL";2
"221065 SIGEFREDO PACHECO";1
"221070 SIMOES";1
"221080 SIMPLICIO MENDES";3
"221097 TANQUE DO PIAUI";1
"221100 TERESINA";686
"221110 UNIAO";30
"221120 URUCUI";10
"221130 VALENCA DO PIAUI";10
"221135 VARZEA BRANCA";1
"221140 VARZEA GRANDE";1
"221150 VERA MENDES";1
"221160 VILA NOVA DO PIAUI";1
"230010 ABAIARA";1
"230015 ACARAPE";5
"230020 ACARAU";10
"230030 ACOPIARA";4
"230040 AIUABA";5
"230050 ALCANTARAS";2
"230060 ALTANEIRA";4
"230070 ALTO SANTO";8
"230075 AMONTADA";13
"230080 ANTONINA DO NORTE";9
"230090 APUIARES";11
"230100 AQUIRAZ";56
"230110 ARACATI";18
"230120 ARACOIABA";10
"230125 ARARENDA";10
"230130 ARARIPE";3
"230140 ARATUBA";9
"230150 ARNEIROZ";1
"230160 ASSARE";5
"230170 AURORA";1
"230180 BAIXIO";1
"230185 BANABUIU";4
"230190 BARBALHA";104
"230195 BARREIRA";8
"230200 BARRO";8
"230205 BARROQUINHA";3
"230210 BATURITE";45
"230220 BEBERIBE";24
"230230 BELA CRUZ";1
"230240 BOA VIAGEM";11
"230250 BREJO SANTO";25
"230260 CAMOCIM";17
"230270 CAMPOS SALES";4
"230280 CANINDE";42
"230290 CAPISTRANO";10
"230300 CARIDADE";10
"230310 CARIRE";9
"230320 CARIRIACU";4
"230330 CARIUS";5
"230350 CASCAVEL";30
"230360 CATARINA";1
"230365 CATUNDA";6
"230370 CAUCAIA";504
"230380 CEDRO";6
"230390 CHAVAL";7
"230393 CHORO";3
"230395 CHOROZINHO";16
"230400 COREAU";10
"230410 CRATEUS";59
"230420 CRATO";24
"230423 CROATA";2
"230425 CRUZ";4
"230426 DEPUTADO IRAPUAN PINHEIRO";2
"230427 ERERE";1
"230428 EUSEBIO";54
"230430 FARIAS BRITO";2
"230435 FORQUILHA";19
"230440 FORTALEZA";3851
"230445 FORTIM";2
"230450 FRECHEIRINHA";11
"230460 GENERAL SAMPAIO";4
"230465 GRACA";1
"230470 GRANJA";20
"230480 GRANJEIRO";1
