2011
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/meninbr.def
Meningitis
"Município de residência";"Casos confirmados"
"150450 MELGACO";8
"150460 MOCAJUBA";14
"150470 MOJU";44
"150475 MOJUI DOS CAMPOS";3
"150480 MONTE ALEGRE";7
"150490 MUANA";21
"150495 NOVA ESPERANCA DO PIRIA";9
"150497 NOVA IPIXUNA";4
"150500 NOVA TIMBOTEUA";2
"150503 NOVO PROGRESSO";18
"150506 NOVO REPARTIMENTO";16
"150510 OBIDOS";5
"150520 OEIRAS DO PARA";12
"150530 ORIXIMINA";16
"150540 OUREM";15
"150543 OURILANDIA DO NORTE";13
"150548 PACAJA";7
"150550 PARAGOMINAS";74
"150553 PARAUAPEBAS";60
"150555 PAU D'ARCO";3
"150560 PEIXE-BOI";4
"150563 PICARRA";1
"150565 PLACAS";1
"150570 PONTA DE PEDRAS";13
"150580 PORTEL";9
"150590 PORTO DE MOZ";10
"150600 PRAINHA";2
"150610 PRIMAVERA";6
"150611 QUATIPURU";5
"150613 REDENCAO";33
"150616 RIO MARIA";2
"150618 RONDON DO PARA";3
"150619 RUROPOLIS";1
"150620 SALINOPOLIS";21
"150630 SALVATERRA";9
"150635 SANTA BARBARA DO PARA";10
"150640 SANTA CRUZ DO ARARI";4
"150650 SANTA IZABEL DO PARA";42
"150655 SANTA LUZIA DO PARA";16
"150658 SANTA MARIA DAS BARREIRAS";2
"150660 SANTA MARIA DO PARA";12
"150670 SANTANA DO ARAGUAIA";9
"150680 SANTAREM";79
"150690 SANTAREM NOVO";4
"150700 SANTO ANTONIO DO TAUA";18
"150710 SAO CAETANO DE ODIVELAS";11
"150715 SAO DOMINGOS DO ARAGUAIA";1
"150720 SAO DOMINGOS DO CAPIM";19
"150730 SAO FELIX DO XINGU";27
"150740 SAO FRANCISCO DO PARA";15
"150745 SAO GERALDO DO ARAGUAIA";11
"150746 SAO JOAO DA PONTA";2
"150747 SAO JOAO DE PIRABAS";8
"150750 SAO JOAO DO ARAGUAIA";2
"150760 SAO MIGUEL DO GUAMA";28
"150770 SAO SEBASTIAO DA BOA VISTA";13
"150775 SAPUCAIA";2
"150780 SENADOR JOSE PORFIRIO";4
"150790 SOURE";6
"150795 TAILANDIA";39
"150796 TERRA ALTA";6
"150797 TERRA SANTA";4
"150800 TOME-ACU";46
"150803 TRACUATEUA";12
"150805 TRAIRAO";2
"150808 TUCUMA";5
"150810 TUCURUI";24
"150812 ULIANOPOLIS";8
"150815 URUARA";22
"150820 VIGIA";25
"150830 VISEU";21
"150835 VITORIA DO XINGU";10
"150840 XINGUARA";19
"160010 AMAPA";1
"160015 PEDRA BRANCA DO AMAPARI";3
"160020 CALCOENE";1
"160025 ITAUBAL";1
"160027 LARANJAL DO JARI";6
"160030 MACAPA";103
"160050 OIAPOQUE";1
"160053 PORTO GRANDE";2
"160055 PRACUUBA";1
"160060 SANTANA";10
"160070 TARTARUGALZINHO";2
"160080 VITORIA DO JARI";2
"170030 AGUIARNOPOLIS";3
"170040 ALMAS";4
"170070 ALVORADA";6
"170100 ANANAS";4
"170130 ARAGOMINAS";1
"170190 ARAGUACEMA";2
"170200 ARAGUACU";1
"170210 ARAGUAINA";221
"170215 ARAGUANA";4
"170220 ARAGUATINS";2
"170230 ARAPOEMA";5
"170240 ARRAIAS";1
"170255 AUGUSTINOPOLIS";6
"170290 AXIXA DO TOCANTINS";1
"170300 BABACULANDIA";3
"170305 BANDEIRANTES DO TOCANTINS";2
"170307 BARRA DO OURO";2
"170310 BARROLANDIA";2
"170320 BERNARDO SAYAO";1
"170360 BRASILANDIA DO TOCANTINS";2
"170370 BREJINHO DE NAZARE";1
"170380 BURITI DO TOCANTINS";1
"170382 CACHOEIRINHA";1
"170384 CAMPOS LINDOS";3
"170386 CARIRI DO TOCANTINS";6
"170388 CARMOLANDIA";1
"170390 CASEARA";2
"170410 CENTENARIO";1
"170460 CHAPADA DE AREIA";1
"170550 COLINAS DO TOCANTINS";22
"170555 COMBINADO";3
"170600 COUTO MAGALHAES";3
"170700 DIANOPOLIS";5
"170710 DIVINOPOLIS DO TOCANTINS";2
"170720 DOIS IRMAOS DO TOCANTINS";2
"170740 ESPERANTINA";4
"170770 FILADELFIA";3
"170820 FORMOSO DO ARAGUAIA";4
"170825 FORTALEZA DO TABOCAO";1
"170830 GOIANORTE";1
"170900 GOIATINS";12
"170930 GUARAI";7
"170950 GURUPI";41
"170980 IPUEIRAS";2
"171050 ITACAJA";6
"171070 ITAGUATINS";2
"171110 ITAPORA DO TOCANTINS";2
"171150 JAU DO TOCANTINS";1
"171180 JUARINA";4
"171190 LAGOA DA CONFUSAO";1
"171195 LAGOA DO TOCANTINS";2
"171215 LAVANDEIRA";1
"171245 LUZINOPOLIS";1
"171320 MIRACEMA DO TOCANTINS";4
"171380 PALMEIRAS DO TOCANTINS";1
"171395 MURICILANDIA";2
"171420 NATIVIDADE";2
"171430 NAZARE";1
"171488 NOVA OLINDA";12
"171500 NOVA ROSALANDIA";1
"171510 NOVO ACORDO";2
"171515 NOVO ALEGRE";2
"171525 NOVO JARDIM";1
"171550 OLIVEIRA DE FATIMA";2
"171570 PALMEIRANTE";2
"171575 PALMEIROPOLIS";1
"171610 PARAISO DO TOCANTINS";13
"171620 PARANA";2
"171630 PAU D'ARCO";2
"171650 PEDRO AFONSO";3
"171660 PEIXE";1
"171665 PEQUIZEIRO";2
"171670 COLMEIA";1
"171700 PINDORAMA DO TOCANTINS";1
"171720 PIRAQUE";2
"171750 PIUM";1
"171780 PONTE ALTA DO BOM JESUS";1
"171790 PONTE ALTA DO TOCANTINS";1
"171820 PORTO NACIONAL";16
"171840 PRESIDENTE KENNEDY";3
"171845 PUGMIL";4
"171855 RIACHINHO";5
"171870 RIO DOS BOIS";2
"171875 RIO SONO";2
"171886 SANTA FE DO ARAGUAIA";5
"171888 SANTA MARIA DO TOCANTINS";1
"171900 SANTA TEREZA DO TOCANTINS";1
"172000 SANTA TEREZINHA DO TOCANTINS";1
"172010 SAO BENTO DO TOCANTINS";3
"172015 SAO FELIX DO TOCANTINS";1
"172020 SAO MIGUEL DO TOCANTINS";1
"172025 SAO SALVADOR DO TOCANTINS";1
"172065 SILVANOPOLIS";2
"172085 SUCUPIRA";1
"172090 TAGUATINGA";2
"172100 PALMAS";125
"172120 TOCANTINOPOLIS";11
"172208 WANDERLANDIA";6
"172210 XAMBIOA";6
"210005 ACAILANDIA";11
"210015 AGUA DOCE DO MARANHAO";1
"210020 ALCANTARA";5
"210030 ALDEIAS ALTAS";8
"210040 ALTAMIRA DO MARANHAO";2
"210043 ALTO ALEGRE DO MARANHAO";3
"210047 ALTO ALEGRE DO PINDARE";4
"210050 ALTO PARNAIBA";1
"210055 AMAPA DO MARANHAO";3
"210060 AMARANTE DO MARANHAO";3
"210070 ANAJATUBA";6
"210080 ANAPURUS";5
"210083 APICUM-ACU";4
"210087 ARAGUANA";3
"210090 ARAIOSES";2
"210095 ARAME";1
"210100 ARARI";8
"210110 AXIXA";2
"210120 BACABAL";29
"210125 BACABEIRA";4
"210130 BACURI";1
"210140 BALSAS";31
"210150 BARAO DE GRAJAU";2
"210160 BARRA DO CORDA";28
"210170 BARREIRINHAS";19
"210173 BELAGUA";1
"210177 BELA VISTA DO MARANHAO";1
"210180 BENEDITO LEITE";3
"210190 BEQUIMAO";5
"210193 BERNARDO DO MEARIM";1
"210197 BOA VISTA DO GURUPI";1
"210200 BOM JARDIM";10
"210203 BOM JESUS DAS SELVAS";3
"210207 BOM LUGAR";1
"210210 BREJO";6
"210215 BREJO DE AREIA";2
"210220 BURITI";7
"210230 BURITI BRAVO";3
"210232 BURITICUPU";11
"210235 BURITIRANA";3
"210237 CACHOEIRA GRANDE";1
"210240 CAJAPIO";3
"210250 CAJARI";3
"210260 CANDIDO MENDES";3
"210270 CANTANHEDE";3
"210275 CAPINZAL DO NORTE";2
"210280 CAROLINA";3
"210290 CARUTAPERA";1
"210300 CAXIAS";60
"210315 CENTRO DO GUILHERME";3
"210317 CENTRO NOVO DO MARANHAO";2
"210320 CHAPADINHA";21
"210325 CIDELANDIA";1
"210330 CODO";80
"210340 COELHO NETO";25
"210350 COLINAS";9
"210355 CONCEICAO DO LAGO-ACU";2
"210360 COROATA";19
"210370 CURURUPU";2
"210375 DAVINOPOLIS";5
"210380 DOM PEDRO";4
"210390 DUQUE BACELAR";5
"210400 ESPERANTINOPOLIS";4
"210405 ESTREITO";5
"210407 FEIRA NOVA DO MARANHAO";1
"210408 FERNANDO FALCAO";1
"210409 FORMOSA DA SERRA NEGRA";5
"210410 FORTALEZA DOS NOGUEIRAS";2
"210420 FORTUNA";5
"210440 GONCALVES DIAS";2
"210450 GOVERNADOR ARCHER";2
"210455 GOVERNADOR EDISON LOBAO";2
"210462 GOVERNADOR LUIZ ROCHA";2
"210465 GOVERNADOR NEWTON BELLO";1
"210467 GOVERNADOR NUNES FREIRE";3
"210470 GRACA ARANHA";1
"210480 GRAJAU";6
"210500 HUMBERTO DE CAMPOS";5
"210510 ICATU";5
"210515 IGARAPE DO MEIO";3
"210520 IGARAPE GRANDE";7
"210530 IMPERATRIZ";38
"210535 ITAIPAVA DO GRAJAU";3
"210540 ITAPECURU MIRIM";13
"210542 ITINGA DO MARANHAO";2
"210545 JATOBA";2
"210547 JENIPAPO DOS VIEIRAS";4
"210550 JOAO LISBOA";2
"210560 JOSELANDIA";2
"210565 JUNCO DO MARANHAO";1
"210570 LAGO DA PEDRA";7
"210590 LAGO VERDE";3
"210592 LAGOA DO MATO";3
"210594 LAGO DOS RODRIGUES";1
"210596 LAGOA GRANDE DO MARANHAO";1
"210598 LAJEADO NOVO";1
"210600 LIMA CAMPOS";4
"210610 LORETO";8
"210630 MAGALHAES DE ALMEIDA";2
"210632 MARACACUME";3
"210637 MARANHAOZINHO";2
"210640 MATA ROMA";7
"210650 MATINHA";4
"210660 MATOES";10
"210663 MATOES DO NORTE";3
"210667 MILAGRES DO MARANHAO";1
"210670 MIRADOR";2
"210675 MIRANDA DO NORTE";7
"210680 MIRINZAL";3
"210690 MONCAO";13
"210710 MORROS";3
"210720 NINA RODRIGUES";3
"210725 NOVA COLINAS";2
"210740 OLHO D'AGUA DAS CUNHAS";2
"210750 PACO DO LUMIAR";36
"210760 PALMEIRANDIA";5
"210770 PARAIBANO";11
"210780 PARNARAMA";21
"210790 PASSAGEM FRANCA";3
"210800 PASTOS BONS";9
"210805 PAULINO NEVES";3
"210810 PAULO RAMOS";9
"210820 PEDREIRAS";12
"210825 PEDRO DO ROSARIO";4
"210830 PENALVA";8
"210840 PERI MIRIM";1
"210845 PERITORO";5
"210850 PINDARE-MIRIM";2
"210860 PINHEIRO";21
"210870 PIO XII";5
"210880 PIRAPEMAS";4
"210890 POCAO DE PEDRAS";2
"210900 PORTO FRANCO";3
"210905 PORTO RICO DO MARANHAO";1
"210910 PRESIDENTE DUTRA";7
"210920 PRESIDENTE JUSCELINO";3
"210927 PRESIDENTE SARNEY";2
"210930 PRESIDENTE VARGAS";5
"210940 PRIMEIRA CRUZ";2
"210945 RAPOSA";15
"210950 RIACHAO";4
"210960 ROSARIO";10
"210970 SAMBAIBA";23
"210975 SANTA FILOMENA DO MARANHAO";1
"210980 SANTA HELENA";2
"210990 SANTA INES";21
"211000 SANTA LUZIA";10
"211003 SANTA LUZIA DO PARUA";2
"211010 SANTA QUITERIA DO MARANHAO";7
"211020 SANTA RITA";7
"211040 SAO BENEDITO DO RIO PRETO";4
"211050 SAO BENTO";2
"211060 SAO BERNARDO";1
"211070 SAO DOMINGOS DO MARANHAO";10
"211080 SAO FELIX DE BALSAS";3
"211085 SAO FRANCISCO DO BREJAO";2
"211090 SAO FRANCISCO DO MARANHAO";8
"211100 SAO JOAO BATISTA";4
"211102 SAO JOAO DO CARU";3
"211105 SAO JOAO DO PARAISO";1
"211107 SAO JOAO DO SOTER";1
"211110 SAO JOAO DOS PATOS";7
"211120 SAO JOSE DE RIBAMAR";55
"211125 SAO JOSE DOS BASILIOS";3
"211130 SAO LUIS";482
"211140 SAO LUIS GONZAGA DO MARANHAO";2
"211150 SAO MATEUS DO MARANHAO";12
"211153 SAO PEDRO DA AGUA BRANCA";4
"211157 SAO PEDRO DOS CRENTES";1
"211160 SAO RAIMUNDO DAS MANGABEIRAS";11
"211170 SAO VICENTE FERRER";5
"211172 SATUBINHA";1
"211174 SENADOR ALEXANDRE COSTA";2
"211176 SENADOR LA ROCQUE";3
"211180 SITIO NOVO";4
"211195 SUCUPIRA DO RIACHAO";1
"211210 TIMBIRAS";6
"211220 TIMON";147
"211223 TRIZIDELA DO VALE";4
"211230 TUNTUM";8
"211240 TURIACU";4
"211245 TURILANDIA";3
"211250 TUTOIA";4
"211260 URBANO SANTOS";8
"211270 VARGEM GRANDE";6
"211280 VIANA";14
"211290 VITORIA DO MEARIM";7
"211300 VITORINO FREIRE";7
"211400 ZE DOCA";14
"220005 ACAUA";3
"220010 AGRICOLANDIA";4
"220020 AGUA BRANCA";20
"220025 ALAGOINHA DO PIAUI";2
"220030 ALTO LONGA";12
"220040 ALTOS";50
"220045 ALVORADA DO GURGUEIA";3
"220050 AMARANTE";6
"220060 ANGICAL DO PIAUI";5
"220070 ANISIO DE ABREU";2
"220090 AROAZES";1
"220105 ASSUNCAO DO PIAUI";5
"220110 AVELINO LOPES";7
"220115 BAIXA GRANDE DO RIBEIRO";4
"220117 BARRA D'ALCANTARA";2
"220120 BARRAS";29
"220130 BARREIRAS DO PIAUI";1
"220140 BARRO DURO";7
"220150 BATALHA";19
"220157 BELEM DO PIAUI";1
"220160 BENEDITINOS";11
"220170 BERTOLINIA";5
"220173 BETANIA DO PIAUI";4
"220177 BOA HORA";5
"220180 BOCAINA";4
"220190 BOM JESUS";12
"220194 BOQUEIRAO DO PIAUI";5
"220196 BRASILEIRA";1
"220198 BREJO DO PIAUI";1
"220200 BURITI DOS LOPES";1
"220202 BURITI DOS MONTES";1
"220205 CABECEIRAS DO PIAUI";8
"220208 CAJUEIRO DA PRAIA";1
"220210 CAMPINAS DO PIAUI";3
"220211 CAMPO ALEGRE DO FIDALGO";1
"220213 CAMPO GRANDE DO PIAUI";3
"220217 CAMPO LARGO DO PIAUI";5
"220220 CAMPO MAIOR";32
"220230 CANTO DO BURITI";5
"220240 CAPITAO DE CAMPOS";6
"220245 CAPITAO GERVASIO OLIVEIRA";1
"220253 CARAUBAS DO PIAUI";2
"220260 CASTELO DO PIAUI";16
"220270 COCAL";2
"220271 COCAL DE TELHA";7
"220272 COCAL DOS ALVES";2
"220273 COIVARAS";4
"220275 COLONIA DO GURGUEIA";1
"220277 COLONIA DO PIAUI";6
"220280 CONCEICAO DO CANINDE";1
"220285 CORONEL JOSE DIAS";1
"220290 CORRENTE";7
"220310 CRISTINO CASTRO";7
"220320 CURIMATA";4
"220325 CURRALINHOS";4
"220327 CURRAL NOVO DO PIAUI";2
"220330 DEMERVAL LOBAO";15
"220340 DOM EXPEDITO LOPES";1
"220342 DOMINGOS MOURAO";2
"220345 DOM INOCENCIO";1
"220350 ELESBAO VELOSO";14
"220370 ESPERANTINA";31
"220375 FARTURA DO PIAUI";2
"220380 FLORES DO PIAUI";1
"220390 FLORIANO";17
"220410 FRANCISCO AYRES";1
"220420 FRANCISCO SANTOS";5
"220430 FRONTEIRAS";1
"220440 GILBUES";1
"220450 GUADALUPE";4
"220455 GUARIBAS";2
"220460 HUGO NAPOLEAO";3
"220465 ILHA GRANDE";1
"220470 INHUMA";2
"220480 IPIRANGA DO PIAUI";2
"220490 ISAIAS COELHO";2
"220500 ITAINOPOLIS";8
"220510 ITAUEIRA";7
"220515 JACOBINA DO PIAUI";1
"220520 JAICOS";9
"220525 JARDIM DO MULATO";4
"220527 JATOBA DO PIAUI";3
"220530 JERUMENHA";2
"220540 JOAQUIM PIRES";6
"220545 JOCA MARQUES";5
"220550 JOSE DE FREITAS";29
"220551 JUAZEIRO DO PIAUI";4
"220552 JULIO BORGES";2
"220553 JUREMA";2
"220554 LAGOINHA DO PIAUI";1
"220555 LAGOA ALEGRE";3
"220556 LAGOA DO BARRO DO PIAUI";1
"220558 LAGOA DO PIAUI";9
"220559 LAGOA DO SITIO";1
"220560 LANDRI SALES";3
"220570 LUIS CORREIA";5
"220580 LUZILANDIA";12
"220585 MADEIRO";10
"220590 MANOEL EMIDIO";6
"220595 MARCOLANDIA";3
"220600 MARCOS PARENTE";2
"220605 MASSAPE DO PIAUI";4
"220610 MATIAS OLIMPIO";5
"220620 MIGUEL ALVES";25
"220630 MIGUEL LEAO";1
"220635 MILTON BRANDAO";6
"220640 MONSENHOR GIL";10
"220650 MONSENHOR HIPOLITO";2
"220660 MONTE ALEGRE DO PIAUI";6
"220665 MORRO CABECA NO TEMPO";1
"220667 MORRO DO CHAPEU DO PIAUI";3
"220669 MURICI DOS PORTELAS";1
"220670 NAZARE DO PIAUI";4
"220672 NAZARIA";15
"220675 NOSSA SENHORA DE NAZARE";1
"220680 NOSSA SENHORA DOS REMEDIOS";3
"220690 NOVO ORIENTE DO PIAUI";3
"220695 NOVO SANTO ANTONIO";3
"220700 OEIRAS";18
"220710 OLHO D'AGUA DO PIAUI";4
"220730 PAES LANDIM";4
"220740 PALMEIRA DO PIAUI";4
"220750 PALMEIRAIS";10
"220760 PARNAGUA";1
"220770 PARNAIBA";27
"220775 PASSAGEM FRANCA DO PIAUI";2
"220777 PATOS DO PIAUI";3
"220779 PAU D'ARCO DO PIAUI";3
"220780 PAULISTANA";6
"220785 PAVUSSU";3
"220790 PEDRO II";19
"220793 PEDRO LAURENTINO";1
"220800 PICOS";31
"220820 PIO IX";7
"220830 PIRACURUCA";11
"220840 PIRIPIRI";36
"220850 PORTO";9
"220860 PRATA DO PIAUI";2
"220870 REDENCAO DO GURGUEIA";4
"220880 REGENERACAO";15
"220900 RIO GRANDE DO PIAUI";2
"220910 SANTA CRUZ DO PIAUI";1
"220915 SANTA CRUZ DOS MILAGRES";3
"220920 SANTA FILOMENA";1
"220930 SANTA LUZ";1
"220937 SANTA ROSA DO PIAUI";2
"220940 SANTO ANTONIO DE LISBOA";2
"220945 SANTO ANTONIO DOS MILAGRES";3
"220950 SANTO INACIO DO PIAUI";2
"220955 SAO BRAZ DO PIAUI";1
"220960 SAO FELIX DO PIAUI";3
"220970 SAO FRANCISCO DO PIAUI";1
"220975 SAO GONCALO DO GURGUEIA";2
"220980 SAO GONCALO DO PIAUI";15
"220985 SAO JOAO DA CANABRAVA";1
"220987 SAO JOAO DA FRONTEIRA";1
"220990 SAO JOAO DA SERRA";2
"220995 SAO JOAO DA VARJOTA";2
"220997 SAO JOAO DO ARRAIAL";6
"221000 SAO JOAO DO PIAUI";5
"221005 SAO JOSE DO DIVINO";4
"221030 SAO JULIAO";3
"221035 SAO LOURENCO DO PIAUI";1
"221038 SAO MIGUEL DA BAIXA GRANDE";1
"221039 SAO MIGUEL DO FIDALGO";1
"221040 SAO MIGUEL DO TAPUIO";9
"221050 SAO PEDRO DO PIAUI";15
"221060 SAO RAIMUNDO NONATO";13
"221063 SEBASTIAO LEAL";2
"221065 SIGEFREDO PACHECO";5
"221070 SIMOES";8
"221080 SIMPLICIO MENDES";4
"221090 SOCORRO DO PIAUI";1
"221093 SUSSUAPARA";3
"221100 TERESINA";1182
"221110 UNIAO";39
"221120 URUCUI";10
"221130 VALENCA DO PIAUI";9
"221135 VARZEA BRANCA";2
"221150 VERA MENDES";1
"221170 WALL FERRAZ";4
"230010 ABAIARA";2
"230015 ACARAPE";18
"230020 ACARAU";12
"230030 ACOPIARA";10
"230040 AIUABA";1
"230050 ALCANTARAS";2
"230060 ALTANEIRA";1
"230070 ALTO SANTO";8
"230075 AMONTADA";7
"230090 APUIARES";5
"230100 AQUIRAZ";60
"230110 ARACATI";42
"230120 ARACOIABA";13
"230125 ARARENDA";6
"230130 ARARIPE";4
"230140 ARATUBA";7
"230150 ARNEIROZ";1
"230160 ASSARE";3
"230170 AURORA";2
"230185 BANABUIU";10
"230190 BARBALHA";28
"230195 BARREIRA";15
"230200 BARRO";5
"230205 BARROQUINHA";1
"230210 BATURITE";20
"230220 BEBERIBE";22
"230230 BELA CRUZ";6
"230240 BOA VIAGEM";15
"230250 BREJO SANTO";5
"230260 CAMOCIM";12
"230270 CAMPOS SALES";2
"230280 CANINDE";39
"230290 CAPISTRANO";3
"230300 CARIDADE";4
"230310 CARIRE";3
"230320 CARIRIACU";5
"230330 CARIUS";2
"230340 CARNAUBAL";6
"230350 CASCAVEL";36
"230360 CATARINA";2
"230365 CATUNDA";8
"230370 CAUCAIA";200
"230380 CEDRO";6
"230390 CHAVAL";1
"230393 CHORO";8
"230395 CHOROZINHO";6
"230400 COREAU";9
"230410 CRATEUS";19
"230420 CRATO";24
"230423 CROATA";4
"230425 CRUZ";8
"230428 EUSEBIO";32
"230430 FARIAS BRITO";5
"230435 FORQUILHA";7
"230440 FORTALEZA";2222
"230445 FORTIM";2
