2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisgestantebr.def
Syphilis In Pregnant Women
"Município de residência";"Casos confirmados"
"150611 QUATIPURU";11
"150613 REDENCAO";110
"150616 RIO MARIA";25
"150618 RONDON DO PARA";23
"150619 RUROPOLIS";17
"150620 SALINOPOLIS";42
"150630 SALVATERRA";15
"150635 SANTA BARBARA DO PARA";26
"150640 SANTA CRUZ DO ARARI";6
"150650 SANTA IZABEL DO PARA";79
"150655 SANTA LUZIA DO PARA";16
"150658 SANTA MARIA DAS BARREIRAS";5
"150660 SANTA MARIA DO PARA";14
"150670 SANTANA DO ARAGUAIA";71
"150680 SANTAREM";242
"150690 SANTAREM NOVO";4
"150700 SANTO ANTONIO DO TAUA";12
"150710 SAO CAETANO DE ODIVELAS";16
"150715 SAO DOMINGOS DO ARAGUAIA";24
"150720 SAO DOMINGOS DO CAPIM";16
"150730 SAO FELIX DO XINGU";191
"150740 SAO FRANCISCO DO PARA";12
"150745 SAO GERALDO DO ARAGUAIA";22
"150746 SAO JOAO DA PONTA";4
"150747 SAO JOAO DE PIRABAS";24
"150750 SAO JOAO DO ARAGUAIA";17
"150760 SAO MIGUEL DO GUAMA";57
"150770 SAO SEBASTIAO DA BOA VISTA";35
"150775 SAPUCAIA";13
"150780 SENADOR JOSE PORFIRIO";9
"150790 SOURE";14
"150795 TAILANDIA";182
"150796 TERRA ALTA";5
"150797 TERRA SANTA";28
"150800 TOME-ACU";54
"150803 TRACUATEUA";11
"150805 TRAIRAO";31
"150808 TUCUMA";70
"150810 TUCURUI";62
"150812 ULIANOPOLIS";11
"150815 URUARA";20
"150820 VIGIA";36
"150830 VISEU";7
"150835 VITORIA DO XINGU";23
"150840 XINGUARA";25
"160005 SERRA DO NAVIO";7
"160010 AMAPA";8
"160015 PEDRA BRANCA DO AMAPARI";4
"160020 CALCOENE";11
"160021 CUTIAS";2
"160023 FERREIRA GOMES";7
"160025 ITAUBAL";7
"160027 LARANJAL DO JARI";36
"160030 MACAPA";1078
"160040 MAZAGAO";28
"160050 OIAPOQUE";17
"160053 PORTO GRANDE";37
"160055 PRACUUBA";4
"160060 SANTANA";144
"160070 TARTARUGALZINHO";20
"160080 VITORIA DO JARI";13
"170025 ABREULANDIA";2
"170030 AGUIARNOPOLIS";5
"170035 ALIANCA DO TOCANTINS";4
"170070 ALVORADA";4
"170100 ANANAS";14
"170105 ANGICO";3
"170110 APARECIDA DO RIO NEGRO";6
"170130 ARAGOMINAS";3
"170190 ARAGUACEMA";5
"170200 ARAGUACU";3
"170210 ARAGUAINA";259
"170220 ARAGUATINS";30
"170230 ARAPOEMA";7
"170240 ARRAIAS";9
"170255 AUGUSTINOPOLIS";61
"170290 AXIXA DO TOCANTINS";15
"170300 BABACULANDIA";2
"170305 BANDEIRANTES DO TOCANTINS";2
"170307 BARRA DO OURO";6
"170310 BARROLANDIA";2
"170320 BERNARDO SAYAO";1
"170330 BOM JESUS DO TOCANTINS";19
"170360 BRASILANDIA DO TOCANTINS";2
"170370 BREJINHO DE NAZARE";9
"170380 BURITI DO TOCANTINS";10
"170384 CAMPOS LINDOS";7
"170386 CARIRI DO TOCANTINS";4
"170389 CARRASCO BONITO";6
"170390 CASEARA";4
"170410 CENTENARIO";2
"170510 CHAPADA DA NATIVIDADE";3
"170550 COLINAS DO TOCANTINS";33
"170555 COMBINADO";3
"170560 CONCEICAO DO TOCANTINS";1
"170600 COUTO MAGALHAES";3
"170610 CRISTALANDIA";4
"170650 DARCINOPOLIS";7
"170700 DIANOPOLIS";12
"170710 DIVINOPOLIS DO TOCANTINS";5
"170720 DOIS IRMAOS DO TOCANTINS";4
"170730 DUERE";8
"170740 ESPERANTINA";9
"170755 FATIMA";1
"170765 FIGUEIROPOLIS";4
"170770 FILADELFIA";5
"170820 FORMOSO DO ARAGUAIA";14
"170825 FORTALEZA DO TABOCAO";4
"170830 GOIANORTE";4
"170900 GOIATINS";20
"170930 GUARAI";36
"170950 GURUPI";61
"171050 ITACAJA";11
"171070 ITAGUATINS";4
"171090 ITAPIRATINS";2
"171110 ITAPORA DO TOCANTINS";1
"171180 JUARINA";2
"171190 LAGOA DA CONFUSAO";36
"171195 LAGOA DO TOCANTINS";4
"171200 LAJEADO";6
"171240 LIZARDA";1
"171250 MARIANOPOLIS DO TOCANTINS";4
"171280 MAURILANDIA DO TOCANTINS";2
"171320 MIRACEMA DO TOCANTINS";21
"171330 MIRANORTE";15
"171360 MONTE DO CARMO";3
"171380 PALMEIRAS DO TOCANTINS";6
"171395 MURICILANDIA";3
"171420 NATIVIDADE";5
"171430 NAZARE";1
"171488 NOVA OLINDA";16
"171500 NOVA ROSALANDIA";8
"171510 NOVO ACORDO";6
"171525 NOVO JARDIM";1
"171570 PALMEIRANTE";5
"171575 PALMEIROPOLIS";5
"171610 PARAISO DO TOCANTINS";33
"171620 PARANA";7
"171630 PAU D'ARCO";3
"171650 PEDRO AFONSO";19
"171660 PEIXE";12
"171665 PEQUIZEIRO";3
"171670 COLMEIA";11
"171700 PINDORAMA DO TOCANTINS";4
"171720 PIRAQUE";2
"171750 PIUM";10
"171780 PONTE ALTA DO BOM JESUS";1
"171790 PONTE ALTA DO TOCANTINS";5
"171800 PORTO ALEGRE DO TOCANTINS";4
"171820 PORTO NACIONAL";86
"171830 PRAIA NORTE";10
"171840 PRESIDENTE KENNEDY";3
"171850 RECURSOLANDIA";3
"171855 RIACHINHO";3
"171865 RIO DA CONCEICAO";1
"171870 RIO DOS BOIS";3
"171875 RIO SONO";8
"171880 SAMPAIO";14
"171884 SANDOLANDIA";3
"171886 SANTA FE DO ARAGUAIA";11
"171888 SANTA MARIA DO TOCANTINS";3
"171889 SANTA RITA DO TOCANTINS";2
"171890 SANTA ROSA DO TOCANTINS";6
"171900 SANTA TEREZA DO TOCANTINS";2
"172010 SAO BENTO DO TOCANTINS";5
"172020 SAO MIGUEL DO TOCANTINS";14
"172025 SAO SALVADOR DO TOCANTINS";2
"172030 SAO SEBASTIAO DO TOCANTINS";4
"172049 SAO VALERIO";4
"172065 SILVANOPOLIS";8
"172080 SITIO NOVO DO TOCANTINS";5
"172085 SUCUPIRA";1
"172090 TAGUATINGA";4
"172097 TALISMA";4
"172100 PALMAS";468
"172110 TOCANTINIA";2
"172120 TOCANTINOPOLIS";21
"172125 TUPIRAMA";6
"172130 TUPIRATINS";1
"172208 WANDERLANDIA";4
"172210 XAMBIOA";8
"210005 ACAILANDIA";24
"210010 AFONSO CUNHA";2
"210020 ALCANTARA";14
"210030 ALDEIAS ALTAS";10
"210040 ALTAMIRA DO MARANHAO";2
"210043 ALTO ALEGRE DO MARANHAO";9
"210047 ALTO ALEGRE DO PINDARE";18
"210050 ALTO PARNAIBA";6
"210055 AMAPA DO MARANHAO";4
"210060 AMARANTE DO MARANHAO";35
"210070 ANAJATUBA";2
"210080 ANAPURUS";4
"210083 APICUM-ACU";13
"210087 ARAGUANA";4
"210090 ARAIOSES";9
"210095 ARAME";18
"210100 ARARI";2
"210110 AXIXA";10
"210120 BACABAL";48
"210125 BACABEIRA";7
"210130 BACURI";12
"210135 BACURITUBA";2
"210140 BALSAS";107
"210150 BARAO DE GRAJAU";1
"210160 BARRA DO CORDA";122
"210170 BARREIRINHAS";41
"210173 BELAGUA";4
"210177 BELA VISTA DO MARANHAO";9
"210180 BENEDITO LEITE";1
"210190 BEQUIMAO";2
"210193 BERNARDO DO MEARIM";1
"210197 BOA VISTA DO GURUPI";1
"210200 BOM JARDIM";21
"210203 BOM JESUS DAS SELVAS";19
"210207 BOM LUGAR";4
"210210 BREJO";6
"210215 BREJO DE AREIA";1
"210220 BURITI";7
"210230 BURITI BRAVO";10
"210232 BURITICUPU";108
"210235 BURITIRANA";6
"210237 CACHOEIRA GRANDE";7
"210240 CAJAPIO";4
"210250 CAJARI";6
"210255 CAMPESTRE DO MARANHAO";10
"210260 CANDIDO MENDES";9
"210270 CANTANHEDE";8
"210280 CAROLINA";7
"210290 CARUTAPERA";9
"210300 CAXIAS";116
"210310 CEDRAL";2
"210315 CENTRO DO GUILHERME";6
"210317 CENTRO NOVO DO MARANHAO";5
"210320 CHAPADINHA";44
"210325 CIDELANDIA";2
"210330 CODO";52
"210340 COELHO NETO";35
"210350 COLINAS";17
"210355 CONCEICAO DO LAGO-ACU";6
"210360 COROATA";16
"210370 CURURUPU";8
"210375 DAVINOPOLIS";14
"210380 DOM PEDRO";10
"210390 DUQUE BACELAR";15
"210400 ESPERANTINOPOLIS";3
"210405 ESTREITO";19
"210407 FEIRA NOVA DO MARANHAO";5
"210408 FERNANDO FALCAO";4
"210409 FORMOSA DA SERRA NEGRA";1
"210410 FORTALEZA DOS NOGUEIRAS";14
"210420 FORTUNA";2
"210430 GODOFREDO VIANA";3
"210440 GONCALVES DIAS";6
"210450 GOVERNADOR ARCHER";1
"210455 GOVERNADOR EDISON LOBAO";28
"210460 GOVERNADOR EUGENIO BARROS";2
"210462 GOVERNADOR LUIZ ROCHA";1
"210465 GOVERNADOR NEWTON BELLO";3
"210467 GOVERNADOR NUNES FREIRE";8
"210480 GRAJAU";71
"210490 GUIMARAES";1
"210500 HUMBERTO DE CAMPOS";6
"210510 ICATU";4
"210515 IGARAPE DO MEIO";5
"210520 IGARAPE GRANDE";3
"210530 IMPERATRIZ";199
"210535 ITAIPAVA DO GRAJAU";1
"210540 ITAPECURU MIRIM";59
"210542 ITINGA DO MARANHAO";12
"210545 JATOBA";1
"210547 JENIPAPO DOS VIEIRAS";4
"210550 JOAO LISBOA";38
"210560 JOSELANDIA";9
"210570 LAGO DA PEDRA";16
"210580 LAGO DO JUNCO";1
"210590 LAGO VERDE";7
"210592 LAGOA DO MATO";3
"210594 LAGO DOS RODRIGUES";2
"210596 LAGOA GRANDE DO MARANHAO";7
"210598 LAJEADO NOVO";8
"210600 LIMA CAMPOS";2
"210610 LORETO";3
"210630 MAGALHAES DE ALMEIDA";8
"210632 MARACACUME";15
"210635 MARAJA DO SENA";5
"210637 MARANHAOZINHO";4
"210640 MATA ROMA";13
"210650 MATINHA";5
"210660 MATOES";56
"210663 MATOES DO NORTE";3
"210667 MILAGRES DO MARANHAO";1
"210670 MIRADOR";6
"210675 MIRANDA DO NORTE";10
"210680 MIRINZAL";1
"210690 MONCAO";15
"210700 MONTES ALTOS";8
"210710 MORROS";3
"210720 NINA RODRIGUES";1
"210725 NOVA COLINAS";2
"210735 NOVA OLINDA DO MARANHAO";4
"210740 OLHO D'AGUA DAS CUNHAS";2
"210745 OLINDA NOVA DO MARANHAO";11
"210750 PACO DO LUMIAR";160
"210760 PALMEIRANDIA";2
"210770 PARAIBANO";8
"210780 PARNARAMA";23
"210790 PASSAGEM FRANCA";3
"210800 PASTOS BONS";1
"210805 PAULINO NEVES";7
"210810 PAULO RAMOS";8
"210820 PEDREIRAS";12
"210825 PEDRO DO ROSARIO";11
"210830 PENALVA";9
"210840 PERI MIRIM";2
"210845 PERITORO";15
"210850 PINDARE-MIRIM";30
"210860 PINHEIRO";79
"210870 PIO XII";28
"210880 PIRAPEMAS";5
"210890 POCAO DE PEDRAS";4
"210900 PORTO FRANCO";23
"210905 PORTO RICO DO MARANHAO";1
"210910 PRESIDENTE DUTRA";17
"210920 PRESIDENTE JUSCELINO";5
"210923 PRESIDENTE MEDICI";4
"210927 PRESIDENTE SARNEY";10
"210930 PRESIDENTE VARGAS";5
"210940 PRIMEIRA CRUZ";2
"210945 RAPOSA";25
"210950 RIACHAO";12
"210955 RIBAMAR FIQUENE";6
"210960 ROSARIO";22
"210970 SAMBAIBA";2
"210975 SANTA FILOMENA DO MARANHAO";1
"210980 SANTA HELENA";18
"210990 SANTA INES";94
"211000 SANTA LUZIA";75
"211003 SANTA LUZIA DO PARUA";5
"211010 SANTA QUITERIA DO MARANHAO";20
"211020 SANTA RITA";10
"211023 SANTANA DO MARANHAO";1
"211027 SANTO AMARO DO MARANHAO";5
"211030 SANTO ANTONIO DOS LOPES";11
"211040 SAO BENEDITO DO RIO PRETO";1
"211050 SAO BENTO";6
"211060 SAO BERNARDO";12
"211065 SAO DOMINGOS DO AZEITAO";2
"211070 SAO DOMINGOS DO MARANHAO";3
"211080 SAO FELIX DE BALSAS";3
"211085 SAO FRANCISCO DO BREJAO";2
"211090 SAO FRANCISCO DO MARANHAO";2
"211100 SAO JOAO BATISTA";4
"211102 SAO JOAO DO CARU";8
"211105 SAO JOAO DO PARAISO";6
"211107 SAO JOAO DO SOTER";2
"211110 SAO JOAO DOS PATOS";3
"211120 SAO JOSE DE RIBAMAR";196
"211125 SAO JOSE DOS BASILIOS";1
"211130 SAO LUIS";843
"211140 SAO LUIS GONZAGA DO MARANHAO";6
"211150 SAO MATEUS DO MARANHAO";12
"211153 SAO PEDRO DA AGUA BRANCA";8
"211157 SAO PEDRO DOS CRENTES";4
"211160 SAO RAIMUNDO DAS MANGABEIRAS";5
"211170 SAO VICENTE FERRER";5
"211172 SATUBINHA";5
"211174 SENADOR ALEXANDRE COSTA";3
"211176 SENADOR LA ROCQUE";11
"211178 SERRANO DO MARANHAO";1
"211180 SITIO NOVO";9
"211190 SUCUPIRA DO NORTE";2
"211195 SUCUPIRA DO RIACHAO";1
"211200 TASSO FRAGOSO";6
"211210 TIMBIRAS";11
"211220 TIMON";159
"211223 TRIZIDELA DO VALE";5
"211227 TUFILANDIA";4
"211230 TUNTUM";2
"211240 TURIACU";7
"211245 TURILANDIA";8
"211250 TUTOIA";14
"211260 URBANO SANTOS";8
"211270 VARGEM GRANDE";16
"211280 VIANA";64
"211285 VILA NOVA DOS MARTIRIOS";9
"211290 VITORIA DO MEARIM";18
"211300 VITORINO FREIRE";1
"211400 ZE DOCA";36
"220005 ACAUA";1
"220010 AGRICOLANDIA";3
"220020 AGUA BRANCA";10
"220025 ALAGOINHA DO PIAUI";1
"220027 ALEGRETE DO PIAUI";2
"220030 ALTO LONGA";4
"220040 ALTOS";35
"220045 ALVORADA DO GURGUEIA";5
"220050 AMARANTE";10
"220060 ANGICAL DO PIAUI";5
"220080 ANTONIO ALMEIDA";1
"220105 ASSUNCAO DO PIAUI";2
"220110 AVELINO LOPES";1
"220115 BAIXA GRANDE DO RIBEIRO";5
"220117 BARRA D'ALCANTARA";1
"220120 BARRAS";36
"220140 BARRO DURO";1
"220150 BATALHA";10
"220160 BENEDITINOS";3
"220170 BERTOLINIA";5
"220173 BETANIA DO PIAUI";3
"220177 BOA HORA";3
"220180 BOCAINA";2
"220190 BOM JESUS";15
"220191 BOM PRINCIPIO DO PIAUI";1
"220196 BRASILEIRA";2
"220198 BREJO DO PIAUI";2
"220200 BURITI DOS LOPES";4
"220202 BURITI DOS MONTES";8
"220205 CABECEIRAS DO PIAUI";1
"220208 CAJUEIRO DA PRAIA";1
"220209 CALDEIRAO GRANDE DO PIAUI";4
"220210 CAMPINAS DO PIAUI";2
"220213 CAMPO GRANDE DO PIAUI";2
"220217 CAMPO LARGO DO PIAUI";5
"220220 CAMPO MAIOR";34
"220225 CANAVIEIRA";5
"220230 CANTO DO BURITI";4
"220240 CAPITAO DE CAMPOS";1
"220245 CAPITAO GERVASIO OLIVEIRA";1
"220250 CARACOL";2
"220253 CARAUBAS DO PIAUI";2
"220255 CARIDADE DO PIAUI";3
"220260 CASTELO DO PIAUI";11
"220270 COCAL";8
"220271 COCAL DE TELHA";3
"220272 COCAL DOS ALVES";1
"220273 COIVARAS";1
"220275 COLONIA DO GURGUEIA";7
"220285 CORONEL JOSE DIAS";1
"220290 CORRENTE";6
"220300 CRISTALANDIA DO PIAUI";1
"220310 CRISTINO CASTRO";10
"220323 CURRAIS";2
"220325 CURRALINHOS";4
"220327 CURRAL NOVO DO PIAUI";4
"220330 DEMERVAL LOBAO";8
"220335 DIRCEU ARCOVERDE";1
"220340 DOM EXPEDITO LOPES";5
"220345 DOM INOCENCIO";3
"220350 ELESBAO VELOSO";5
"220360 ELISEU MARTINS";1
"220370 ESPERANTINA";39
"220380 FLORES DO PIAUI";2
"220390 FLORIANO";11
"220400 FRANCINOPOLIS";1
"220420 FRANCISCO SANTOS";1
"220435 GEMINIANO";3
"220440 GILBUES";8
"220450 GUADALUPE";5
"220460 HUGO NAPOLEAO";2
"220465 ILHA GRANDE";6
"220470 INHUMA";4
"220480 IPIRANGA DO PIAUI";7
"220500 ITAINOPOLIS";3
"220510 ITAUEIRA";3
"220515 JACOBINA DO PIAUI";2
"220520 JAICOS";3
"220525 JARDIM DO MULATO";1
"220530 JERUMENHA";1
"220540 JOAQUIM PIRES";6
"220545 JOCA MARQUES";1
"220550 JOSE DE FREITAS";34
"220551 JUAZEIRO DO PIAUI";1
"220552 JULIO BORGES";4
"220554 LAGOINHA DO PIAUI";4
"220555 LAGOA ALEGRE";5
"220556 LAGOA DO BARRO DO PIAUI";1
"220558 LAGOA DO PIAUI";7
"220559 LAGOA DO SITIO";1
"220560 LANDRI SALES";1
"220570 LUIS CORREIA";12
"220580 LUZILANDIA";9
"220590 MANOEL EMIDIO";1
"220595 MARCOLANDIA";11
"220600 MARCOS PARENTE";3
"220605 MASSAPE DO PIAUI";1
"220610 MATIAS OLIMPIO";11
"220620 MIGUEL ALVES";15
"220630 MIGUEL LEAO";1
"220640 MONSENHOR GIL";7
"220650 MONSENHOR HIPOLITO";3
"220660 MONTE ALEGRE DO PIAUI";3
"220667 MORRO DO CHAPEU DO PIAUI";1
"220669 MURICI DOS PORTELAS";5
"220672 NAZARIA";6
"220680 NOSSA SENHORA DOS REMEDIOS";5
"220690 NOVO ORIENTE DO PIAUI";5
"220700 OEIRAS";3
"220710 OLHO D'AGUA DO PIAUI";1
"220720 PADRE MARCOS";2
"220730 PAES LANDIM";5
"220735 PAJEU DO PIAUI";1
"220740 PALMEIRA DO PIAUI";1
"220750 PALMEIRAIS";3
"220755 PAQUETA";1
"220760 PARNAGUA";3
"220770 PARNAIBA";84
"220777 PATOS DO PIAUI";2
"220780 PAULISTANA";3
"220790 PEDRO II";25
"220800 PICOS";46
"220810 PIMENTEIRAS";1
"220820 PIO IX";3
"220830 PIRACURUCA";9
"220840 PIRIPIRI";47
"220850 PORTO";4
"220870 REDENCAO DO GURGUEIA";3
"220880 REGENERACAO";14
"220885 RIACHO FRIO";1
"220887 RIBEIRA DO PIAUI";1
"220900 RIO GRANDE DO PIAUI";1
"220910 SANTA CRUZ DO PIAUI";3
"220915 SANTA CRUZ DOS MILAGRES";1
"220920 SANTA FILOMENA";3
"220940 SANTO ANTONIO DE LISBOA";1
"220945 SANTO ANTONIO DOS MILAGRES";1
"220975 SAO GONCALO DO GURGUEIA";1
"220980 SAO GONCALO DO PIAUI";1
"220985 SAO JOAO DA CANABRAVA";1
"220990 SAO JOAO DA SERRA";3
"220997 SAO JOAO DO ARRAIAL";6
"221000 SAO JOAO DO PIAUI";8
"221005 SAO JOSE DO DIVINO";5
"221030 SAO JULIAO";2
"221035 SAO LOURENCO DO PIAUI";1
"221038 SAO MIGUEL DA BAIXA GRANDE";1
"221039 SAO MIGUEL DO FIDALGO";1
"221050 SAO PEDRO DO PIAUI";10
"221060 SAO RAIMUNDO NONATO";14
"221065 SIGEFREDO PACHECO";1
"221070 SIMOES";7
"221080 SIMPLICIO MENDES";3
"221097 TANQUE DO PIAUI";1
"221100 TERESINA";591
"221110 UNIAO";27
"221120 URUCUI";11
"221130 VALENCA DO PIAUI";8
"221135 VARZEA BRANCA";1
"221160 VILA NOVA DO PIAUI";1
"230010 ABAIARA";3
"230015 ACARAPE";14
"230020 ACARAU";29
"230030 ACOPIARA";7
"230040 AIUABA";5
"230050 ALCANTARAS";1
"230060 ALTANEIRA";2
"230070 ALTO SANTO";16
"230075 AMONTADA";19
"230080 ANTONINA DO NORTE";5
"230090 APUIARES";7
"230100 AQUIRAZ";32
"230110 ARACATI";18
"230120 ARACOIABA";9
"230125 ARARENDA";5
"230130 ARARIPE";9
"230140 ARATUBA";3
