2019
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/ltabr.def
American Tegumentary Leishmaniasis
"Município de residência";"Casos confirmados"
"150345 Ipixuna do Pará";116
"150350 Irituia";39
"150360 Itaituba";410
"150370 Itupiranga";65
"150375 Jacareacanga";75
"150380 Jacundá";88
"150390 Juruti";177
"150400 Limoeiro do Ajuru";10
"150405 Mãe do Rio";34
"150410 Magalhães Barata";1
"150420 Marabá";199
"150430 Maracanã";3
"150440 Marapanim";1
"150442 Marituba";10
"150445 Medicilândia";461
"150450 Melgaço";7
"150460 Mocajuba";21
"150470 Moju";83
"150475 Mojuí dos Campos";191
"150480 Monte Alegre";497
"150490 Muaná";5
"150495 Nova Esperança do Piriá";82
"150497 Nova Ipixuna";16
"150500 Nova Timboteua";9
"150503 Novo Progresso";203
"150506 Novo Repartimento";181
"150510 Óbidos";147
"150520 Oeiras do Pará";165
"150530 Oriximiná";166
"150540 Ourém";5
"150543 Ourilândia do Norte";131
"150548 Pacajá";170
"150549 Palestina do Pará";2
"150550 Paragominas";293
"150553 Parauapebas";284
"150555 Pau D'Arco";16
"150560 Peixe-Boi";1
"150563 Piçarra";14
"150565 Placas";149
"150580 Portel";520
"150590 Porto de Moz";80
"150600 Prainha";298
"150610 Primavera";6
"150611 Quatipuru";1
"150613 Redenção";106
"150616 Rio Maria";56
"150618 Rondon do Pará";154
"150619 Rurópolis";202
"150620 Salinópolis";5
"150635 Santa Bárbara do Pará";1
"150650 Santa Izabel do Pará";4
"150655 Santa Luzia do Pará";12
"150658 Santa Maria das Barreiras";16
"150660 Santa Maria do Pará";11
"150670 Santana do Araguaia";28
"150680 Santarém";516
"150700 Santo Antônio do Tauá";3
"150710 São Caetano de Odivelas";6
"150715 São Domingos do Araguaia";39
"150720 São Domingos do Capim";12
"150730 São Félix do Xingu";219
"150740 São Francisco do Pará";6
"150745 São Geraldo do Araguaia";54
"150746 São João da Ponta";2
"150747 São João de Pirabas";3
"150750 São João do Araguaia";38
"150760 São Miguel do Guamá";16
"150770 São Sebastião da Boa Vista";12
"150775 Sapucaia";5
"150780 Senador José Porfírio";172
"150790 Soure";4
"150795 Tailândia";270
"150796 Terra Alta";3
"150797 Terra Santa";31
"150800 Tomé-Açu";248
"150803 Tracuateua";14
"150805 Trairão";103
"150808 Tucumã";137
"150810 Tucuruí";101
"150812 Ulianópolis";175
"150815 Uruará";456
"150820 Vigia";6
"150830 Viseu";75
"150835 Vitória do Xingu";97
"150840 Xinguara";35
"160010 Amapá";18
"160020 Calçoene";304
"160021 Cutias";8
"160023 Ferreira Gomes";8
"160025 Itaubal";3
"160027 Laranjal do Jari";525
"160030 Macapá";209
"160040 Mazagão";59
"160050 Oiapoque";457
"160015 Pedra Branca do Amapari";117
"160053 Porto Grande";166
"160055 Pracuúba";9
"160060 Santana";60
"160005 Serra do Navio";114
"160070 Tartarugalzinho";83
"160080 Vitória do Jari";61
"170025 Abreulândia";12
"170030 Aguiarnópolis";2
"170035 Aliança do Tocantins";2
"170040 Almas";13
"170070 Alvorada";1
"170100 Ananás";23
"170105 Angico";6
"170110 Aparecida do Rio Negro";12
"170130 Aragominas";5
"170190 Araguacema";19
"170200 Araguaçu";7
"170210 Araguaína";87
"170215 Araguanã";6
"170220 Araguatins";18
"170230 Arapoema";3
"170240 Arraias";3
"170255 Augustinópolis";9
"170270 Aurora do Tocantins";13
"170290 Axixá do Tocantins";10
"170300 Babaçulândia";7
"170305 Bandeirantes do Tocantins";2
"170307 Barra do Ouro";3
"170310 Barrolândia";1
"170320 Bernardo Sayão";5
"170330 Bom Jesus do Tocantins";5
"170360 Brasilândia do Tocantins";2
"170370 Brejinho de Nazaré";27
"170380 Buriti do Tocantins";8
"170382 Cachoeirinha";8
"170384 Campos Lindos";3
"170386 Cariri do Tocantins";1
"170388 Carmolândia";5
"170389 Carrasco Bonito";4
"170390 Caseara";2
"170410 Centenário";14
"170510 Chapada da Natividade";3
"170460 Chapada de Areia";1
"170550 Colinas do Tocantins";29
"171670 Colméia";9
"170555 Combinado";11
"170560 Conceição do Tocantins";1
"170600 Couto Magalhães";17
"170610 Cristalândia";13
"170625 Crixás do Tocantins";1
"170650 Darcinópolis";3
"170700 Dianópolis";32
"170710 Divinópolis do Tocantins";10
"170720 Dois Irmãos do Tocantins";25
"170730 Dueré";4
"170740 Esperantina";19
"170755 Fátima";9
"170765 Figueirópolis";2
"170770 Filadélfia";7
"170820 Formoso do Araguaia";6
"170825 Fortaleza do Tabocão";8
"170830 Goianorte";16
"170900 Goiatins";18
"170930 Guaraí";23
"170950 Gurupi";15
"170980 Ipueiras";4
"171050 Itacajá";14
"171070 Itaguatins";2
"171090 Itapiratins";3
"171110 Itaporã do Tocantins";7
"171150 Jaú do Tocantins";7
"171180 Juarina";2
"171190 Lagoa da Confusão";6
"171195 Lagoa do Tocantins";3
"171200 Lajeado";12
"171215 Lavandeira";5
"171240 Lizarda";1
"171245 Luzinópolis";8
"171250 Marianópolis do Tocantins";23
"171270 Mateiros";2
"171280 Maurilândia do Tocantins";9
"171320 Miracema do Tocantins";13
"171330 Miranorte";17
"171360 Monte do Carmo";47
"171370 Monte Santo do Tocantins";6
"171395 Muricilândia";2
"171420 Natividade";6
"171430 Nazaré";3
"171488 Nova Olinda";11
"171500 Nova Rosalândia";5
"171510 Novo Acordo";4
"171515 Novo Alegre";3
"171525 Novo Jardim";12
"171550 Oliveira de Fátima";5
"172100 Palmas";170
"171570 Palmeirante";2
"171380 Palmeiras do Tocantins";4
"171575 Palmeirópolis";13
"171610 Paraíso do Tocantins";38
"171620 Paranã";2
"171630 Pau D'Arco";7
"171650 Pedro Afonso";16
"171660 Peixe";1
"171665 Pequizeiro";2
"171700 Pindorama do Tocantins";16
"171720 Piraquê";6
"171750 Pium";36
"171780 Ponte Alta do Bom Jesus";2
"171790 Ponte Alta do Tocantins";63
"171820 Porto Nacional";82
"171830 Praia Norte";4
"171840 Presidente Kennedy";4
"171845 Pugmil";1
"171850 Recursolândia";18
"171855 Riachinho";15
"171865 Rio da Conceição";10
"171870 Rio dos Bois";9
"171875 Rio Sono";13
"171880 Sampaio";1
"171884 Sandolândia";6
"171886 Santa Fé do Araguaia";18
"171888 Santa Maria do Tocantins";7
"171889 Santa Rita do Tocantins";8
"171890 Santa Rosa do Tocantins";7
"171900 Santa Tereza do Tocantins";11
"172000 Santa Terezinha do Tocantins";6
"172010 São Bento do Tocantins";26
"172020 São Miguel do Tocantins";2
"172025 São Salvador do Tocantins";3
"172030 São Sebastião do Tocantins";1
"172049 São Valério";2
"172065 Silvanópolis";8
"172080 Sítio Novo do Tocantins";7
"172085 Sucupira";2
"172090 Taguatinga";20
"172093 Taipas do Tocantins";2
"172110 Tocantínia";83
"172120 Tocantinópolis";37
"172130 Tupiratins";4
"172208 Wanderlândia";12
"172210 Xambioá";61
"210005 Açailândia";248
"210015 Água Doce do Maranhão";1
"210020 Alcântara";53
"210030 Aldeias Altas";28
"210040 Altamira do Maranhão";9
"210043 Alto Alegre do Maranhão";4
"210047 Alto Alegre do Pindaré";85
"210050 Alto Parnaíba";1
"210055 Amapá do Maranhão";10
"210060 Amarante do Maranhão";59
"210070 Anajatuba";3
"210080 Anapurus";22
"210083 Apicum-Açu";5
"210087 Araguanã";23
"210090 Araioses";2
"210095 Arame";111
"210100 Arari";3
"210110 Axixá";122
"210120 Bacabal";10
"210125 Bacabeira";7
"210130 Bacuri";4
"210140 Balsas";12
"210160 Barra do Corda";34
"210170 Barreirinhas";250
"210177 Bela Vista do Maranhão";8
"210173 Belágua";22
"210190 Bequimão";4
"210193 Bernardo do Mearim";1
"210197 Boa Vista do Gurupi";5
"210200 Bom Jardim";81
"210203 Bom Jesus das Selvas";47
"210207 Bom Lugar";5
"210210 Brejo";27
"210215 Brejo de Areia";102
"210220 Buriti";46
"210230 Buriti Bravo";9
"210232 Buriticupu";178
"210235 Buritirana";17
"210237 Cachoeira Grande";11
"210240 Cajapió";1
"210255 Campestre do Maranhão";14
"210260 Cândido Mendes";40
"210270 Cantanhede";39
"210275 Capinzal do Norte";2
"210280 Carolina";24
"210290 Carutapera";34
"210300 Caxias";65
"210310 Cedral";2
"210312 Central do Maranhão";6
"210315 Centro do Guilherme";21
"210317 Centro Novo do Maranhão";47
"210320 Chapadinha";63
"210325 Cidelândia";33
"210330 Codó";58
"210340 Coelho Neto";8
"210350 Colinas";23
"210355 Conceição do Lago-Açu";2
"210360 Coroatá";23
"210370 Cururupu";15
"210375 Davinópolis";11
"210380 Dom Pedro";6
"210390 Duque Bacelar";5
"210400 Esperantinópolis";17
"210405 Estreito";12
"210407 Feira Nova do Maranhão";2
"210408 Fernando Falcão";23
"210409 Formosa da Serra Negra";21
"210410 Fortaleza dos Nogueiras";3
"210420 Fortuna";10
"210430 Godofredo Viana";18
"210440 Gonçalves Dias";11
"210450 Governador Archer";11
"210455 Governador Edison Lobão";5
"210460 Governador Eugênio Barros";4
"210462 Governador Luiz Rocha";8
"210465 Governador Newton Bello";19
"210467 Governador Nunes Freire";34
"210480 Grajaú";29
"210490 Guimarães";9
"210500 Humberto de Campos";21
"210510 Icatu";40
"210515 Igarapé do Meio";8
"210520 Igarapé Grande";10
"210530 Imperatriz";92
"210535 Itaipava do Grajaú";21
"210540 Itapecuru Mirim";65
"210542 Itinga do Maranhão";72
"210545 Jatobá";6
"210547 Jenipapo dos Vieiras";8
"210550 João Lisboa";32
"210560 Joselândia";26
"210565 Junco do Maranhão";9
"210570 Lago da Pedra";110
"210580 Lago do Junco";27
"210594 Lago dos Rodrigues";11
"210592 Lagoa do Mato";5
"210596 Lagoa Grande do Maranhão";18
"210598 Lajeado Novo";10
"210600 Lima Campos";1
"210620 Luís Domingues";35
"210630 Magalhães de Almeida";1
"210632 Maracaçumé";27
"210635 Marajá do Sena";81
"210637 Maranhãozinho";25
"210640 Mata Roma";35
"210650 Matinha";11
"210660 Matões";48
"210663 Matões do Norte";8
"210667 Milagres do Maranhão";6
"210670 Mirador";27
"210675 Miranda do Norte";2
"210680 Mirinzal";24
"210690 Monção";9
"210700 Montes Altos";10
"210710 Morros";45
"210720 Nina Rodrigues";21
"210725 Nova Colinas";3
"210730 Nova Iorque";3
"210735 Nova Olinda do Maranhão";19
"210740 Olho d'Água das Cunhãs";11
"210745 Olinda Nova do Maranhão";6
"210750 Paço do Lumiar";7
"210760 Palmeirândia";4
"210770 Paraibano";4
"210780 Parnarama";13
"210790 Passagem Franca";10
"210800 Pastos Bons";8
"210805 Paulino Neves";11
"210810 Paulo Ramos";83
"210820 Pedreiras";10
"210825 Pedro do Rosário";74
"210830 Penalva";5
"210840 Peri Mirim";3
"210845 Peritoró";22
"210850 Pindaré-Mirim";10
"210860 Pinheiro";75
"210870 Pio XII";9
"210880 Pirapemas";11
"210890 Poção de Pedras";27
"210900 Porto Franco";9
"210905 Porto Rico do Maranhão";10
"210910 Presidente Dutra";4
"210920 Presidente Juscelino";23
"210923 Presidente Médici";11
"210927 Presidente Sarney";13
"210930 Presidente Vargas";42
"210940 Primeira Cruz";3
"210945 Raposa";1
"210950 Riachão";9
"210955 Ribamar Fiquene";5
"210960 Rosário";25
"210970 Sambaíba";1
"210975 Santa Filomena do Maranhão";7
"210980 Santa Helena";31
"210990 Santa Inês";32
"211000 Santa Luzia";209
"211003 Santa Luzia do Paruá";28
"211010 Santa Quitéria do Maranhão";82
"211020 Santa Rita";22
"211023 Santana do Maranhão";8
"211027 Santo Amaro do Maranhão";5
"211030 Santo Antônio dos Lopes";8
"211040 São Benedito do Rio Preto";109
"211050 São Bento";12
"211060 São Bernardo";2
"211065 São Domingos do Azeitão";1
"211070 São Domingos do Maranhão";20
"211080 São Félix de Balsas";2
"211085 São Francisco do Brejão";16
"211090 São Francisco do Maranhão";1
"211102 São João do Carú";72
"211105 São João do Paraíso";14
"211107 São João do Soter";6
"211110 São João dos Patos";46
"211120 São José de Ribamar";13
"211130 São Luís";50
"211140 São Luís Gonzaga do Maranhão";6
"211150 São Mateus do Maranhão";4
"211153 São Pedro da Água Branca";15
"211157 São Pedro dos Crentes";2
"211160 São Raimundo das Mangabeiras";4
"211163 São Raimundo do Doca Bezerra";3
"211167 São Roberto";2
"211170 São Vicente Ferrer";7
"211172 Satubinha";2
"211174 Senador Alexandre Costa";4
"211176 Senador La Rocque";13
"211178 Serrano do Maranhão";2
"211180 Sítio Novo";24
"211190 Sucupira do Norte";3
"211195 Sucupira do Riachão";7
"211200 Tasso Fragoso";1
"211210 Timbiras";11
"211220 Timon";20
"211223 Trizidela do Vale";8
"211227 Tufilândia";2
"211230 Tuntum";5
"211240 Turiaçu";84
"211245 Turilândia";24
"211250 Tutóia";2
"211260 Urbano Santos";119
"211270 Vargem Grande";35
"211280 Viana";34
"211285 Vila Nova dos Martírios";20
"211290 Vitória do Mearim";3
"211300 Vitorino Freire";110
"211400 Zé Doca";122
"220020 Água Branca";1
"220040 Altos";4
"220045 Alvorada do Gurguéia";3
"220060 Angical do Piauí";2
"220070 Anísio de Abreu";2
"220110 Avelino Lopes";1
"220115 Baixa Grande do Ribeiro";1
"220120 Barras";4
"220130 Barreiras do Piauí";2
"220140 Barro Duro";14
"220150 Batalha";5
"220160 Beneditinos";1
"220170 Bertolínia";1
"220177 Boa Hora";4
"220190 Bom Jesus";2
"220196 Brasileira";1
"220208 Cajueiro da Praia";1
"220220 Campo Maior";1
"220270 Cocal";1
"220290 Corrente";5
"220325 Curralinhos";1
"220390 Floriano";3
"220435 Geminiano";1
"220440 Gilbués";1
"220465 Ilha Grande";1
"220470 Inhuma";5
"220480 Ipiranga do Piauí";1
"220490 Isaías Coelho";1
"220500 Itainópolis";3
"220550 José de Freitas";3
"220552 Júlio Borges";1
"220556 Lagoa do Barro do Piauí";4
"220580 Luzilândia";9
"220585 Madeiro";4
"220590 Manoel Emídio";1
"220600 Marcos Parente";1
"220610 Matias Olímpio";2
"220620 Miguel Alves";4
"220660 Monte Alegre do Piauí";1
"220672 Nazária";1
"220680 Nossa Senhora dos Remédios";8
"220740 Palmeira do Piauí";3
"220770 Parnaíba";1
"220775 Passagem Franca do Piauí";1
"220790 Pedro II";10
"220800 Picos";1
"220830 Piracuruca";1
"220840 Piripiri";10
"220855 Porto Alegre do Piauí";1
"220865 Queimada Nova";3
"220920 Santa Filomena";5
"220930 Santa Luz";2
"220935 Santana do Piauí";2
"220945 Santo Antônio dos Milagres";1
"220950 Santo Inácio do Piauí";1
"220970 São Francisco do Piauí";1
"220975 São Gonçalo do Gurguéia";2
"220980 São Gonçalo do Piauí";1
"220987 São João da Fronteira";2
"220990 São João da Serra";2
"220997 São João do Arraial";2
"221005 São José do Divino";1
"221040 São Miguel do Tapuio";1
"221050 São Pedro do Piauí";7
"221063 Sebastião Leal";1
"221080 Simplício Mendes";1
"221093 Sussuapara";2
"221100 Teresina";44
"221110 União";6
"221120 Uruçuí";3
"230010 Abaiara";4
"230020 Acaraú";2
"230030 Acopiara";3
"230040 Aiuaba";2
"230050 Alcântaras";7
"230060 Altaneira";5
"230075 Amontada";1
"230080 Antonina do Norte";1
"230100 Aquiraz";6
"230110 Aracati";1
"230120 Aracoiaba";2
"230125 Ararendá";1
"230130 Araripe";1
"230140 Aratuba";33
"230160 Assaré";9
"230185 Banabuiú";1
"230190 Barbalha";99
"230195 Barreira";1
"230200 Barro";1
"230210 Baturité";68
"230230 Bela Cruz";1
"230250 Brejo Santo";13
"230270 Campos Sales";3
"230280 Canindé";2
"230290 Capistrano";10
"230310 Cariré";6
"230320 Caririaçu";15
"230340 Carnaubal";10
"230350 Cascavel";1
"230370 Caucaia";18
"230390 Chaval";3
"230420 Crato";171
"230423 Croatá";17
"230425 Cruz";1
"230428 Eusébio";12
"230430 Farias Brito";5
"230435 Forquilha";6
"230440 Fortaleza";93
"230450 Frecheirinha";6
"230465 Graça";54
"230470 Granja";2
"230500 Guaraciaba do Norte";99
"230510 Guaramiranga";53
"230520 Hidrolândia";4
"230523 Horizonte";3
"230530 Ibiapina";67
"230550 Iguatu";3
"230580 Ipu";83
"230590 Ipueiras";11
"230610 Irauçuba";2
"230625 Itaitinga";1
"230630 Itapagé";148
"230640 Itapipoca";61
"230650 Itapiúna";1
"230655 Itarema";2
"230660 Itatira";6
"230710 Jardim";4
"230720 Jati";2
"230730 Juazeiro do Norte";23
"230740 Jucás";1
"230750 Lavras da Mangabeira";3
"230763 Madalena";1
"230765 Maracanaú";13
"230770 Maranguape";10
"230800 Massapê";34
"230810 Mauriti";7
"230820 Meruoca";26
"230830 Milagres";4
"230837 Miraíma";1
"230840 Missão Velha";22
"230850 Mombaça";2
"230860 Monsenhor Tabosa";1
"230900 Mucambo";8
"230910 Mulungu";17
"230920 Nova Olinda";3
"230930 Nova Russas";2
"230940 Novo Oriente";1
"230960 Pacajus";7
"230970 Pacatuba";2
"230980 Pacoti";121
"230990 Pacujá";5
"231000 Palhano";1
"231010 Palmácia";31
"231020 Paracuru";1
"231030 Parambu";4
"231050 Pedra Branca";1
"231070 Pentecoste";1
"231080 Pereiro";1
"231085 Pindoretama";22
"231090 Piquet Carneiro";1
"231095 Pires Ferreira";2
"231100 Poranga";2
"231110 Porteiras";11
"231120 Potengi";2
"231126 Quiterianópolis";1
"231130 Quixadá";1
"231135 Quixelô";2
"231140 Quixeramobim";1
"231160 Redenção";3
"231170 Reriutaba";5
"231180 Russas";1
"231220 Santa Quitéria";4
"231210 Santana do Cariri";8
"231230 São Benedito";141
"231260 São Luís do Curu";1
"231280 Senador Sá";2
"231290 Sobral";30
"231300 Solonópole";1
"231320 Tamboril";1
"231325 Tarrafas";1
"231330 Tauá";3
"231335 Tejuçuoca";1
"231340 Tianguá";65
"231350 Trairi";3
"231360 Ubajara";96
"231375 Umirim";1
"231380 Uruburetama";38
"231390 Uruoca";6
"231395 Varjota";3
"231400 Várzea Alegre";2
"231410 Viçosa do Ceará";228
"240145 Baraúna";1
"240250 Carnaubais";1
"240320 Doutor Severiano";1
"240380 Florânia";1
"240700 Luís Gomes";2
"240810 Natal";5
"240820 Nísia Floresta";2
"240830 Nova Cruz";1
"240325 Parnamirim";6
"240940 Pau dos Ferros";1
"240950 Pedra Grande";2
"241040 Pureza";1
"241200 São Gonçalo do Amarante";1
"241250 São Miguel";4
"241310 Senador Elói de Souza";1
"241370 Sítio Novo";1
"241105 Tibau";1
"250030 Alagoa Grande";22
"250040 Alagoa Nova";53
"250050 Alagoinha";1
"250110 Areia";20
"250140 Baía da Traição";10
"250150 Bananeiras";1
"250180 Bayeux";1
"250240 Bonito de Santa Fé";1
"250280 Brejo do Cruz";1
"250320 Cabedelo";1
"250370 Cajazeiras";1
"250400 Campina Grande";3
"250403 Capim";1
"250415 Casserengue";1
"250490 Cruz do Espírito Santo";21
"250680 Ingá";2
"250750 João Pessoa";15
"250780 Junco do Seridó";1
"250830 Lagoa Seca";7
"250890 Mamanguape";3
"250905 Marcação";2
"250933 Matinhas";7
"250990 Natuba";1
"251080 Patos";1
"251120 Pedras de Fogo";3
"251160 Pilões";22
"251170 Pilõezinhos";1
"251190 Pitimbu";1
"251200 Pocinhos";1
"251230 Princesa Isabel";1
"251250 Queimadas";3
"251275 Riachão do Bacamarte";1
"251290 Rio Tinto";1
"251310 Salgado de São Félix";1
"251370 Santa Rita";5
"251350 Santana de Mangueira";1
"250070 São João do Rio do Peixe";4
"251455 São José de Princesa";1
"251490 São Mamede";1
"251510 São Sebastião de Lagoa de Roça";2
"251530 Sapé";20
"251580 Serra Redonda";1
"251600 Solânea";1
"251620 Sousa";2
"251630 Sumé";1
"251690 Uiraúna";1
"251700 Umbuzeiro";1
"260005 Abreu e Lima";7
"260030 Agrestina";2
"260040 Água Preta";7
"260070 Aliança";19
"260080 Altinho";1
"260090 Amaraji";6
"260100 Angelim";2
"260105 Araçoiaba";19
"260120 Arcoverde";1
"260130 Barra de Guabiraba";2
"260140 Barreiros";5
"260170 Belo Jardim";13
"260180 Betânia";1
"260190 Bezerros";1
"260200 Bodocó";1
"260210 Bom Conselho";4
"260220 Bom Jardim";1
"260230 Bonito";9
"260250 Brejinho";1
"260260 Brejo da Madre de Deus";2
"260280 Buíque";1
"260290 Cabo de Santo Agostinho";50
"260300 Cabrobó";2
"260345 Camaragibe";11
"260360 Camutanga";14
"260370 Canhotinho";3
"260390 Carnaíba";2
"260392 Carnaubeira da Penha";6
"260400 Carpina";6
"260410 Caruaru";6
"260415 Casinhas";1
"260420 Catende";16
"260430 Cedro";1
"260440 Chã de Alegria";7
"260450 Chã Grande";1
"260460 Condado";3
"260480 Cortês";1
"260520 Escada";150
"260530 Exu";4
"260550 Ferreiros";2
"260570 Floresta";2
"260590 Gameleira";3
"260600 Garanhuns";3
"260610 Glória do Goitá";5
"260620 Goiana";11
"260640 Gravatá";2
"260680 Igarassu";26
"260690 Iguaracy";1
"260700 Inajá";1
"260710 Ingazeira";1
"260720 Ipojuca";46
"260730 Ipubi";2
"260740 Itacuruba";1
"260750 Itaíba";2
"260765 Itambé";1
"260775 Itapissuma";6
"260790 Jaboatão dos Guararapes";14
"260795 Jaqueira";17
"260810 João Alfredo";3
"260820 Joaquim Nabuco";4
"260850 Lagoa de Itaenga";4
"260845 Lagoa do Carro";3
"260860 Lagoa do Ouro";5
"260870 Lagoa dos Gatos";6
"260875 Lagoa Grande";1
"260890 Limoeiro";1
"260900 Macaparana";62
"260910 Machados";4
"260915 Manari";1
"260920 Maraial";1
"260930 Mirandiba";1
"261430 Moreilândia";1
"260940 Moreno";48
"260950 Nazaré da Mata";1
"260960 Olinda";3
"260990 Ouricuri";2
"261000 Palmares";18
"261010 Palmeirina";4
"261020 Panelas";1
"261030 Paranatama";1
"261050 Passira";2
"261060 Paudalho";24
"261070 Paulista";5
"261090 Pesqueira";2
"261110 Petrolina";5
"261130 Pombos";4
"261140 Primavera";5
"261150 Quipapá";8
"261160 Recife";41
"261170 Riacho das Almas";1
"261180 Ribeirão";15
"261190 Rio Formoso";3
