2013
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/coquebr.def
Whooping Cough
"Município de residência";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110070 CAMPO NOVO DE RONDONIA";-;-;-;-;-;-;-;-;-;-;2;2;2;6
"110080 CANDEIAS DO JAMARI";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"110092 CHUPINGUAIA";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"110120 MINISTRO ANDREAZZA";-;1;3;-;2;-;1;-;-;-;-;1;-;8
"110140 MONTE NEGRO";-;-;-;-;-;-;-;-;-;-;1;-;3;4
"110147 PRIMAVERA DE RONDONIA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"110149 SAO FRANCISCO DO GUAPORE";-;-;-;1;-;-;-;-;-;-;-;-;1;2
"110170 URUPA";-;2;-;-;-;-;-;-;-;-;-;-;1;3
"110175 VALE DO ANARI";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"110180 VALE DO PARAISO";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"120001 ACRELANDIA";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"120010 BRASILEIA";-;-;1;-;-;-;-;-;-;-;1;-;-;2
"120020 CRUZEIRO DO SUL";-;1;3;3;-;-;1;4;2;1;12;3;3;33
"120032 JORDAO";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"120033 MANCIO LIMA";-;2;-;-;-;1;-;2;-;1;1;-;1;8
"120035 MARECHAL THAUMATURGO";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"120039 PORTO WALTER";-;-;-;-;-;-;-;1;-;-;1;-;-;2
"120040 RIO BRANCO";-;3;2;-;1;-;-;-;1;-;6;16;9;38
"120042 RODRIGUES ALVES";-;-;2;-;-;-;-;-;1;1;3;1;7;15
"120043 SANTA ROSA DO PURUS";-;-;1;-;-;-;1;1;-;-;1;-;-;4
"120045 SENADOR GUIOMARD";-;-;1;1;1;-;1;-;-;-;-;-;-;4
"130002 ALVARAES";-;-;-;-;-;-;-;-;-;2;1;-;-;3
"130008 ANAMA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"130010 ANORI";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"130030 AUTAZES";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"130040 BARCELOS";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"130050 BARREIRINHA";-;1;4;-;3;1;3;1;3;1;1;-;-;18
"130080 BORBA";-;2;2;-;-;-;-;-;-;-;-;1;-;5
"130090 CANUTAMA";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"130110 CAREIRO";-;-;3;-;-;-;-;-;-;-;-;-;-;3
"130120 COARI";-;-;1;-;-;-;-;-;-;-;2;1;1;5
"130130 CODAJAS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"130150 ENVIRA";-;-;1;-;-;-;2;-;1;-;-;2;-;6
"130170 HUMAITA";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"130180 IPIXUNA";-;-;-;1;-;-;1;-;4;3;-;-;-;9
"130185 IRANDUBA";-;-;1;-;-;-;-;-;1;-;-;1;2;5
"130195 ITAMARATI";-;-;-;-;2;-;2;-;-;-;6;-;-;10
"130250 MANACAPURU";-;-;3;-;-;-;-;-;1;-;-;-;-;4
"130255 MANAQUIRI";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"130260 MANAUS";-;75;43;30;23;12;16;14;20;17;27;20;40;337
"130270 MANICORE";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"130290 MAUES";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"130310 NOVA OLINDA DO NORTE";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"130320 NOVO AIRAO";-;1;-;-;-;1;-;-;1;-;-;-;-;3
"130340 PARINTINS";-;-;2;4;-;-;-;-;-;1;-;-;-;7
"130353 PRESIDENTE FIGUEIREDO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"130356 RIO PRETO DA EVA";-;-;1;1;1;-;-;-;-;-;1;-;1;5
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"130380 SAO GABRIEL DA CACHOEIRA";-;3;-;1;-;1;-;-;4;-;1;-;-;10
"130390 SAO PAULO DE OLIVENCA";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"130406 TABATINGA";-;-;-;1;-;-;-;1;1;2;2;-;-;7
"130420 TEFE";-;-;-;-;-;-;-;-;-;-;3;1;-;4
"140005 ALTO ALEGRE";-;20;-;1;-;1;-;-;-;-;-;-;-;22
"140010 BOA VISTA";-;8;3;7;3;1;3;3;3;2;6;4;3;46
"140015 BONFIM";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"140017 CANTA";-;-;-;-;1;-;1;-;-;1;-;-;-;3
"140040 NORMANDIA";-;-;1;-;-;-;-;1;-;-;-;1;-;3
"140045 PACARAIMA";-;1;-;1;1;1;1;-;1;-;-;-;-;6
"140047 RORAINOPOLIS";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"140070 UIRAMUTA";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"150010 ABAETETUBA";-;-;-;-;1;1;-;-;-;-;-;-;1;3
"150020 ACARA";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"150030 AFUA";-;1;-;-;-;-;-;-;-;1;-;1;1;4
"150040 ALENQUER";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"150060 ALTAMIRA";-;1;1;1;1;-;-;-;-;1;-;1;1;7
"150080 ANANINDEUA";-;2;-;-;4;1;-;-;-;-;-;2;2;11
"150090 AUGUSTO CORREA";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"150095 AURORA DO PARA";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"150120 BAIAO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"150130 BARCARENA";-;-;-;-;-;-;-;-;2;-;-;-;-;2
"150140 BELEM";-;4;4;1;-;-;1;2;-;3;2;1;1;19
"150145 BELTERRA";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"150170 BRAGANCA";-;-;-;-;-;-;-;-;-;-;1;1;1;3
"150180 BREVES";-;17;6;5;3;7;8;4;-;1;1;7;10;69
"150215 CANAA DOS CARAJAS";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"150220 CAPANEMA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"150240 CASTANHAL";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"150270 CONCEICAO DO ARAGUAIA";-;-;1;1;-;1;-;1;1;1;-;-;-;6
"150275 CONCORDIA DO PARA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"150276 CUMARU DO NORTE";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"150280 CURRALINHO";-;-;-;-;-;-;1;-;-;-;-;-;1;2
"150304 FLORESTA DO ARAGUAIA";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"150310 GURUPA";-;3;-;-;-;-;-;-;-;-;1;-;-;4
"150330 IGARAPE-MIRI";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"150360 ITAITUBA";-;-;-;-;1;-;-;-;-;-;1;-;1;3
"150370 ITUPIRANGA";-;-;-;1;-;-;-;-;-;1;-;-;-;2
"150390 JURUTI";-;-;1;1;-;-;-;-;-;-;-;1;-;3
"150405 MAE DO RIO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"150442 MARITUBA";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"150450 MELGACO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"150460 MOCAJUBA";-;-;-;-;-;-;1;-;-;-;1;-;-;2
"150475 MOJUI DOS CAMPOS";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"150490 MUANA";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"150497 NOVA IPIXUNA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"150503 NOVO PROGRESSO";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"150510 OBIDOS";-;1;-;-;-;-;-;-;1;-;3;-;-;5
"150520 OEIRAS DO PARA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"150530 ORIXIMINA";-;25;15;5;2;-;1;-;-;-;-;1;14;63
"150550 PARAGOMINAS";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"150553 PARAUAPEBAS";-;-;-;-;1;1;1;-;-;-;-;1;-;4
"150563 PICARRA";-;-;-;-;-;-;1;1;-;-;-;-;-;2
"150580 PORTEL";-;-;-;-;-;1;-;1;-;-;-;1;-;3
"150600 PRAINHA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"150613 REDENCAO";-;-;-;1;-;2;2;-;1;2;1;1;-;10
"150616 RIO MARIA";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"150620 SALINOPOLIS";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"150660 SANTA MARIA DO PARA";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"150670 SANTANA DO ARAGUAIA";-;1;-;-;-;-;-;1;-;-;-;-;-;2
"150680 SANTAREM";-;3;-;-;-;-;-;2;3;2;-;-;5;15
"150720 SAO DOMINGOS DO CAPIM";-;-;-;1;-;-;-;1;-;-;-;2;-;4
"150730 SAO FELIX DO XINGU";-;-;1;-;1;1;-;-;-;1;-;-;1;5
"150740 SAO FRANCISCO DO PARA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"150797 TERRA SANTA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"150808 TUCUMA";-;2;1;-;-;1;-;1;-;-;-;-;-;5
"150810 TUCURUI";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"150815 URUARA";-;-;1;-;-;-;-;-;-;-;1;-;-;2
"150820 VIGIA";-;-;-;-;-;-;-;-;-;-;-;1;1;2
"150830 VISEU";-;-;-;-;1;-;-;4;-;-;-;-;-;5
"150840 XINGUARA";-;-;1;-;-;-;-;-;-;1;2;-;-;4
"160015 PEDRA BRANCA DO AMAPARI";-;1;-;1;-;-;-;-;1;-;-;-;1;4
"160021 CUTIAS";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"160023 FERREIRA GOMES";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"160025 ITAUBAL";-;-;-;-;1;-;-;-;1;-;-;-;-;2
"160027 LARANJAL DO JARI";-;1;-;1;-;1;-;-;-;-;1;-;-;4
"160030 MACAPA";-;11;11;9;7;7;3;5;5;3;6;8;10;85
"160040 MAZAGAO";-;-;-;-;-;-;-;-;-;-;-;-;2;2
"160050 OIAPOQUE";-;-;-;-;-;-;-;1;1;1;-;-;-;3
"160055 PRACUUBA";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"160060 SANTANA";-;2;-;-;1;-;-;1;-;1;1;-;4;10
"160070 TARTARUGALZINHO";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"170100 ANANAS";-;1;1;-;-;-;-;-;-;-;-;-;-;2
"170110 APARECIDA DO RIO NEGRO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"170210 ARAGUAINA";-;3;4;3;1;3;4;1;2;-;-;-;1;22
"170215 ARAGUANA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"170220 ARAGUATINS";-;1;-;-;-;1;-;-;-;-;-;-;-;2
"170230 ARAPOEMA";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"170240 ARRAIAS";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"170255 AUGUSTINOPOLIS";-;3;-;2;-;-;-;-;-;-;-;-;1;6
"170290 AXIXA DO TOCANTINS";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"170330 BOM JESUS DO TOCANTINS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"170386 CARIRI DO TOCANTINS";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"170388 CARMOLANDIA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"170390 CASEARA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"170410 CENTENARIO";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"170550 COLINAS DO TOCANTINS";-;-;-;1;-;-;1;1;1;-;-;-;-;4
"170610 CRISTALANDIA";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"170710 DIVINOPOLIS DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"170730 DUERE";-;1;-;-;-;-;1;-;1;-;-;-;-;3
"170820 FORMOSO DO ARAGUAIA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"170825 FORTALEZA DO TABOCAO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"170830 GOIANORTE";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"170930 GUARAI";-;2;1;1;4;-;1;-;-;-;1;2;-;12
"170950 GURUPI";-;3;1;1;-;-;2;1;-;-;-;-;-;8
"171050 ITACAJA";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"171110 ITAPORA DO TOCANTINS";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"171195 LAGOA DO TOCANTINS";-;1;-;-;-;1;-;-;-;-;-;-;-;2
"171200 LAJEADO";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"171240 LIZARDA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"171320 MIRACEMA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"171395 MURICILANDIA";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"171488 NOVA OLINDA";-;-;1;-;-;1;-;1;-;-;-;1;-;4
"171510 NOVO ACORDO";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"171515 NOVO ALEGRE";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"171525 NOVO JARDIM";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"171550 OLIVEIRA DE FATIMA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"171575 PALMEIROPOLIS";-;1;1;-;-;-;-;-;-;-;-;1;-;3
"171610 PARAISO DO TOCANTINS";-;1;-;-;-;-;-;-;-;1;-;1;1;4
"171620 PARANA";-;2;1;-;-;-;-;-;-;-;-;-;-;3
"171650 PEDRO AFONSO";-;1;-;1;-;-;-;-;-;-;1;-;-;3
"171660 PEIXE";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"171665 PEQUIZEIRO";-;1;-;-;-;-;-;-;-;-;-;1;-;2
"171670 COLMEIA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"171700 PINDORAMA DO TOCANTINS";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"171820 PORTO NACIONAL";-;-;1;1;-;-;1;2;-;1;2;-;1;9
"171840 PRESIDENTE KENNEDY";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"171845 PUGMIL";-;2;-;-;-;-;-;-;-;-;-;-;1;3
"171886 SANTA FE DO ARAGUAIA";-;-;-;-;-;-;-;-;-;-;-;1;1;2
"171890 SANTA ROSA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;1;1;-;2
"171900 SANTA TEREZA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"172015 SAO FELIX DO TOCANTINS";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"172049 SAO VALERIO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"172065 SILVANOPOLIS";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"172080 SITIO NOVO DO TOCANTINS";-;-;1;-;-;1;-;-;-;-;-;1;-;3
"172090 TAGUATINGA";-;-;1;-;-;-;-;-;-;-;-;1;1;3
"172100 PALMAS";-;13;5;7;10;12;2;1;2;3;3;6;11;75
"172110 TOCANTINIA";-;-;-;1;-;1;-;-;-;-;-;1;-;3
"172120 TOCANTINOPOLIS";-;-;-;-;-;-;-;1;-;-;-;1;-;2
"172130 TUPIRATINS";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"172210 XAMBIOA";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"210020 ALCANTARA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"210030 ALDEIAS ALTAS";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"210060 AMARANTE DO MARANHAO";-;2;-;1;-;-;2;-;-;-;-;1;-;6
"210070 ANAJATUBA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"210083 APICUM-ACU";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"210110 AXIXA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210120 BACABAL";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210125 BACABEIRA";-;-;-;2;-;-;-;-;-;-;-;-;1;3
"210140 BALSAS";-;1;-;-;-;-;-;-;1;-;-;-;1;3
"210150 BARAO DE GRAJAU";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"210160 BARRA DO CORDA";-;-;1;1;-;1;2;-;-;1;2;2;3;13
"210170 BARREIRINHAS";-;-;-;1;-;-;-;-;-;1;-;1;-;3
"210173 BELAGUA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"210190 BEQUIMAO";-;-;-;-;1;-;-;-;-;-;1;-;-;2
"210200 BOM JARDIM";-;-;-;1;-;-;1;-;-;-;-;-;-;2
"210232 BURITICUPU";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"210255 CAMPESTRE DO MARANHAO";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"210270 CANTANHEDE";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"210280 CAROLINA";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"210290 CARUTAPERA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"210300 CAXIAS";-;1;2;-;1;1;3;5;2;2;2;-;-;19
"210320 CHAPADINHA";-;1;2;-;-;-;-;-;-;-;1;-;2;6
"210325 CIDELANDIA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"210340 COELHO NETO";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"210350 COLINAS";-;1;-;-;-;-;-;-;-;-;-;-;1;2
"210360 COROATA";-;1;-;-;-;-;-;-;-;-;-;-;1;2
"210370 CURURUPU";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"210375 DAVINOPOLIS";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"210408 FERNANDO FALCAO";-;-;-;-;-;-;-;-;-;-;-;1;1;2
"210455 GOVERNADOR EDISON LOBAO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"210467 GOVERNADOR NUNES FREIRE";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"210470 GRACA ARANHA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"210510 ICATU";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"210515 IGARAPE DO MEIO";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210520 IGARAPE GRANDE";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"210530 IMPERATRIZ";-;5;-;1;3;-;3;-;1;1;-;2;5;21
"210540 ITAPECURU MIRIM";-;1;-;-;-;-;-;-;-;-;-;1;1;3
"210547 JENIPAPO DOS VIEIRAS";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"210550 JOAO LISBOA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210560 JOSELANDIA";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"210570 LAGO DA PEDRA";-;1;-;-;-;-;1;-;-;-;-;-;-;2
"210590 LAGO VERDE";-;-;1;-;-;-;-;-;-;-;-;1;-;2
"210592 LAGOA DO MATO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"210594 LAGO DOS RODRIGUES";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"210630 MAGALHAES DE ALMEIDA";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"210667 MILAGRES DO MARANHAO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"210700 MONTES ALTOS";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"210730 NOVA IORQUE";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"210745 OLINDA NOVA DO MARANHAO";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"210750 PACO DO LUMIAR";-;1;1;-;-;1;-;-;1;-;2;-;3;9
"210770 PARAIBANO";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"210780 PARNARAMA";-;-;-;-;-;1;-;-;-;1;-;-;-;2
"210790 PASSAGEM FRANCA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"210800 PASTOS BONS";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"210805 PAULINO NEVES";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"210820 PEDREIRAS";-;2;-;-;-;-;-;-;1;-;-;-;-;3
"210825 PEDRO DO ROSARIO";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"210830 PENALVA";-;-;1;-;-;-;-;1;-;-;-;-;-;2
"210845 PERITORO";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"210850 PINDARE-MIRIM";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"210860 PINHEIRO";-;-;1;-;-;-;-;-;-;-;-;-;1;2
"210880 PIRAPEMAS";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"210900 PORTO FRANCO";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"210910 PRESIDENTE DUTRA";-;-;-;1;-;-;1;-;-;-;-;-;-;2
"210927 PRESIDENTE SARNEY";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210945 RAPOSA";-;-;-;-;-;-;-;-;-;-;-;1;1;2
"210960 ROSARIO";-;-;1;-;-;-;1;-;-;-;-;-;-;2
"210975 SANTA FILOMENA DO MARANHAO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"210990 SANTA INES";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"211000 SANTA LUZIA";-;-;1;-;1;-;-;-;-;1;-;1;-;4
"211010 SANTA QUITERIA DO MARANHAO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"211020 SANTA RITA";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"211040 SAO BENEDITO DO RIO PRETO";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"211100 SAO JOAO BATISTA";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"211110 SAO JOAO DOS PATOS";-;-;-;-;-;-;-;-;2;-;-;-;-;2
"211120 SAO JOSE DE RIBAMAR";-;3;-;3;1;1;1;-;1;1;2;1;3;17
"211130 SAO LUIS";-;14;11;15;7;7;7;9;7;7;7;10;11;112
"211150 SAO MATEUS DO MARANHAO";-;-;-;-;-;2;3;-;1;-;-;-;1;7
"211170 SAO VICENTE FERRER";-;-;-;-;1;-;-;-;-;-;-;1;-;2
"211176 SENADOR LA ROCQUE";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"211178 SERRANO DO MARANHAO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"211180 SITIO NOVO";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"211220 TIMON";-;1;1;1;3;2;1;3;2;1;3;3;-;21
"211223 TRIZIDELA DO VALE";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"211230 TUNTUM";-;1;-;-;1;1;-;-;-;-;-;2;-;5
"211250 TUTOIA";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"211270 VARGEM GRANDE";-;2;-;-;-;-;-;1;-;-;-;1;1;5
"211290 VITORIA DO MEARIM";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"211300 VITORINO FREIRE";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"211400 ZE DOCA";-;-;-;-;2;1;-;1;-;-;1;-;-;5
"220020 AGUA BRANCA";-;4;-;-;-;1;-;-;-;1;1;1;-;8
"220040 ALTOS";-;-;2;-;-;-;-;1;1;-;-;-;-;4
"220050 AMARANTE";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"220100 ARRAIAL";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"220110 AVELINO LOPES";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"220115 BAIXA GRANDE DO RIBEIRO";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"220117 BARRA D'ALCANTARA";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"220120 BARRAS";-;1;-;1;-;-;-;-;-;1;-;-;4;7
"220150 BATALHA";-;-;-;-;-;-;1;1;-;-;-;-;-;2
"220170 BERTOLINIA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"220177 BOA HORA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"220190 BOM JESUS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"220196 BRASILEIRA";-;-;-;-;-;1;-;1;-;-;-;-;-;2
"220217 CAMPO LARGO DO PIAUI";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"220220 CAMPO MAIOR";-;-;1;1;1;-;-;-;-;-;-;-;-;3
"220255 CARIDADE DO PIAUI";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"220260 CASTELO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"220273 COIVARAS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"220290 CORRENTE";-;-;-;-;-;-;1;1;-;-;-;-;-;2
"220310 CRISTINO CASTRO";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"220325 CURRALINHOS";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"220330 DEMERVAL LOBAO";-;-;-;1;2;-;-;-;-;-;-;1;-;4
