2014
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/meninbr.def
Meningitis
"Município de residência";"Casos confirmados"
"150013 ABEL FIGUEIREDO";1
"150020 ACARA";55
"150030 AFUA";6
"150034 AGUA AZUL DO NORTE";1
"150040 ALENQUER";4
"150050 ALMEIRIM";3
"150060 ALTAMIRA";56
"150070 ANAJAS";6
"150080 ANANINDEUA";308
"150085 ANAPU";7
"150090 AUGUSTO CORREA";16
"150095 AURORA DO PARA";18
"150100 AVEIRO";2
"150110 BAGRE";5
"150120 BAIAO";8
"150130 BARCARENA";63
"150140 BELEM";1340
"150150 BENEVIDES";58
"150157 BOM JESUS DO TOCANTINS";3
"150160 BONITO";5
"150170 BRAGANCA";40
"150172 BRASIL NOVO";5
"150178 BREU BRANCO";5
"150180 BREVES";22
"150190 BUJARU";6
"150195 CACHOEIRA DO PIRIA";12
"150200 CACHOEIRA DO ARARI";2
"150210 CAMETA";25
"150215 CANAA DOS CARAJAS";6
"150220 CAPANEMA";49
"150230 CAPITAO POCO";14
"150240 CASTANHAL";173
"150260 COLARES";7
"150270 CONCEICAO DO ARAGUAIA";10
"150275 CONCORDIA DO PARA";11
"150276 CUMARU DO NORTE";5
"150280 CURRALINHO";9
"150285 CURUA";2
"150290 CURUCA";29
"150293 DOM ELISEU";1
"150295 ELDORADO DOS CARAJAS";2
"150304 FLORESTA DO ARAGUAIA";4
"150307 GARRAFAO DO NORTE";12
"150309 GOIANESIA DO PARA";5
"150310 GURUPA";9
"150320 IGARAPE-ACU";16
"150330 IGARAPE-MIRI";33
"150340 INHANGAPI";14
"150345 IPIXUNA DO PARA";11
"150350 IRITUIA";12
"150360 ITAITUBA";7
"150370 ITUPIRANGA";11
"150375 JACAREACANGA";2
"150380 JACUNDA";4
"150390 JURUTI";1
"150400 LIMOEIRO DO AJURU";10
"150405 MAE DO RIO";13
"150410 MAGALHAES BARATA";6
"150420 MARABA";62
"150430 MARACANA";14
"150440 MARAPANIM";10
"150442 MARITUBA";114
"150445 MEDICILANDIA";5
"150450 MELGACO";6
"150460 MOCAJUBA";10
"150470 MOJU";24
"150475 MOJUI DOS CAMPOS";3
"150480 MONTE ALEGRE";7
"150490 MUANA";16
"150495 NOVA ESPERANCA DO PIRIA";9
"150497 NOVA IPIXUNA";2
"150500 NOVA TIMBOTEUA";2
"150503 NOVO PROGRESSO";18
"150506 NOVO REPARTIMENTO";13
"150510 OBIDOS";3
"150520 OEIRAS DO PARA";8
"150530 ORIXIMINA";12
"150540 OUREM";12
"150543 OURILANDIA DO NORTE";12
"150548 PACAJA";5
"150550 PARAGOMINAS";53
"150553 PARAUAPEBAS";36
"150555 PAU D'ARCO";3
"150560 PEIXE-BOI";3
"150563 PICARRA";1
"150565 PLACAS";1
"150570 PONTA DE PEDRAS";12
"150580 PORTEL";9
"150590 PORTO DE MOZ";9
"150600 PRAINHA";1
"150610 PRIMAVERA";5
"150611 QUATIPURU";4
"150613 REDENCAO";28
"150616 RIO MARIA";1
"150618 RONDON DO PARA";2
"150619 RUROPOLIS";1
"150620 SALINOPOLIS";15
"150630 SALVATERRA";9
"150635 SANTA BARBARA DO PARA";8
"150640 SANTA CRUZ DO ARARI";3
"150650 SANTA IZABEL DO PARA";35
"150655 SANTA LUZIA DO PARA";12
"150658 SANTA MARIA DAS BARREIRAS";2
"150660 SANTA MARIA DO PARA";10
"150670 SANTANA DO ARAGUAIA";6
"150680 SANTAREM";57
"150690 SANTAREM NOVO";3
"150700 SANTO ANTONIO DO TAUA";14
"150710 SAO CAETANO DE ODIVELAS";9
"150715 SAO DOMINGOS DO ARAGUAIA";1
"150720 SAO DOMINGOS DO CAPIM";13
"150730 SAO FELIX DO XINGU";16
"150740 SAO FRANCISCO DO PARA";10
"150745 SAO GERALDO DO ARAGUAIA";6
"150746 SAO JOAO DA PONTA";2
"150747 SAO JOAO DE PIRABAS";5
"150750 SAO JOAO DO ARAGUAIA";2
"150760 SAO MIGUEL DO GUAMA";22
"150770 SAO SEBASTIAO DA BOA VISTA";9
"150775 SAPUCAIA";2
"150780 SENADOR JOSE PORFIRIO";4
"150790 SOURE";5
"150795 TAILANDIA";31
"150796 TERRA ALTA";6
"150797 TERRA SANTA";4
"150800 TOME-ACU";36
"150803 TRACUATEUA";11
"150805 TRAIRAO";2
"150808 TUCUMA";4
"150810 TUCURUI";18
"150812 ULIANOPOLIS";6
"150815 URUARA";16
"150820 VIGIA";19
"150830 VISEU";14
"150835 VITORIA DO XINGU";10
"150840 XINGUARA";14
"160010 AMAPA";1
"160015 PEDRA BRANCA DO AMAPARI";1
"160020 CALCOENE";1
"160025 ITAUBAL";1
"160027 LARANJAL DO JARI";4
"160030 MACAPA";70
"160053 PORTO GRANDE";2
"160055 PRACUUBA";1
"160060 SANTANA";7
"160070 TARTARUGALZINHO";1
"160080 VITORIA DO JARI";1
"170030 AGUIARNOPOLIS";2
"170070 ALVORADA";3
"170100 ANANAS";2
"170130 ARAGOMINAS";1
"170190 ARAGUACEMA";1
"170200 ARAGUACU";1
"170210 ARAGUAINA";149
"170215 ARAGUANA";3
"170230 ARAPOEMA";5
"170240 ARRAIAS";1
"170255 AUGUSTINOPOLIS";6
"170300 BABACULANDIA";2
"170305 BANDEIRANTES DO TOCANTINS";1
"170307 BARRA DO OURO";1
"170310 BARROLANDIA";1
"170320 BERNARDO SAYAO";1
"170360 BRASILANDIA DO TOCANTINS";2
"170370 BREJINHO DE NAZARE";1
"170380 BURITI DO TOCANTINS";1
"170382 CACHOEIRINHA";1
"170384 CAMPOS LINDOS";1
"170386 CARIRI DO TOCANTINS";4
"170388 CARMOLANDIA";1
"170390 CASEARA";1
"170410 CENTENARIO";1
"170460 CHAPADA DE AREIA";1
"170550 COLINAS DO TOCANTINS";17
"170555 COMBINADO";2
"170600 COUTO MAGALHAES";3
"170700 DIANOPOLIS";4
"170710 DIVINOPOLIS DO TOCANTINS";1
"170720 DOIS IRMAOS DO TOCANTINS";2
"170740 ESPERANTINA";3
"170770 FILADELFIA";3
"170820 FORMOSO DO ARAGUAIA";2
"170830 GOIANORTE";1
"170900 GOIATINS";6
"170930 GUARAI";5
"170950 GURUPI";28
"171050 ITACAJA";6
"171110 ITAPORA DO TOCANTINS";1
"171150 JAU DO TOCANTINS";1
"171180 JUARINA";4
"171190 LAGOA DA CONFUSAO";1
"171245 LUZINOPOLIS";1
"171320 MIRACEMA DO TOCANTINS";2
"171380 PALMEIRAS DO TOCANTINS";1
"171420 NATIVIDADE";2
"171488 NOVA OLINDA";10
"171500 NOVA ROSALANDIA";1
"171510 NOVO ACORDO";2
"171515 NOVO ALEGRE";1
"171570 PALMEIRANTE";1
"171575 PALMEIROPOLIS";1
"171610 PARAISO DO TOCANTINS";10
"171620 PARANA";2
"171630 PAU D'ARCO";2
"171650 PEDRO AFONSO";3
"171660 PEIXE";1
"171665 PEQUIZEIRO";2
"171670 COLMEIA";1
"171700 PINDORAMA DO TOCANTINS";1
"171720 PIRAQUE";2
"171780 PONTE ALTA DO BOM JESUS";1
"171790 PONTE ALTA DO TOCANTINS";1
"171820 PORTO NACIONAL";10
"171840 PRESIDENTE KENNEDY";2
"171845 PUGMIL";3
"171855 RIACHINHO";5
"171870 RIO DOS BOIS";2
"171875 RIO SONO";1
"171886 SANTA FE DO ARAGUAIA";2
"172000 SANTA TEREZINHA DO TOCANTINS";1
"172010 SAO BENTO DO TOCANTINS";3
"172015 SAO FELIX DO TOCANTINS";1
"172020 SAO MIGUEL DO TOCANTINS";1
"172025 SAO SALVADOR DO TOCANTINS";1
"172065 SILVANOPOLIS";1
"172085 SUCUPIRA";1
"172090 TAGUATINGA";1
"172100 PALMAS";93
"172120 TOCANTINOPOLIS";8
"172208 WANDERLANDIA";5
"172210 XAMBIOA";2
"210005 ACAILANDIA";6
"210015 AGUA DOCE DO MARANHAO";1
"210020 ALCANTARA";5
"210030 ALDEIAS ALTAS";5
"210040 ALTAMIRA DO MARANHAO";1
"210043 ALTO ALEGRE DO MARANHAO";3
"210047 ALTO ALEGRE DO PINDARE";3
"210050 ALTO PARNAIBA";1
"210055 AMAPA DO MARANHAO";3
"210060 AMARANTE DO MARANHAO";2
"210070 ANAJATUBA";5
"210080 ANAPURUS";2
"210083 APICUM-ACU";3
"210087 ARAGUANA";3
"210090 ARAIOSES";2
"210095 ARAME";1
"210100 ARARI";6
"210110 AXIXA";1
"210120 BACABAL";20
"210125 BACABEIRA";2
"210130 BACURI";1
"210140 BALSAS";20
"210150 BARAO DE GRAJAU";2
"210160 BARRA DO CORDA";15
"210170 BARREIRINHAS";11
"210173 BELAGUA";1
"210177 BELA VISTA DO MARANHAO";1
"210190 BEQUIMAO";4
"210193 BERNARDO DO MEARIM";1
"210197 BOA VISTA DO GURUPI";1
"210200 BOM JARDIM";7
"210203 BOM JESUS DAS SELVAS";1
"210207 BOM LUGAR";1
"210210 BREJO";4
"210215 BREJO DE AREIA";1
"210220 BURITI";4
"210230 BURITI BRAVO";2
"210232 BURITICUPU";8
"210235 BURITIRANA";2
"210237 CACHOEIRA GRANDE";1
"210240 CAJAPIO";3
"210250 CAJARI";2
"210260 CANDIDO MENDES";3
"210270 CANTANHEDE";3
"210275 CAPINZAL DO NORTE";2
"210280 CAROLINA";2
"210300 CAXIAS";36
"210315 CENTRO DO GUILHERME";2
"210317 CENTRO NOVO DO MARANHAO";2
"210320 CHAPADINHA";11
"210325 CIDELANDIA";1
"210330 CODO";42
"210340 COELHO NETO";14
"210350 COLINAS";4
"210355 CONCEICAO DO LAGO-ACU";1
"210360 COROATA";12
"210370 CURURUPU";1
"210375 DAVINOPOLIS";3
"210380 DOM PEDRO";2
"210390 DUQUE BACELAR";2
"210400 ESPERANTINOPOLIS";4
"210405 ESTREITO";2
"210407 FEIRA NOVA DO MARANHAO";1
"210408 FERNANDO FALCAO";1
"210409 FORMOSA DA SERRA NEGRA";5
"210410 FORTALEZA DOS NOGUEIRAS";1
"210420 FORTUNA";3
"210440 GONCALVES DIAS";1
"210455 GOVERNADOR EDISON LOBAO";1
"210465 GOVERNADOR NEWTON BELLO";1
"210467 GOVERNADOR NUNES FREIRE";3
"210480 GRAJAU";5
"210500 HUMBERTO DE CAMPOS";5
"210510 ICATU";3
"210515 IGARAPE DO MEIO";3
"210520 IGARAPE GRANDE";4
"210530 IMPERATRIZ";26
"210535 ITAIPAVA DO GRAJAU";2
"210540 ITAPECURU MIRIM";6
"210542 ITINGA DO MARANHAO";2
"210545 JATOBA";2
"210547 JENIPAPO DOS VIEIRAS";3
"210550 JOAO LISBOA";1
"210570 LAGO DA PEDRA";4
"210590 LAGO VERDE";3
"210592 LAGOA DO MATO";2
"210594 LAGO DOS RODRIGUES";1
"210596 LAGOA GRANDE DO MARANHAO";1
"210598 LAJEADO NOVO";1
"210600 LIMA CAMPOS";3
"210610 LORETO";1
"210630 MAGALHAES DE ALMEIDA";1
"210632 MARACACUME";3
"210637 MARANHAOZINHO";2
"210640 MATA ROMA";5
"210650 MATINHA";3
"210660 MATOES";5
"210663 MATOES DO NORTE";3
"210667 MILAGRES DO MARANHAO";1
"210670 MIRADOR";1
"210675 MIRANDA DO NORTE";3
"210680 MIRINZAL";3
"210690 MONCAO";10
"210710 MORROS";3
"210720 NINA RODRIGUES";3
"210725 NOVA COLINAS";1
"210740 OLHO D'AGUA DAS CUNHAS";1
"210750 PACO DO LUMIAR";29
"210760 PALMEIRANDIA";3
"210770 PARAIBANO";4
"210780 PARNARAMA";11
"210790 PASSAGEM FRANCA";2
"210800 PASTOS BONS";6
"210805 PAULINO NEVES";3
"210810 PAULO RAMOS";7
"210820 PEDREIRAS";6
"210825 PEDRO DO ROSARIO";2
"210830 PENALVA";7
"210840 PERI MIRIM";1
"210845 PERITORO";1
"210850 PINDARE-MIRIM";1
"210860 PINHEIRO";18
"210870 PIO XII";3
"210880 PIRAPEMAS";3
"210890 POCAO DE PEDRAS";2
"210900 PORTO FRANCO";2
"210905 PORTO RICO DO MARANHAO";1
"210910 PRESIDENTE DUTRA";5
"210920 PRESIDENTE JUSCELINO";2
"210927 PRESIDENTE SARNEY";1
"210930 PRESIDENTE VARGAS";2
"210940 PRIMEIRA CRUZ";2
"210945 RAPOSA";7
"210950 RIACHAO";1
"210960 ROSARIO";5
"210975 SANTA FILOMENA DO MARANHAO";1
"210980 SANTA HELENA";1
"210990 SANTA INES";13
"211000 SANTA LUZIA";9
"211003 SANTA LUZIA DO PARUA";1
"211010 SANTA QUITERIA DO MARANHAO";5
"211020 SANTA RITA";2
"211040 SAO BENEDITO DO RIO PRETO";3
"211050 SAO BENTO";1
"211070 SAO DOMINGOS DO MARANHAO";5
"211080 SAO FELIX DE BALSAS";1
"211085 SAO FRANCISCO DO BREJAO";1
"211090 SAO FRANCISCO DO MARANHAO";3
"211100 SAO JOAO BATISTA";3
"211102 SAO JOAO DO CARU";3
"211107 SAO JOAO DO SOTER";1
"211110 SAO JOAO DOS PATOS";4
"211120 SAO JOSE DE RIBAMAR";45
"211125 SAO JOSE DOS BASILIOS";2
"211130 SAO LUIS";357
"211140 SAO LUIS GONZAGA DO MARANHAO";1
"211150 SAO MATEUS DO MARANHAO";7
"211153 SAO PEDRO DA AGUA BRANCA";1
"211157 SAO PEDRO DOS CRENTES";1
"211160 SAO RAIMUNDO DAS MANGABEIRAS";2
"211170 SAO VICENTE FERRER";3
"211172 SATUBINHA";1
"211174 SENADOR ALEXANDRE COSTA";1
"211176 SENADOR LA ROCQUE";3
"211180 SITIO NOVO";4
"211210 TIMBIRAS";4
"211220 TIMON";82
"211223 TRIZIDELA DO VALE";2
"211230 TUNTUM";6
"211240 TURIACU";4
"211245 TURILANDIA";2
"211250 TUTOIA";4
"211260 URBANO SANTOS";4
"211270 VARGEM GRANDE";6
"211280 VIANA";10
"211290 VITORIA DO MEARIM";5
"211300 VITORINO FREIRE";3
"211400 ZE DOCA";10
"220005 ACAUA";3
"220020 AGUA BRANCA";8
"220025 ALAGOINHA DO PIAUI";2
"220030 ALTO LONGA";5
"220040 ALTOS";28
"220045 ALVORADA DO GURGUEIA";1
"220050 AMARANTE";2
"220060 ANGICAL DO PIAUI";4
"220070 ANISIO DE ABREU";2
"220090 AROAZES";1
"220105 ASSUNCAO DO PIAUI";4
"220110 AVELINO LOPES";6
"220115 BAIXA GRANDE DO RIBEIRO";4
"220117 BARRA D'ALCANTARA";1
"220120 BARRAS";16
"220140 BARRO DURO";3
"220150 BATALHA";11
"220157 BELEM DO PIAUI";1
"220160 BENEDITINOS";5
"220170 BERTOLINIA";2
"220173 BETANIA DO PIAUI";1
"220177 BOA HORA";4
"220180 BOCAINA";4
"220190 BOM JESUS";10
"220194 BOQUEIRAO DO PIAUI";2
"220196 BRASILEIRA";1
"220198 BREJO DO PIAUI";1
"220200 BURITI DOS LOPES";1
"220202 BURITI DOS MONTES";1
"220205 CABECEIRAS DO PIAUI";7
"220210 CAMPINAS DO PIAUI";3
"220213 CAMPO GRANDE DO PIAUI";3
"220217 CAMPO LARGO DO PIAUI";2
"220220 CAMPO MAIOR";19
"220230 CANTO DO BURITI";3
"220240 CAPITAO DE CAMPOS";4
"220253 CARAUBAS DO PIAUI";2
"220260 CASTELO DO PIAUI";12
"220271 COCAL DE TELHA";4
"220272 COCAL DOS ALVES";1
"220273 COIVARAS";3
"220277 COLONIA DO PIAUI";4
"220280 CONCEICAO DO CANINDE";1
"220290 CORRENTE";4
"220310 CRISTINO CASTRO";6
"220320 CURIMATA";3
"220325 CURRALINHOS";1
"220327 CURRAL NOVO DO PIAUI";1
"220330 DEMERVAL LOBAO";8
"220340 DOM EXPEDITO LOPES";1
"220345 DOM INOCENCIO";1
"220350 ELESBAO VELOSO";6
"220370 ESPERANTINA";15
"220375 FARTURA DO PIAUI";2
"220390 FLORIANO";9
"220420 FRANCISCO SANTOS";3
"220450 GUADALUPE";2
"220455 GUARIBAS";1
"220460 HUGO NAPOLEAO";2
"220470 INHUMA";1
"220480 IPIRANGA DO PIAUI";2
"220490 ISAIAS COELHO";1
"220500 ITAINOPOLIS";5
"220510 ITAUEIRA";4
"220520 JAICOS";6
"220525 JARDIM DO MULATO";3
"220527 JATOBA DO PIAUI";3
"220540 JOAQUIM PIRES";3
"220545 JOCA MARQUES";3
"220550 JOSE DE FREITAS";23
"220551 JUAZEIRO DO PIAUI";2
"220552 JULIO BORGES";1
"220553 JUREMA";2
"220554 LAGOINHA DO PIAUI";1
"220555 LAGOA ALEGRE";2
"220558 LAGOA DO PIAUI";7
"220559 LAGOA DO SITIO";1
"220560 LANDRI SALES";1
"220570 LUIS CORREIA";3
"220580 LUZILANDIA";5
"220585 MADEIRO";6
"220590 MANOEL EMIDIO";2
"220595 MARCOLANDIA";1
"220600 MARCOS PARENTE";2
"220605 MASSAPE DO PIAUI";4
"220610 MATIAS OLIMPIO";1
"220620 MIGUEL ALVES";14
"220630 MIGUEL LEAO";1
"220635 MILTON BRANDAO";5
"220640 MONSENHOR GIL";4
"220650 MONSENHOR HIPOLITO";1
"220660 MONTE ALEGRE DO PIAUI";3
"220667 MORRO DO CHAPEU DO PIAUI";2
"220669 MURICI DOS PORTELAS";1
"220670 NAZARE DO PIAUI";4
"220672 NAZARIA";13
"220675 NOSSA SENHORA DE NAZARE";1
"220680 NOSSA SENHORA DOS REMEDIOS";2
"220695 NOVO SANTO ANTONIO";1
"220700 OEIRAS";14
"220710 OLHO D'AGUA DO PIAUI";3
"220730 PAES LANDIM";2
"220740 PALMEIRA DO PIAUI";3
"220750 PALMEIRAIS";9
"220770 PARNAIBA";16
"220775 PASSAGEM FRANCA DO PIAUI";1
"220777 PATOS DO PIAUI";3
"220779 PAU D'ARCO DO PIAUI";1
"220780 PAULISTANA";3
"220785 PAVUSSU";2
"220790 PEDRO II";16
"220793 PEDRO LAURENTINO";1
"220800 PICOS";20
"220820 PIO IX";4
"220830 PIRACURUCA";5
"220840 PIRIPIRI";24
"220850 PORTO";6
"220860 PRATA DO PIAUI";2
"220870 REDENCAO DO GURGUEIA";1
"220880 REGENERACAO";12
"220900 RIO GRANDE DO PIAUI";2
"220910 SANTA CRUZ DO PIAUI";1
"220915 SANTA CRUZ DOS MILAGRES";2
"220920 SANTA FILOMENA";1
"220930 SANTA LUZ";1
"220937 SANTA ROSA DO PIAUI";1
"220940 SANTO ANTONIO DE LISBOA";2
"220945 SANTO ANTONIO DOS MILAGRES";3
"220950 SANTO INACIO DO PIAUI";2
"220955 SAO BRAZ DO PIAUI";1
"220975 SAO GONCALO DO GURGUEIA";1
"220980 SAO GONCALO DO PIAUI";3
"220985 SAO JOAO DA CANABRAVA";1
"220987 SAO JOAO DA FRONTEIRA";1
"220990 SAO JOAO DA SERRA";1
"220995 SAO JOAO DA VARJOTA";1
"220997 SAO JOAO DO ARRAIAL";4
"221000 SAO JOAO DO PIAUI";3
"221005 SAO JOSE DO DIVINO";1
"221030 SAO JULIAO";2
"221040 SAO MIGUEL DO TAPUIO";6
"221050 SAO PEDRO DO PIAUI";9
"221060 SAO RAIMUNDO NONATO";8
"221063 SEBASTIAO LEAL";1
"221065 SIGEFREDO PACHECO";5
"221070 SIMOES";4
"221080 SIMPLICIO MENDES";2
"221093 SUSSUAPARA";2
"221100 TERESINA";676
"221110 UNIAO";26
"221120 URUCUI";7
"221130 VALENCA DO PIAUI";4
"221135 VARZEA BRANCA";2
"221150 VERA MENDES";1
"221170 WALL FERRAZ";4
"230010 ABAIARA";2
"230015 ACARAPE";15
"230020 ACARAU";8
"230030 ACOPIARA";3
"230040 AIUABA";1
"230050 ALCANTARAS";1
"230070 ALTO SANTO";6
"230075 AMONTADA";6
"230090 APUIARES";4
"230100 AQUIRAZ";46
"230110 ARACATI";30
"230120 ARACOIABA";10
"230125 ARARENDA";4
"230130 ARARIPE";3
"230140 ARATUBA";6
"230150 ARNEIROZ";1
"230160 ASSARE";2
"230170 AURORA";2
"230185 BANABUIU";8
"230190 BARBALHA";22
"230195 BARREIRA";13
"230200 BARRO";2
"230205 BARROQUINHA";1
"230210 BATURITE";16
"230220 BEBERIBE";18
"230230 BELA CRUZ";4
"230240 BOA VIAGEM";13
"230250 BREJO SANTO";4
"230260 CAMOCIM";6
"230270 CAMPOS SALES";2
"230280 CANINDE";27
"230290 CAPISTRANO";2
"230300 CARIDADE";4
"230310 CARIRE";2
"230320 CARIRIACU";5
"230330 CARIUS";2
"230340 CARNAUBAL";4
"230350 CASCAVEL";28
"230360 CATARINA";1
"230365 CATUNDA";4
"230370 CAUCAIA";151
"230380 CEDRO";3
"230390 CHAVAL";1
"230393 CHORO";6
"230395 CHOROZINHO";4
"230400 COREAU";5
"230410 CRATEUS";9
"230420 CRATO";14
"230423 CROATA";4
"230425 CRUZ";6
"230428 EUSEBIO";24
"230430 FARIAS BRITO";3
"230435 FORQUILHA";2
"230440 FORTALEZA";1538
"230445 FORTIM";2
"230450 FRECHEIRINHA";2
"230460 GENERAL SAMPAIO";2
"230465 GRACA";3
"230470 GRANJA";3
"230490 GROAIRAS";2
"230495 GUAIUBA";8
"230500 GUARACIABA DO NORTE";7
"230510 GUARAMIRANGA";1
"230520 HIDROLANDIA";4
"230523 HORIZONTE";33
"230526 IBARETAMA";1
"230530 IBIAPINA";2
"230535 ICAPUI";3
"230540 ICO";13
"230550 IGUATU";16
"230560 INDEPENDENCIA";2
"230565 IPAPORANGA";5
"230570 IPAUMIRIM";1
"230580 IPU";10
"230590 IPUEIRAS";7
"230600 IRACEMA";6
"230610 IRAUCUBA";6
"230620 ITAICABA";2
"230625 ITAITINGA";32
"230630 ITAPAGE";9
"230640 ITAPIPOCA";31
"230650 ITAPIUNA";8
"230655 ITAREMA";7
"230660 ITATIRA";5
"230670 JAGUARETAMA";3
"230680 JAGUARIBARA";1
"230690 JAGUARIBE";12
"230700 JAGUARUANA";12
"230710 JARDIM";2
"230725 JIJOCA DE JERICOACOARA";7
"230730 JUAZEIRO DO NORTE";32
"230740 JUCAS";1
"230750 LAVRAS DA MANGABEIRA";1
"230760 LIMOEIRO DO NORTE";18
"230763 MADALENA";10
"230765 MARACANAU";82
"230770 MARANGUAPE";35
"230780 MARCO";2
"230790 MARTINOPOLE";2
"230800 MASSAPE";6
"230810 MAURITI";4
"230830 MILAGRES";4
"230835 MILHA";1
"230837 MIRAIMA";4
"230840 MISSAO VELHA";2
"230850 MOMBACA";4
"230860 MONSENHOR TABOSA";3
"230870 MORADA NOVA";20
"230880 MORAUJO";2
"230890 MORRINHOS";2
"230900 MUCAMBO";2
"230910 MULUNGU";7
"230920 NOVA OLINDA";1
"230930 NOVA RUSSAS";2
"230940 NOVO ORIENTE";4
"230945 OCARA";10
"230950 OROS";3
"230960 PACAJUS";27
"230970 PACATUBA";27
"230980 PACOTI";15
"230990 PACUJA";3
"231000 PALHANO";3
"231010 PALMACIA";3
"231020 PARACURU";15
"231025 PARAIPABA";8
"231030 PARAMBU";11
"231040 PARAMOTI";1
"231050 PEDRA BRANCA";5
"231060 PENAFORTE";1
"231070 PENTECOSTE";11
"231080 PEREIRO";1
"231085 PINDORETAMA";8
"231090 PIQUET CARNEIRO";2
"231100 PORANGA";4
"231110 PORTEIRAS";2
"231126 QUITERIANOPOLIS";1
"231130 QUIXADA";39
