2015
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/ltabr.def
American Tegumentary Leishmaniasis
"Município de residência";"Casos confirmados"
"150760 São Miguel do Guamá";21
"150770 São Sebastião da Boa Vista";15
"150775 Sapucaia";8
"150780 Senador José Porfírio";291
"150790 Soure";4
"150795 Tailândia";534
"150796 Terra Alta";18
"150797 Terra Santa";45
"150800 Tomé-Açu";464
"150803 Tracuateua";45
"150805 Trairão";215
"150808 Tucumã";259
"150810 Tucuruí";246
"150812 Ulianópolis";350
"150815 Uruará";962
"150820 Vigia";15
"150830 Viseu";201
"150835 Vitória do Xingu";181
"150840 Xinguara";87
"160010 Amapá";37
"160020 Calçoene";563
"160021 Cutias";9
"160023 Ferreira Gomes";24
"160025 Itaubal";4
"160027 Laranjal do Jari";857
"160030 Macapá";414
"160040 Mazagão";236
"160050 Oiapoque";829
"160015 Pedra Branca do Amapari";543
"160053 Porto Grande";534
"160055 Pracuúba";21
"160060 Santana";172
"160005 Serra do Navio";398
"160070 Tartarugalzinho";231
"160080 Vitória do Jari";114
"170025 Abreulândia";25
"170030 Aguiarnópolis";7
"170035 Aliança do Tocantins";3
"170040 Almas";22
"170070 Alvorada";7
"170100 Ananás";53
"170105 Angico";12
"170110 Aparecida do Rio Negro";26
"170130 Aragominas";6
"170190 Araguacema";46
"170200 Araguaçu";25
"170210 Araguaína";142
"170215 Araguanã";15
"170220 Araguatins";37
"170230 Arapoema";8
"170240 Arraias";7
"170255 Augustinópolis";15
"170270 Aurora do Tocantins";35
"170290 Axixá do Tocantins";20
"170300 Babaçulândia";8
"170305 Bandeirantes do Tocantins";3
"170307 Barra do Ouro";5
"170310 Barrolândia";4
"170320 Bernardo Sayão";8
"170330 Bom Jesus do Tocantins";14
"170360 Brasilândia do Tocantins";8
"170370 Brejinho de Nazaré";39
"170380 Buriti do Tocantins";11
"170382 Cachoeirinha";14
"170384 Campos Lindos";4
"170386 Cariri do Tocantins";1
"170388 Carmolândia";5
"170389 Carrasco Bonito";6
"170390 Caseara";6
"170410 Centenário";17
"170510 Chapada da Natividade";6
"170460 Chapada de Areia";5
"170550 Colinas do Tocantins";45
"171670 Colméia";20
"170555 Combinado";23
"170560 Conceição do Tocantins";1
"170600 Couto Magalhães";27
"170610 Cristalândia";29
"170625 Crixás do Tocantins";2
"170650 Darcinópolis";6
"170700 Dianópolis";60
"170710 Divinópolis do Tocantins";26
"170720 Dois Irmãos do Tocantins";40
"170730 Dueré";7
"170740 Esperantina";27
"170755 Fátima";13
"170765 Figueirópolis";6
"170770 Filadélfia";8
"170820 Formoso do Araguaia";15
"170825 Fortaleza do Tabocão";13
"170830 Goianorte";26
"170900 Goiatins";37
"170930 Guaraí";53
"170950 Gurupi";33
"170980 Ipueiras";6
"171050 Itacajá";32
"171070 Itaguatins";3
"171090 Itapiratins";9
"171110 Itaporã do Tocantins";11
"171150 Jaú do Tocantins";11
"171180 Juarina";3
"171190 Lagoa da Confusão";9
"171195 Lagoa do Tocantins";4
"171200 Lajeado";27
"171215 Lavandeira";21
"171240 Lizarda";4
"171245 Luzinópolis";18
"171250 Marianópolis do Tocantins";39
"171270 Mateiros";7
"171280 Maurilândia do Tocantins";10
"171320 Miracema do Tocantins";41
"171330 Miranorte";32
"171360 Monte do Carmo";81
"171370 Monte Santo do Tocantins";17
"171395 Muricilândia";6
"171420 Natividade";9
"171430 Nazaré";6
"171488 Nova Olinda";19
"171500 Nova Rosalândia";7
"171510 Novo Acordo";10
"171515 Novo Alegre";10
"171525 Novo Jardim";19
"171550 Oliveira de Fátima";6
"172100 Palmas";313
"171570 Palmeirante";4
"171380 Palmeiras do Tocantins";11
"171575 Palmeirópolis";23
"171610 Paraíso do Tocantins";63
"171620 Paranã";5
"171630 Pau D'Arco";12
"171650 Pedro Afonso";27
"171660 Peixe";5
"171665 Pequizeiro";4
"171700 Pindorama do Tocantins";23
"171720 Piraquê";14
"171750 Pium";50
"171780 Ponte Alta do Bom Jesus";3
"171790 Ponte Alta do Tocantins";97
"171800 Porto Alegre do Tocantins";5
"171820 Porto Nacional";134
"171830 Praia Norte";5
"171840 Presidente Kennedy";8
"171845 Pugmil";3
"171850 Recursolândia";37
"171855 Riachinho";25
"171865 Rio da Conceição";14
"171870 Rio dos Bois";12
"171875 Rio Sono";18
"171880 Sampaio";1
"171884 Sandolândia";31
"171886 Santa Fé do Araguaia";18
"171888 Santa Maria do Tocantins";11
"171889 Santa Rita do Tocantins";10
"171890 Santa Rosa do Tocantins";11
"171900 Santa Tereza do Tocantins";21
"172000 Santa Terezinha do Tocantins";8
"172010 São Bento do Tocantins";44
"172020 São Miguel do Tocantins";15
"172025 São Salvador do Tocantins";4
"172030 São Sebastião do Tocantins";4
"172049 São Valério";2
"172065 Silvanópolis";23
"172080 Sítio Novo do Tocantins";18
"172085 Sucupira";2
"172090 Taguatinga";50
"172093 Taipas do Tocantins";3
"172110 Tocantínia";139
"172120 Tocantinópolis";56
"172125 Tupirama";2
"172130 Tupiratins";7
"172208 Wanderlândia";24
"172210 Xambioá";76
"210005 Açailândia";412
"210010 Afonso Cunha";2
"210015 Água Doce do Maranhão";1
"210020 Alcântara";198
"210030 Aldeias Altas";60
"210040 Altamira do Maranhão";17
"210043 Alto Alegre do Maranhão";8
"210047 Alto Alegre do Pindaré";209
"210050 Alto Parnaíba";3
"210055 Amapá do Maranhão";41
"210060 Amarante do Maranhão";172
"210070 Anajatuba";14
"210080 Anapurus";58
"210083 Apicum-Açu";7
"210087 Araguanã";58
"210090 Araioses";2
"210095 Arame";146
"210100 Arari";4
"210110 Axixá";153
"210120 Bacabal";22
"210125 Bacabeira";8
"210130 Bacuri";7
"210140 Balsas";30
"210150 Barão de Grajaú";1
"210160 Barra do Corda";86
"210170 Barreirinhas";443
"210177 Bela Vista do Maranhão";13
"210173 Belágua";70
"210190 Bequimão";13
"210193 Bernardo do Mearim";2
"210197 Boa Vista do Gurupi";24
"210200 Bom Jardim";141
"210203 Bom Jesus das Selvas";88
"210207 Bom Lugar";7
"210210 Brejo";65
"210215 Brejo de Areia";122
"210220 Buriti";62
"210230 Buriti Bravo";26
"210232 Buriticupu";286
"210235 Buritirana";23
"210237 Cachoeira Grande";28
"210240 Cajapió";1
"210250 Cajari";1
"210255 Campestre do Maranhão";27
"210260 Cândido Mendes";160
"210270 Cantanhede";66
"210275 Capinzal do Norte";8
"210280 Carolina";40
"210290 Carutapera";97
"210300 Caxias";121
"210310 Cedral";11
"210312 Central do Maranhão";9
"210315 Centro do Guilherme";46
"210317 Centro Novo do Maranhão";93
"210320 Chapadinha";160
"210325 Cidelândia";53
"210330 Codó";113
"210340 Coelho Neto";23
"210350 Colinas";76
"210355 Conceição do Lago-Açu";4
"210360 Coroatá";50
"210370 Cururupu";30
"210375 Davinópolis";19
"210380 Dom Pedro";15
"210390 Duque Bacelar";7
"210400 Esperantinópolis";38
"210405 Estreito";14
"210407 Feira Nova do Maranhão";9
"210408 Fernando Falcão";40
"210409 Formosa da Serra Negra";54
"210410 Fortaleza dos Nogueiras";13
"210420 Fortuna";19
"210430 Godofredo Viana";61
"210440 Gonçalves Dias";29
"210450 Governador Archer";14
"210455 Governador Edison Lobão";10
"210460 Governador Eugênio Barros";14
"210462 Governador Luiz Rocha";11
"210465 Governador Newton Bello";40
"210467 Governador Nunes Freire";152
"210470 Graça Aranha";3
"210480 Grajaú";86
"210490 Guimarães";22
"210500 Humberto de Campos";78
"210510 Icatu";61
"210515 Igarapé do Meio";12
"210520 Igarapé Grande";19
"210530 Imperatriz";232
"210535 Itaipava do Grajaú";35
"210540 Itapecuru Mirim";115
"210542 Itinga do Maranhão";139
"210545 Jatobá";16
"210547 Jenipapo dos Vieiras";14
"210550 João Lisboa";60
"210560 Joselândia";32
"210565 Junco do Maranhão";33
"210570 Lago da Pedra";185
"210580 Lago do Junco";39
"210594 Lago dos Rodrigues";16
"210590 Lago Verde";4
"210592 Lagoa do Mato";13
"210596 Lagoa Grande do Maranhão";31
"210598 Lajeado Novo";20
"210600 Lima Campos";8
"210610 Loreto";4
"210620 Luís Domingues";70
"210630 Magalhães de Almeida";3
"210632 Maracaçumé";73
"210635 Marajá do Sena";92
"210637 Maranhãozinho";64
"210640 Mata Roma";74
"210650 Matinha";12
"210660 Matões";79
"210663 Matões do Norte";11
"210667 Milagres do Maranhão";17
"210670 Mirador";58
"210675 Miranda do Norte";4
"210680 Mirinzal";43
"210690 Monção";10
"210700 Montes Altos";32
"210710 Morros";114
"210720 Nina Rodrigues";47
"210725 Nova Colinas";8
"210730 Nova Iorque";5
"210735 Nova Olinda do Maranhão";38
"210740 Olho d'Água das Cunhãs";21
"210745 Olinda Nova do Maranhão";8
"210750 Paço do Lumiar";9
"210760 Palmeirândia";7
"210770 Paraibano";11
"210780 Parnarama";25
"210790 Passagem Franca";27
"210800 Pastos Bons";22
"210805 Paulino Neves";17
"210810 Paulo Ramos";120
"210820 Pedreiras";17
"210825 Pedro do Rosário";106
"210830 Penalva";5
"210840 Peri Mirim";3
"210845 Peritoró";37
"210850 Pindaré-Mirim";19
"210860 Pinheiro";112
"210870 Pio XII";23
"210880 Pirapemas";27
"210890 Poção de Pedras";45
"210900 Porto Franco";27
"210905 Porto Rico do Maranhão";24
"210910 Presidente Dutra";18
"210920 Presidente Juscelino";36
"210923 Presidente Médici";22
"210927 Presidente Sarney";25
"210930 Presidente Vargas";60
"210940 Primeira Cruz";13
"210945 Raposa";3
"210950 Riachão";17
"210955 Ribamar Fiquene";8
"210960 Rosário";47
"210970 Sambaíba";3
"210975 Santa Filomena do Maranhão";7
"210980 Santa Helena";45
"210990 Santa Inês";74
"211000 Santa Luzia";344
"211003 Santa Luzia do Paruá";92
"211010 Santa Quitéria do Maranhão";160
"211020 Santa Rita";33
"211023 Santana do Maranhão";11
"211027 Santo Amaro do Maranhão";25
"211030 Santo Antônio dos Lopes";20
"211040 São Benedito do Rio Preto";179
"211050 São Bento";19
"211060 São Bernardo";15
"211065 São Domingos do Azeitão";3
"211070 São Domingos do Maranhão";76
"211080 São Félix de Balsas";2
"211085 São Francisco do Brejão";26
"211090 São Francisco do Maranhão";1
"211102 São João do Carú";133
"211105 São João do Paraíso";23
"211107 São João do Soter";20
"211110 São João dos Patos";89
"211120 São José de Ribamar";21
"211125 São José dos Basílios";3
"211130 São Luís";84
"211140 São Luís Gonzaga do Maranhão";9
"211150 São Mateus do Maranhão";5
"211153 São Pedro da Água Branca";23
"211157 São Pedro dos Crentes";2
"211160 São Raimundo das Mangabeiras";8
"211163 São Raimundo do Doca Bezerra";4
"211167 São Roberto";8
"211170 São Vicente Ferrer";8
"211172 Satubinha";2
"211174 Senador Alexandre Costa";5
"211176 Senador La Rocque";21
"211178 Serrano do Maranhão";5
"211180 Sítio Novo";57
"211190 Sucupira do Norte";13
"211195 Sucupira do Riachão";17
"211200 Tasso Fragoso";3
"211210 Timbiras";34
"211220 Timon";43
"211223 Trizidela do Vale";17
"211227 Tufilândia";12
"211230 Tuntum";18
"211240 Turiaçu";195
"211245 Turilândia";45
"211250 Tutóia";48
"211260 Urbano Santos";375
"211270 Vargem Grande";63
"211280 Viana";43
"211285 Vila Nova dos Martírios";29
"211290 Vitória do Mearim";4
"211300 Vitorino Freire";208
"211400 Zé Doca";245
"220020 Água Branca";4
"220040 Altos";17
"220045 Alvorada do Gurguéia";3
"220060 Angical do Piauí";2
"220070 Anísio de Abreu";2
"220080 Antônio Almeida";1
"220110 Avelino Lopes";1
"220115 Baixa Grande do Ribeiro";3
"220120 Barras";11
"220130 Barreiras do Piauí";3
"220140 Barro Duro";14
"220150 Batalha";7
"220160 Beneditinos";2
"220170 Bertolínia";1
"220177 Boa Hora";4
"220190 Bom Jesus";3
"220196 Brasileira";1
"220208 Cajueiro da Praia";1
"220217 Campo Largo do Piauí";2
"220220 Campo Maior";1
"220225 Canavieira";1
"220245 Capitão Gervásio Oliveira";1
"220260 Castelo do Piauí";1
"220270 Cocal";1
"220275 Colônia do Gurguéia";1
"220290 Corrente";8
"220325 Curralinhos";1
"220360 Eliseu Martins";1
"220370 Esperantina";1
"220390 Floriano";5
"220400 Francinópolis";1
"220420 Francisco Santos";1
"220435 Geminiano";1
"220440 Gilbués";2
"220460 Hugo Napoleão";1
"220465 Ilha Grande";1
"220470 Inhuma";7
"220480 Ipiranga do Piauí";3
"220490 Isaías Coelho";1
"220500 Itainópolis";3
"220545 Joca Marques";1
"220550 José de Freitas";4
"220552 Júlio Borges";1
"220556 Lagoa do Barro do Piauí";4
"220570 Luís Correia";3
"220580 Luzilândia";19
"220585 Madeiro";5
"220590 Manoel Emídio";1
"220600 Marcos Parente";3
"220610 Matias Olímpio";7
"220620 Miguel Alves";9
"220635 Milton Brandão";2
"220640 Monsenhor Gil";1
"220660 Monte Alegre do Piauí";1
"220667 Morro do Chapéu do Piauí";2
"220672 Nazária";1
"220680 Nossa Senhora dos Remédios";8
"220690 Novo Oriente do Piauí";1
"220700 Oeiras";2
"220740 Palmeira do Piauí";5
"220750 Palmeirais";3
"220770 Parnaíba";1
"220775 Passagem Franca do Piauí";1
"220779 Pau D'Arco do Piauí";1
"220790 Pedro II";39
"220800 Picos";1
"220830 Piracuruca";1
"220840 Piripiri";13
"220855 Porto Alegre do Piauí";4
"220865 Queimada Nova";4
"220870 Redenção do Gurguéia";1
"220880 Regeneração";1
"220920 Santa Filomena";6
"220930 Santa Luz";2
"220935 Santana do Piauí";2
"220945 Santo Antônio dos Milagres";1
"220950 Santo Inácio do Piauí";1
"220970 São Francisco do Piauí";1
"220975 São Gonçalo do Gurguéia";2
"220980 São Gonçalo do Piauí";1
"220987 São João da Fronteira";2
"220990 São João da Serra";3
"220997 São João do Arraial";5
"221005 São José do Divino";1
"221040 São Miguel do Tapuio";2
"221050 São Pedro do Piauí";7
"221063 Sebastião Leal";1
"221080 Simplício Mendes";1
"221093 Sussuapara";2
"221100 Teresina";106
"221110 União";8
"221120 Uruçuí";10
"230010 Abaiara";5
"230020 Acaraú";2
"230030 Acopiara";3
"230040 Aiuaba";2
"230050 Alcântaras";12
"230060 Altaneira";6
"230075 Amontada";2
"230080 Antonina do Norte";1
"230100 Aquiraz";7
"230110 Aracati";1
"230120 Aracoiaba";2
"230125 Ararendá";2
"230130 Araripe";3
"230140 Aratuba";70
"230160 Assaré";9
"230170 Aurora";1
"230185 Banabuiú";1
"230190 Barbalha";139
"230195 Barreira";1
"230200 Barro";1
"230210 Baturité";107
"230230 Bela Cruz";3
"230250 Brejo Santo";19
"230270 Campos Sales";5
"230280 Canindé";7
"230290 Capistrano";13
"230310 Cariré";15
"230320 Caririaçu";22
"230340 Carnaubal";21
"230350 Cascavel";5
"230365 Catunda";1
"230370 Caucaia";35
"230380 Cedro";1
"230390 Chaval";3
"230395 Chorozinho";1
"230400 Coreaú";1
"230420 Crato";349
"230423 Croatá";46
"230425 Cruz";1
"230428 Eusébio";14
"230430 Farias Brito";12
"230435 Forquilha";8
"230440 Fortaleza";178
"230450 Frecheirinha";10
"230460 General Sampaio";1
"230465 Graça";73
"230470 Granja";4
"230480 Granjeiro";1
"230500 Guaraciaba do Norte";155
"230510 Guaramiranga";95
"230520 Hidrolândia";7
"230523 Horizonte";3
"230530 Ibiapina";135
"230540 Icó";1
"230550 Iguatu";5
"230560 Independência";1
"230565 Ipaporanga";1
"230580 Ipu";165
"230590 Ipueiras";37
"230600 Iracema";1
"230610 Irauçuba";3
"230625 Itaitinga";4
"230630 Itapagé";242
"230640 Itapipoca";95
"230650 Itapiúna";1
"230655 Itarema";2
"230660 Itatira";12
"230670 Jaguaretama";1
"230700 Jaguaruana";1
"230710 Jardim";12
"230720 Jati";2
"230725 Jijoca de Jericoacoara";1
"230730 Juazeiro do Norte";74
"230740 Jucás";1
"230750 Lavras da Mangabeira";3
"230760 Limoeiro do Norte";3
"230763 Madalena";1
"230765 Maracanaú";27
"230770 Maranguape";21
"230780 Marco";1
"230790 Martinópole";2
"230800 Massapê";55
"230810 Mauriti";20
"230820 Meruoca";46
"230830 Milagres";10
"230837 Miraíma";1
"230840 Missão Velha";56
"230850 Mombaça";3
"230860 Monsenhor Tabosa";1
"230870 Morada Nova";1
"230880 Moraújo";4
"230900 Mucambo";20
"230910 Mulungu";44
"230920 Nova Olinda";6
"230930 Nova Russas";3
"230940 Novo Oriente";1
"230960 Pacajus";8
"230970 Pacatuba";4
"230980 Pacoti";295
"230990 Pacujá";7
"231000 Palhano";1
"231010 Palmácia";38
"231020 Paracuru";1
"231030 Parambu";4
"231040 Paramoti";1
"231050 Pedra Branca";2
"231060 Penaforte";1
"231070 Pentecoste";2
"231080 Pereiro";2
"231085 Pindoretama";23
"231090 Piquet Carneiro";1
"231095 Pires Ferreira";8
"231100 Poranga";4
"231110 Porteiras";28
"231120 Potengi";3
"231126 Quiterianópolis";1
"231130 Quixadá";2
"231135 Quixelô";3
"231140 Quixeramobim";2
"231160 Redenção";6
"231170 Reriutaba";16
"231180 Russas";1
"231195 Salitre";2
"231220 Santa Quitéria";4
"231210 Santana do Cariri";10
"231230 São Benedito";287
"231240 São Gonçalo do Amarante";6
"231260 São Luís do Curu";2
"231280 Senador Sá";3
"231290 Sobral";61
"231300 Solonópole";1
"231320 Tamboril";1
"231325 Tarrafas";3
"231330 Tauá";6
"231335 Tejuçuoca";1
"231340 Tianguá";87
"231350 Trairi";6
"231355 Tururu";1
"231360 Ubajara";122
"231370 Umari";1
"231375 Umirim";3
"231380 Uruburetama";86
"231390 Uruoca";6
"231395 Varjota";4
"231400 Várzea Alegre";11
"231410 Viçosa do Ceará";283
"240020 Açu";1
"240120 Arês";1
"240140 Baía Formosa";1
"240145 Baraúna";1
"240250 Carnaubais";1
"240320 Doutor Severiano";1
"240380 Florânia";1
"240480 Ipueira";1
"240610 Jucurutu";1
"240700 Luís Gomes";4
"240800 Mossoró";2
"240810 Natal";9
"240820 Nísia Floresta";4
"240830 Nova Cruz";1
"240890 Parelhas";1
"240325 Parnamirim";8
"240940 Pau dos Ferros";3
"240950 Pedra Grande";2
"240980 Pedro Velho";1
"241040 Pureza";1
"241200 São Gonçalo do Amarante";2
"241250 São Miguel";6
"241310 Senador Elói de Souza";1
"241370 Sítio Novo";1
"241410 Tenente Ananias";1
"241105 Tibau";1
"250030 Alagoa Grande";63
"250040 Alagoa Nova";76
"250050 Alagoinha";3
"250110 Areia";42
"250140 Baía da Traição";22
"250150 Bananeiras";1
"250180 Bayeux";3
"250240 Bonito de Santa Fé";1
"250270 Borborema";3
"250280 Brejo do Cruz";1
"250320 Cabedelo";2
"250370 Cajazeiras";5
"250400 Campina Grande";3
"250403 Capim";1
"250415 Casserengue";2
"250460 Conde";1
"250480 Coremas";1
"250490 Cruz do Espírito Santo";23
"250600 Esperança";1
"250680 Ingá";4
"250750 João Pessoa";24
"250780 Junco do Seridó";1
"250800 Juru";1
"250830 Lagoa Seca";23
"250890 Mamanguape";6
"250905 Marcação";9
"250920 Massaranduba";1
"250933 Matinhas";20
"250990 Natuba";1
"251010 Nova Floresta";1
"251080 Patos";1
"251100 Pedra Branca";1
"251120 Pedras de Fogo";3
"251130 Piancó";1
"251140 Picuí";2
"251150 Pilar";1
"251160 Pilões";35
"251170 Pilõezinhos";1
"251180 Pirpirituba";1
"251190 Pitimbu";1
"251200 Pocinhos";1
"251230 Princesa Isabel";1
"251250 Queimadas";4
"251275 Riachão do Bacamarte";1
"251290 Rio Tinto";3
"251310 Salgado de São Félix";1
"251340 Santa Luzia";1
"251370 Santa Rita";8
"251350 Santana de Mangueira";1
"250070 São João do Rio do Peixe";4
"251450 São José de Piranhas";1
"251455 São José de Princesa";1
"251490 São Mamede";1
"251510 São Sebastião de Lagoa de Roça";2
"251530 Sapé";39
"251580 Serra Redonda";1
"251600 Solânea";2
"251620 Sousa";5
"251630 Sumé";2
"251690 Uiraúna";2
"251700 Umbuzeiro";1
"260005 Abreu e Lima";16
"260030 Agrestina";3
"260040 Água Preta";22
