2009
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/ltabr.def
American Tegumentary Leishmaniasis
"Município de residência";"Casos confirmados"
"210830 Penalva";13
"210840 Peri Mirim";5
"210845 Peritoró";68
"210850 Pindaré-Mirim";51
"210860 Pinheiro";246
"210870 Pio XII";48
"210880 Pirapemas";46
"210890 Poção de Pedras";78
"210900 Porto Franco";59
"210905 Porto Rico do Maranhão";43
"210910 Presidente Dutra";39
"210920 Presidente Juscelino";62
"210923 Presidente Médici";41
"210927 Presidente Sarney";61
"210930 Presidente Vargas";119
"210940 Primeira Cruz";21
"210945 Raposa";4
"210950 Riachão";56
"210955 Ribamar Fiquene";19
"210960 Rosário";85
"210970 Sambaíba";10
"210975 Santa Filomena do Maranhão";13
"210980 Santa Helena";68
"210990 Santa Inês";137
"211000 Santa Luzia";939
"211003 Santa Luzia do Paruá";258
"211010 Santa Quitéria do Maranhão";260
"211020 Santa Rita";50
"211023 Santana do Maranhão";20
"211027 Santo Amaro do Maranhão";49
"211030 Santo Antônio dos Lopes";37
"211040 São Benedito do Rio Preto";348
"211050 São Bento";41
"211060 São Bernardo";58
"211065 São Domingos do Azeitão";44
"211070 São Domingos do Maranhão";152
"211080 São Félix de Balsas";3
"211085 São Francisco do Brejão";56
"211090 São Francisco do Maranhão";2
"211100 São João Batista";1
"211102 São João do Carú";251
"211105 São João do Paraíso";49
"211107 São João do Soter";33
"211110 São João dos Patos";156
"211120 São José de Ribamar";33
"211125 São José dos Basílios";10
"211130 São Luís";126
"211140 São Luís Gonzaga do Maranhão";35
"211150 São Mateus do Maranhão";6
"211153 São Pedro da Água Branca";33
"211157 São Pedro dos Crentes";3
"211160 São Raimundo das Mangabeiras";33
"211163 São Raimundo do Doca Bezerra";6
"211167 São Roberto";28
"211170 São Vicente Ferrer";18
"211172 Satubinha";3
"211174 Senador Alexandre Costa";31
"211176 Senador La Rocque";83
"211178 Serrano do Maranhão";14
"211180 Sítio Novo";151
"211190 Sucupira do Norte";30
"211195 Sucupira do Riachão";22
"211200 Tasso Fragoso";12
"211210 Timbiras";78
"211220 Timon";126
"211223 Trizidela do Vale";23
"211227 Tufilândia";86
"211230 Tuntum";55
"211240 Turiaçu";532
"211245 Turilândia";94
"211250 Tutóia";81
"211260 Urbano Santos";658
"211270 Vargem Grande";148
"211280 Viana";70
"211285 Vila Nova dos Martírios";53
"211290 Vitória do Mearim";6
"211300 Vitorino Freire";356
"211400 Zé Doca";584
"220020 Água Branca";5
"220030 Alto Longá";1
"220040 Altos";137
"220045 Alvorada do Gurguéia";8
"220050 Amarante";2
"220060 Angical do Piauí";3
"220070 Anísio de Abreu";2
"220080 Antônio Almeida";3
"220100 Arraial";3
"220110 Avelino Lopes";1
"220115 Baixa Grande do Ribeiro";9
"220120 Barras";24
"220130 Barreiras do Piauí";3
"220140 Barro Duro";18
"220150 Batalha";11
"220160 Beneditinos";2
"220170 Bertolínia";1
"220173 Betânia do Piauí";1
"220177 Boa Hora";12
"220190 Bom Jesus";6
"220191 Bom Princípio do Piauí";2
"220194 Boqueirão do Piauí";1
"220196 Brasileira";8
"220205 Cabeceiras do Piauí";1
"220208 Cajueiro da Praia";1
"220209 Caldeirão Grande do Piauí";1
"220217 Campo Largo do Piauí";9
"220220 Campo Maior";6
"220225 Canavieira";1
"220230 Canto do Buriti";1
"220240 Capitão de Campos";19
"220245 Capitão Gervásio Oliveira";1
"220255 Caridade do Piauí";1
"220260 Castelo do Piauí";2
"220265 Caxingó";1
"220270 Cocal";4
"220271 Cocal de Telha";1
"220273 Coivaras";1
"220275 Colônia do Gurguéia";1
"220285 Coronel José Dias";1
"220290 Corrente";9
"220300 Cristalândia do Piauí";1
"220323 Currais";1
"220325 Curralinhos";3
"220330 Demerval Lobão";2
"220335 Dirceu Arcoverde";1
"220342 Domingos Mourão";2
"220350 Elesbão Veloso";1
"220360 Eliseu Martins";1
"220370 Esperantina";8
"220375 Fartura do Piauí";1
"220380 Flores do Piauí";1
"220390 Floriano";7
"220400 Francinópolis";1
"220420 Francisco Santos";1
"220430 Fronteiras";2
"220435 Geminiano";1
"220440 Gilbués";2
"220460 Hugo Napoleão";1
"220465 Ilha Grande";1
"220470 Inhuma";28
"220480 Ipiranga do Piauí";23
"220490 Isaías Coelho";1
"220500 Itainópolis";3
"220510 Itaueira";2
"220525 Jardim do Mulato";1
"220527 Jatobá do Piauí";1
"220540 Joaquim Pires";6
"220545 Joca Marques";5
"220550 José de Freitas";9
"220551 Juazeiro do Piauí";1
"220552 Júlio Borges";2
"220553 Jurema";1
"220555 Lagoa Alegre";1
"220557 Lagoa de São Francisco";3
"220556 Lagoa do Barro do Piauí";4
"220560 Landri Sales";5
"220570 Luís Correia";7
"220580 Luzilândia";25
"220585 Madeiro";8
"220590 Manoel Emídio";3
"220595 Marcolândia";1
"220600 Marcos Parente";3
"220610 Matias Olímpio";13
"220620 Miguel Alves";11
"220635 Milton Brandão";8
"220640 Monsenhor Gil";5
"220660 Monte Alegre do Piauí";2
"220667 Morro do Chapéu do Piauí";3
"220672 Nazária";1
"220680 Nossa Senhora dos Remédios";20
"220690 Novo Oriente do Piauí";1
"220700 Oeiras";2
"220720 Padre Marcos";2
"220740 Palmeira do Piauí";22
"220750 Palmeirais";7
"220760 Parnaguá";1
"220770 Parnaíba";5
"220775 Passagem Franca do Piauí";2
"220777 Patos do Piauí";1
"220779 Pau D'Arco do Piauí";1
"220780 Paulistana";1
"220790 Pedro II";78
"220800 Picos";4
"220810 Pimenteiras";2
"220830 Piracuruca";3
"220840 Piripiri";21
"220850 Porto";4
"220855 Porto Alegre do Piauí";4
"220860 Prata do Piauí";1
"220865 Queimada Nova";4
"220870 Redenção do Gurguéia";1
"220880 Regeneração";5
"220890 Ribeiro Gonçalves";7
"220920 Santa Filomena";10
"220930 Santa Luz";2
"220935 Santana do Piauí";2
"220945 Santo Antônio dos Milagres";1
"220950 Santo Inácio do Piauí";1
"220970 São Francisco do Piauí";3
"220975 São Gonçalo do Gurguéia";2
"220980 São Gonçalo do Piauí";2
"220987 São João da Fronteira";7
"220990 São João da Serra";3
"220997 São João do Arraial";5
"221005 São José do Divino";2
"221040 São Miguel do Tapuio";2
"221050 São Pedro do Piauí";10
"221060 São Raimundo Nonato";2
"221063 Sebastião Leal";8
"221080 Simplício Mendes";1
"221093 Sussuapara";2
"221100 Teresina";345
"221110 União";14
"221120 Uruçuí";25
"221130 Valença do Piauí";1
"230010 Abaiara";15
"230020 Acaraú";4
"230030 Acopiara";6
"230040 Aiuaba";4
"230050 Alcântaras";14
"230060 Altaneira";9
"230075 Amontada";7
"230080 Antonina do Norte";2
"230100 Aquiraz";25
"230110 Aracati";1
"230120 Aracoiaba";3
"230125 Ararendá";3
"230130 Araripe";6
"230140 Aratuba";243
"230160 Assaré";10
"230170 Aurora";4
"230185 Banabuiú";1
"230190 Barbalha";440
"230195 Barreira";2
"230200 Barro";16
"230205 Barroquinha";1
"230210 Baturité";178
"230220 Beberibe";1
"230230 Bela Cruz";5
"230240 Boa Viagem";1
"230250 Brejo Santo";25
"230260 Camocim";5
"230270 Campos Sales";6
"230280 Canindé";13
"230290 Capistrano";18
"230300 Caridade";1
"230310 Cariré";21
"230320 Caririaçu";40
"230330 Cariús";2
"230340 Carnaubal";28
"230350 Cascavel";13
"230365 Catunda";1
"230370 Caucaia";56
"230380 Cedro";3
"230390 Chaval";4
"230395 Chorozinho";1
"230400 Coreaú";3
"230410 Crateús";6
"230420 Crato";634
"230423 Croatá";91
"230425 Cruz";2
"230428 Eusébio";25
"230430 Farias Brito";36
"230435 Forquilha";13
"230440 Fortaleza";301
"230445 Fortim";1
"230450 Frecheirinha";29
"230460 General Sampaio";1
"230465 Graça";111
"230470 Granja";7
"230480 Granjeiro";2
"230490 Groaíras";3
"230495 Guaiúba";2
"230500 Guaraciaba do Norte";342
"230510 Guaramiranga";147
"230520 Hidrolândia";8
"230523 Horizonte";50
"230530 Ibiapina";378
"230540 Icó";7
"230550 Iguatu";10
"230560 Independência";3
"230565 Ipaporanga";3
"230580 Ipu";347
"230590 Ipueiras";84
"230600 Iracema";1
"230610 Irauçuba";3
"230625 Itaitinga";8
"230630 Itapagé";522
"230640 Itapipoca";231
"230650 Itapiúna";1
"230655 Itarema";4
"230660 Itatira";28
"230670 Jaguaretama";1
"230690 Jaguaribe";1
"230700 Jaguaruana";1
"230710 Jardim";76
"230720 Jati";2
"230725 Jijoca de Jericoacoara";3
"230730 Juazeiro do Norte";187
"230740 Jucás";2
"230750 Lavras da Mangabeira";7
"230760 Limoeiro do Norte";3
"230763 Madalena";1
"230765 Maracanaú";34
"230770 Maranguape";61
"230780 Marco";4
"230790 Martinópole";3
"230800 Massapê";79
"230810 Mauriti";25
"230820 Meruoca";208
"230830 Milagres";15
"230837 Miraíma";1
"230840 Missão Velha";95
"230850 Mombaça";3
"230860 Monsenhor Tabosa";1
"230870 Morada Nova";1
"230880 Moraújo";7
"230900 Mucambo";42
"230910 Mulungu";167
"230920 Nova Olinda";32
"230930 Nova Russas";6
"230940 Novo Oriente";1
"230950 Orós";1
"230960 Pacajus";15
"230970 Pacatuba";8
"230980 Pacoti";581
"230990 Pacujá";9
"231000 Palhano";1
"231010 Palmácia";78
"231020 Paracuru";2
"231025 Paraipaba";1
"231030 Parambu";6
"231040 Paramoti";1
"231050 Pedra Branca";16
"231060 Penaforte";2
"231070 Pentecoste";7
"231080 Pereiro";94
"231085 Pindoretama";31
"231090 Piquet Carneiro";1
"231095 Pires Ferreira";29
"231100 Poranga";6
"231110 Porteiras";68
"231120 Potengi";7
"231126 Quiterianópolis";1
"231130 Quixadá";2
"231135 Quixelô";3
"231140 Quixeramobim";3
"231160 Redenção";10
"231170 Reriutaba";29
"231180 Russas";2
"231195 Salitre";10
"231220 Santa Quitéria";5
"231200 Santana do Acaraú";1
"231210 Santana do Cariri";19
"231230 São Benedito";636
"231240 São Gonçalo do Amarante";13
"231260 São Luís do Curu";2
"231280 Senador Sá";3
"231290 Sobral";169
"231300 Solonópole";1
"231310 Tabuleiro do Norte";1
"231320 Tamboril";1
"231325 Tarrafas";3
"231330 Tauá";10
"231335 Tejuçuoca";2
"231340 Tianguá";237
"231350 Trairi";12
"231355 Tururu";3
"231360 Ubajara";241
"231370 Umari";2
"231375 Umirim";6
"231380 Uruburetama";438
"231390 Uruoca";9
"231395 Varjota";8
"231400 Várzea Alegre";15
"231410 Viçosa do Ceará";525
"240020 Açu";1
"240120 Arês";1
"240140 Baía Formosa";1
"240145 Baraúna";1
"240170 Bom Jesus";1
"240250 Carnaubais";1
"240310 Currais Novos";1
"240320 Doutor Severiano";1
"240330 Encanto";1
"240350 Espírito Santo";1
"240380 Florânia";1
"240440 Grossos";1
"240480 Ipueira";1
"240610 Jucurutu";1
"240640 Lagoa de Velhos";1
"240700 Luís Gomes";22
"240710 Macaíba";2
"240725 Major Sales";1
"240800 Mossoró";4
"240810 Natal";15
