2016
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/ltabr.def
American Tegumentary Leishmaniasis
"Município de residência";"Casos confirmados"
"150410 Magalhães Barata";5
"150420 Marabá";365
"150430 Maracanã";5
"150440 Marapanim";2
"150442 Marituba";13
"150445 Medicilândia";850
"150450 Melgaço";12
"150460 Mocajuba";35
"150470 Moju";144
"150475 Mojuí dos Campos";292
"150480 Monte Alegre";767
"150490 Muaná";8
"150495 Nova Esperança do Piriá";224
"150497 Nova Ipixuna";29
"150500 Nova Timboteua";11
"150503 Novo Progresso";306
"150506 Novo Repartimento";382
"150510 Óbidos";311
"150520 Oeiras do Pará";209
"150530 Oriximiná";364
"150540 Ourém";13
"150543 Ourilândia do Norte";223
"150548 Pacajá";290
"150549 Palestina do Pará";5
"150550 Paragominas";481
"150553 Parauapebas";568
"150555 Pau D'Arco";27
"150560 Peixe-Boi";2
"150563 Piçarra";17
"150565 Placas";244
"150580 Portel";872
"150590 Porto de Moz";118
"150600 Prainha";412
"150610 Primavera";10
"150611 Quatipuru";1
"150613 Redenção";178
"150616 Rio Maria";72
"150618 Rondon do Pará";253
"150619 Rurópolis";335
"150620 Salinópolis";17
"150630 Salvaterra";8
"150635 Santa Bárbara do Pará";1
"150650 Santa Izabel do Pará";11
"150655 Santa Luzia do Pará";41
"150658 Santa Maria das Barreiras";25
"150660 Santa Maria do Pará";20
"150670 Santana do Araguaia";53
"150680 Santarém";755
"150690 Santarém Novo";4
"150700 Santo Antônio do Tauá";4
"150710 São Caetano de Odivelas";7
"150715 São Domingos do Araguaia";67
"150720 São Domingos do Capim";24
"150730 São Félix do Xingu";385
"150740 São Francisco do Pará";27
"150745 São Geraldo do Araguaia";74
"150746 São João da Ponta";4
"150747 São João de Pirabas";9
"150750 São João do Araguaia";69
"150760 São Miguel do Guamá";19
"150770 São Sebastião da Boa Vista";13
"150775 Sapucaia";7
"150780 Senador José Porfírio";270
"150790 Soure";4
"150795 Tailândia";437
"150796 Terra Alta";15
"150797 Terra Santa";41
"150800 Tomé-Açu";384
"150803 Tracuateua";44
"150805 Trairão";187
"150808 Tucumã";229
"150810 Tucuruí";184
"150812 Ulianópolis";311
"150815 Uruará";749
"150820 Vigia";15
"150830 Viseu";196
"150835 Vitória do Xingu";156
"150840 Xinguara";71
"160010 Amapá";32
"160020 Calçoene";525
"160021 Cutias";9
"160023 Ferreira Gomes";21
"160025 Itaubal";4
"160027 Laranjal do Jari";742
"160030 Macapá";399
"160040 Mazagão";189
"160050 Oiapoque";764
"160015 Pedra Branca do Amapari";468
"160053 Porto Grande";449
"160055 Pracuúba";17
"160060 Santana";163
"160005 Serra do Navio";359
"160070 Tartarugalzinho";186
"160080 Vitória do Jari";94
"170025 Abreulândia";22
"170030 Aguiarnópolis";3
"170035 Aliança do Tocantins";3
"170040 Almas";17
"170070 Alvorada";6
"170100 Ananás";39
"170105 Angico";11
"170110 Aparecida do Rio Negro";20
"170130 Aragominas";5
"170190 Araguacema";34
"170200 Araguaçu";13
"170210 Araguaína";114
"170215 Araguanã";15
"170220 Araguatins";27
"170230 Arapoema";5
"170240 Arraias";4
"170255 Augustinópolis";12
"170270 Aurora do Tocantins";24
"170290 Axixá do Tocantins";17
"170300 Babaçulândia";8
"170305 Bandeirantes do Tocantins";3
"170307 Barra do Ouro";3
"170310 Barrolândia";1
"170320 Bernardo Sayão";7
"170330 Bom Jesus do Tocantins";7
"170360 Brasilândia do Tocantins";5
"170370 Brejinho de Nazaré";35
"170380 Buriti do Tocantins";10
"170382 Cachoeirinha";10
"170384 Campos Lindos";4
"170386 Cariri do Tocantins";1
"170388 Carmolândia";5
"170389 Carrasco Bonito";6
"170390 Caseara";6
"170410 Centenário";16
"170510 Chapada da Natividade";5
"170460 Chapada de Areia";2
"170550 Colinas do Tocantins";38
"171670 Colméia";16
"170555 Combinado";20
"170560 Conceição do Tocantins";1
"170600 Couto Magalhães";22
"170610 Cristalândia";20
"170625 Crixás do Tocantins";1
"170650 Darcinópolis";4
"170700 Dianópolis";46
"170710 Divinópolis do Tocantins";16
"170720 Dois Irmãos do Tocantins";33
"170730 Dueré";6
"170740 Esperantina";26
"170755 Fátima";13
"170765 Figueirópolis";6
"170770 Filadélfia";8
"170820 Formoso do Araguaia";12
"170825 Fortaleza do Tabocão";10
"170830 Goianorte";22
"170900 Goiatins";28
"170930 Guaraí";36
"170950 Gurupi";23
"170980 Ipueiras";5
"171050 Itacajá";28
"171070 Itaguatins";3
"171090 Itapiratins";5
"171110 Itaporã do Tocantins";9
"171150 Jaú do Tocantins";10
"171180 Juarina";2
"171190 Lagoa da Confusão";7
"171195 Lagoa do Tocantins";4
"171200 Lajeado";22
"171215 Lavandeira";16
"171240 Lizarda";2
"171245 Luzinópolis";14
"171250 Marianópolis do Tocantins";37
"171270 Mateiros";7
"171280 Maurilândia do Tocantins";9
"171320 Miracema do Tocantins";27
"171330 Miranorte";28
"171360 Monte do Carmo";61
"171370 Monte Santo do Tocantins";10
"171395 Muricilândia";4
"171420 Natividade";7
"171430 Nazaré";4
"171488 Nova Olinda";18
"171500 Nova Rosalândia";5
"171510 Novo Acordo";9
"171515 Novo Alegre";7
"171525 Novo Jardim";15
"171550 Oliveira de Fátima";5
"172100 Palmas";246
"171570 Palmeirante";4
"171380 Palmeiras do Tocantins";6
"171575 Palmeirópolis";14
"171610 Paraíso do Tocantins";55
"171620 Paranã";5
"171630 Pau D'Arco";11
"171650 Pedro Afonso";22
"171660 Peixe";5
"171665 Pequizeiro";3
"171700 Pindorama do Tocantins";19
"171720 Piraquê";12
"171750 Pium";44
"171780 Ponte Alta do Bom Jesus";3
"171790 Ponte Alta do Tocantins";81
"171800 Porto Alegre do Tocantins";2
"171820 Porto Nacional";115
"171830 Praia Norte";5
"171840 Presidente Kennedy";8
"171845 Pugmil";3
"171850 Recursolândia";31
"171855 Riachinho";20
"171865 Rio da Conceição";12
"171870 Rio dos Bois";10
"171875 Rio Sono";16
"171880 Sampaio";1
"171884 Sandolândia";19
"171886 Santa Fé do Araguaia";18
"171888 Santa Maria do Tocantins";8
"171889 Santa Rita do Tocantins";8
"171890 Santa Rosa do Tocantins";9
"171900 Santa Tereza do Tocantins";19
"172000 Santa Terezinha do Tocantins";6
"172010 São Bento do Tocantins";31
"172020 São Miguel do Tocantins";8
"172025 São Salvador do Tocantins";4
"172030 São Sebastião do Tocantins";2
"172049 São Valério";2
"172065 Silvanópolis";14
"172080 Sítio Novo do Tocantins";13
"172085 Sucupira";2
"172090 Taguatinga";40
"172093 Taipas do Tocantins";2
"172110 Tocantínia";113
"172120 Tocantinópolis";47
"172125 Tupirama";2
"172130 Tupiratins";5
"172208 Wanderlândia";17
"172210 Xambioá";69
"210005 Açailândia";351
"210010 Afonso Cunha";1
"210015 Água Doce do Maranhão";1
"210020 Alcântara";186
"210030 Aldeias Altas";42
"210040 Altamira do Maranhão";13
"210043 Alto Alegre do Maranhão";8
"210047 Alto Alegre do Pindaré";164
"210050 Alto Parnaíba";2
"210055 Amapá do Maranhão";38
"210060 Amarante do Maranhão";119
"210070 Anajatuba";13
"210080 Anapurus";49
"210083 Apicum-Açu";7
"210087 Araguanã";47
"210090 Araioses";2
"210095 Arame";127
"210100 Arari";4
"210110 Axixá";134
"210120 Bacabal";20
"210125 Bacabeira";8
"210130 Bacuri";6
"210140 Balsas";18
"210150 Barão de Grajaú";1
"210160 Barra do Corda";59
"210170 Barreirinhas";390
"210177 Bela Vista do Maranhão";12
"210173 Belágua";51
"210190 Bequimão";12
"210193 Bernardo do Mearim";2
"210197 Boa Vista do Gurupi";21
"210200 Bom Jardim";123
"210203 Bom Jesus das Selvas";77
"210207 Bom Lugar";6
"210210 Brejo";51
"210215 Brejo de Areia";112
"210220 Buriti";53
"210230 Buriti Bravo";18
"210232 Buriticupu";242
"210235 Buritirana";23
"210237 Cachoeira Grande";20
"210240 Cajapió";1
"210250 Cajari";1
"210255 Campestre do Maranhão";25
"210260 Cândido Mendes";126
"210270 Cantanhede";54
"210275 Capinzal do Norte";5
"210280 Carolina";31
"210290 Carutapera";82
"210300 Caxias";92
"210310 Cedral";10
"210312 Central do Maranhão";9
"210315 Centro do Guilherme";41
"210317 Centro Novo do Maranhão";86
"210320 Chapadinha";113
"210325 Cidelândia";47
"210330 Codó";81
"210340 Coelho Neto";18
"210350 Colinas";51
"210355 Conceição do Lago-Açu";3
"210360 Coroatá";42
"210370 Cururupu";22
"210375 Davinópolis";15
"210380 Dom Pedro";14
"210390 Duque Bacelar";6
"210400 Esperantinópolis";33
"210405 Estreito";14
"210407 Feira Nova do Maranhão";3
"210408 Fernando Falcão";40
"210409 Formosa da Serra Negra";46
"210410 Fortaleza dos Nogueiras";10
"210420 Fortuna";18
"210430 Godofredo Viana";45
"210440 Gonçalves Dias";26
"210450 Governador Archer";14
"210455 Governador Edison Lobão";9
"210460 Governador Eugênio Barros";10
"210462 Governador Luiz Rocha";11
"210465 Governador Newton Bello";36
"210467 Governador Nunes Freire";118
"210470 Graça Aranha";3
"210480 Grajaú";61
"210490 Guimarães";17
"210500 Humberto de Campos";66
"210510 Icatu";58
"210515 Igarapé do Meio";9
"210520 Igarapé Grande";15
"210530 Imperatriz";184
"210535 Itaipava do Grajaú";31
"210540 Itapecuru Mirim";96
"210542 Itinga do Maranhão";109
"210545 Jatobá";10
"210547 Jenipapo dos Vieiras";11
"210550 João Lisboa";52
"210560 Joselândia";30
"210565 Junco do Maranhão";30
"210570 Lago da Pedra";156
"210580 Lago do Junco";35
"210594 Lago dos Rodrigues";13
"210590 Lago Verde";2
"210592 Lagoa do Mato";10
"210596 Lagoa Grande do Maranhão";27
"210598 Lajeado Novo";13
"210600 Lima Campos";5
"210610 Loreto";2
"210620 Luís Domingues";64
"210630 Magalhães de Almeida";3
"210632 Maracaçumé";64
"210635 Marajá do Sena";88
"210637 Maranhãozinho";55
"210640 Mata Roma";62
"210650 Matinha";12
"210660 Matões";65
"210663 Matões do Norte";11
"210667 Milagres do Maranhão";15
"210670 Mirador";45
"210675 Miranda do Norte";4
"210680 Mirinzal";37
"210690 Monção";10
"210700 Montes Altos";20
"210710 Morros";90
"210720 Nina Rodrigues";44
"210725 Nova Colinas";4
"210730 Nova Iorque";5
"210735 Nova Olinda do Maranhão";34
"210740 Olho d'Água das Cunhãs";18
"210745 Olinda Nova do Maranhão";8
"210750 Paço do Lumiar";7
"210760 Palmeirândia";6
"210770 Paraibano";8
"210780 Parnarama";17
"210790 Passagem Franca";22
"210800 Pastos Bons";20
"210805 Paulino Neves";16
"210810 Paulo Ramos";104
"210820 Pedreiras";14
"210825 Pedro do Rosário";95
"210830 Penalva";5
"210840 Peri Mirim";3
"210845 Peritoró";29
"210850 Pindaré-Mirim";12
"210860 Pinheiro";98
"210870 Pio XII";21
"210880 Pirapemas";22
"210890 Poção de Pedras";37
"210900 Porto Franco";23
"210905 Porto Rico do Maranhão";21
"210910 Presidente Dutra";13
"210920 Presidente Juscelino";33
"210923 Presidente Médici";21
"210927 Presidente Sarney";21
"210930 Presidente Vargas";56
"210940 Primeira Cruz";12
"210945 Raposa";1
"210950 Riachão";12
"210955 Ribamar Fiquene";6
"210960 Rosário";39
"210970 Sambaíba";1
"210975 Santa Filomena do Maranhão";7
"210980 Santa Helena";43
"210990 Santa Inês";65
"211000 Santa Luzia";287
"211003 Santa Luzia do Paruá";79
"211010 Santa Quitéria do Maranhão";147
"211020 Santa Rita";27
"211023 Santana do Maranhão";11
"211027 Santo Amaro do Maranhão";23
"211030 Santo Antônio dos Lopes";13
"211040 São Benedito do Rio Preto";151
"211050 São Bento";17
"211060 São Bernardo";12
"211065 São Domingos do Azeitão";1
"211070 São Domingos do Maranhão";63
"211080 São Félix de Balsas";2
"211085 São Francisco do Brejão";20
"211090 São Francisco do Maranhão";1
"211102 São João do Carú";121
"211105 São João do Paraíso";16
"211107 São João do Soter";8
"211110 São João dos Patos";78
"211120 São José de Ribamar";20
"211125 São José dos Basílios";1
"211130 São Luís";68
"211140 São Luís Gonzaga do Maranhão";8
"211150 São Mateus do Maranhão";5
"211153 São Pedro da Água Branca";19
"211157 São Pedro dos Crentes";2
"211160 São Raimundo das Mangabeiras";8
"211163 São Raimundo do Doca Bezerra";4
"211167 São Roberto";6
"211170 São Vicente Ferrer";8
"211172 Satubinha";2
"211174 Senador Alexandre Costa";4
"211176 Senador La Rocque";19
"211178 Serrano do Maranhão";4
"211180 Sítio Novo";45
"211190 Sucupira do Norte";11
"211195 Sucupira do Riachão";16
"211200 Tasso Fragoso";2
"211210 Timbiras";17
"211220 Timon";32
"211223 Trizidela do Vale";15
"211227 Tufilândia";10
"211230 Tuntum";17
"211240 Turiaçu";182
"211245 Turilândia";36
"211250 Tutóia";39
"211260 Urbano Santos";298
"211270 Vargem Grande";49
"211280 Viana";38
"211285 Vila Nova dos Martírios";28
"211290 Vitória do Mearim";4
"211300 Vitorino Freire";184
"211400 Zé Doca";220
"220020 Água Branca";2
"220040 Altos";11
"220045 Alvorada do Gurguéia";3
"220060 Angical do Piauí";2
"220070 Anísio de Abreu";2
"220110 Avelino Lopes";1
"220115 Baixa Grande do Ribeiro";2
"220120 Barras";9
"220130 Barreiras do Piauí";3
"220140 Barro Duro";14
"220150 Batalha";7
"220160 Beneditinos";1
"220170 Bertolínia";1
"220177 Boa Hora";4
"220190 Bom Jesus";3
"220196 Brasileira";1
"220208 Cajueiro da Praia";1
"220217 Campo Largo do Piauí";1
"220220 Campo Maior";1
"220270 Cocal";1
"220290 Corrente";7
"220325 Curralinhos";1
"220360 Eliseu Martins";1
"220370 Esperantina";1
"220390 Floriano";5
"220400 Francinópolis";1
"220420 Francisco Santos";1
"220435 Geminiano";1
"220440 Gilbués";2
"220460 Hugo Napoleão";1
"220465 Ilha Grande";1
"220470 Inhuma";6
"220480 Ipiranga do Piauí";1
"220490 Isaías Coelho";1
"220500 Itainópolis";3
"220545 Joca Marques";1
"220550 José de Freitas";4
"220552 Júlio Borges";1
"220556 Lagoa do Barro do Piauí";4
"220570 Luís Correia";3
"220580 Luzilândia";16
"220585 Madeiro";5
"220590 Manoel Emídio";1
"220600 Marcos Parente";2
"220610 Matias Olímpio";4
"220620 Miguel Alves";5
"220635 Milton Brandão";2
"220640 Monsenhor Gil";1
"220660 Monte Alegre do Piauí";1
"220667 Morro do Chapéu do Piauí";2
"220672 Nazária";1
"220680 Nossa Senhora dos Remédios";8
"220740 Palmeira do Piauí";5
"220750 Palmeirais";1
"220770 Parnaíba";1
"220775 Passagem Franca do Piauí";1
"220779 Pau D'Arco do Piauí";1
"220790 Pedro II";37
"220800 Picos";1
"220830 Piracuruca";1
"220840 Piripiri";13
"220855 Porto Alegre do Piauí";4
"220865 Queimada Nova";3
"220880 Regeneração";1
"220920 Santa Filomena";5
"220930 Santa Luz";2
"220935 Santana do Piauí";2
"220945 Santo Antônio dos Milagres";1
"220950 Santo Inácio do Piauí";1
"220970 São Francisco do Piauí";1
"220975 São Gonçalo do Gurguéia";2
"220980 São Gonçalo do Piauí";1
"220987 São João da Fronteira";2
"220990 São João da Serra";3
"220997 São João do Arraial";4
"221005 São José do Divino";1
"221040 São Miguel do Tapuio";2
"221050 São Pedro do Piauí";7
"221063 Sebastião Leal";1
"221080 Simplício Mendes";1
"221093 Sussuapara";2
"221100 Teresina";82
"221110 União";7
"221120 Uruçuí";10
"230010 Abaiara";5
"230020 Acaraú";2
"230030 Acopiara";3
"230040 Aiuaba";2
"230050 Alcântaras";9
"230060 Altaneira";6
"230075 Amontada";2
"230080 Antonina do Norte";1
"230100 Aquiraz";6
"230110 Aracati";1
"230120 Aracoiaba";2
"230125 Ararendá";2
"230130 Araripe";2
"230140 Aratuba";66
"230160 Assaré";9
"230185 Banabuiú";1
"230190 Barbalha";133
"230195 Barreira";1
"230200 Barro";1
"230210 Baturité";96
"230230 Bela Cruz";2
"230250 Brejo Santo";17
"230270 Campos Sales";4
"230280 Canindé";5
"230290 Capistrano";10
"230310 Cariré";15
"230320 Caririaçu";18
"230340 Carnaubal";20
"230350 Cascavel";5
"230365 Catunda";1
"230370 Caucaia";34
"230380 Cedro";1
"230390 Chaval";3
"230395 Chorozinho";1
"230420 Crato";273
"230423 Croatá";36
"230425 Cruz";1
"230428 Eusébio";13
"230430 Farias Brito";8
"230435 Forquilha";7
"230440 Fortaleza";164
"230450 Frecheirinha";8
"230460 General Sampaio";1
"230465 Graça";70
"230470 Granja";2
"230480 Granjeiro";1
"230500 Guaraciaba do Norte";136
"230510 Guaramiranga";76
"230520 Hidrolândia";7
"230523 Horizonte";3
"230530 Ibiapina";114
"230540 Icó";1
"230550 Iguatu";3
"230560 Independência";1
"230565 Ipaporanga";1
"230580 Ipu";140
"230590 Ipueiras";30
"230600 Iracema";1
"230610 Irauçuba";3
"230625 Itaitinga";3
"230630 Itapagé";213
"230640 Itapipoca";87
"230650 Itapiúna";1
"230655 Itarema";2
"230660 Itatira";12
"230670 Jaguaretama";1
"230700 Jaguaruana";1
"230710 Jardim";10
"230720 Jati";2
"230725 Jijoca de Jericoacoara";1
"230730 Juazeiro do Norte";66
"230740 Jucás";1
"230750 Lavras da Mangabeira";3
"230760 Limoeiro do Norte";3
"230763 Madalena";1
"230765 Maracanaú";24
"230770 Maranguape";15
"230780 Marco";1
"230790 Martinópole";1
"230800 Massapê";52
"230810 Mauriti";19
"230820 Meruoca";41
"230830 Milagres";7
"230837 Miraíma";1
"230840 Missão Velha";40
"230850 Mombaça";2
"230860 Monsenhor Tabosa";1
"230870 Morada Nova";1
"230880 Moraújo";3
"230900 Mucambo";16
"230910 Mulungu";34
"230920 Nova Olinda";5
"230930 Nova Russas";3
"230940 Novo Oriente";1
"230960 Pacajus";8
"230970 Pacatuba";3
"230980 Pacoti";202
"230990 Pacujá";7
"231000 Palhano";1
"231010 Palmácia";36
"231020 Paracuru";1
"231030 Parambu";4
"231040 Paramoti";1
"231050 Pedra Branca";2
"231060 Penaforte";1
"231070 Pentecoste";2
"231080 Pereiro";2
"231085 Pindoretama";23
"231090 Piquet Carneiro";1
"231095 Pires Ferreira";6
"231100 Poranga";3
"231110 Porteiras";24
"231120 Potengi";3
"231126 Quiterianópolis";1
"231130 Quixadá";2
"231135 Quixelô";3
"231140 Quixeramobim";1
"231160 Redenção";6
"231170 Reriutaba";16
"231180 Russas";1
"231220 Santa Quitéria";4
"231210 Santana do Cariri";10
"231230 São Benedito";239
"231240 São Gonçalo do Amarante";4
"231260 São Luís do Curu";2
"231280 Senador Sá";3
"231290 Sobral";54
"231300 Solonópole";1
"231320 Tamboril";1
"231325 Tarrafas";1
"231330 Tauá";5
"231335 Tejuçuoca";1
"231340 Tianguá";75
"231350 Trairi";5
"231355 Tururu";1
"231360 Ubajara";113
"231370 Umari";1
"231375 Umirim";3
"231380 Uruburetama";60
"231390 Uruoca";6
"231395 Varjota";4
"231400 Várzea Alegre";4
"231410 Viçosa do Ceará";266
"240020 Açu";1
"240120 Arês";1
"240140 Baía Formosa";1
"240145 Baraúna";1
"240250 Carnaubais";1
"240320 Doutor Severiano";1
"240380 Florânia";1
"240480 Ipueira";1
"240700 Luís Gomes";4
"240800 Mossoró";2
"240810 Natal";8
"240820 Nísia Floresta";3
"240830 Nova Cruz";1
"240890 Parelhas";1
"240325 Parnamirim";7
"240940 Pau dos Ferros";3
"240950 Pedra Grande";2
"240980 Pedro Velho";1
"241040 Pureza";1
"241200 São Gonçalo do Amarante";2
"241250 São Miguel";6
"241310 Senador Elói de Souza";1
"241370 Sítio Novo";1
"241410 Tenente Ananias";1
"241105 Tibau";1
"250030 Alagoa Grande";35
"250040 Alagoa Nova";72
"250050 Alagoinha";1
"250110 Areia";35
"250140 Baía da Traição";21
"250150 Bananeiras";1
"250180 Bayeux";3
"250240 Bonito de Santa Fé";1
"250280 Brejo do Cruz";1
"250320 Cabedelo";1
"250370 Cajazeiras";2
"250400 Campina Grande";3
"250403 Capim";1
"250415 Casserengue";2
"250460 Conde";1
"250480 Coremas";1
"250490 Cruz do Espírito Santo";23
"250600 Esperança";1
"250680 Ingá";2
"250750 João Pessoa";20
"250780 Junco do Seridó";1
"250800 Juru";1
"250830 Lagoa Seca";17
"250890 Mamanguape";5
"250905 Marcação";8
"250920 Massaranduba";1
"250933 Matinhas";12
"250990 Natuba";1
"251010 Nova Floresta";1
"251080 Patos";1
"251100 Pedra Branca";1
"251120 Pedras de Fogo";3
"251130 Piancó";1
"251140 Picuí";1
"251160 Pilões";32
"251170 Pilõezinhos";1
"251190 Pitimbu";1
"251200 Pocinhos";1
"251230 Princesa Isabel";1
"251250 Queimadas";4
"251275 Riachão do Bacamarte";1
"251290 Rio Tinto";3
"251310 Salgado de São Félix";1
"251370 Santa Rita";6
"251350 Santana de Mangueira";1
"250070 São João do Rio do Peixe";4
"251450 São José de Piranhas";1
"251455 São José de Princesa";1
"251490 São Mamede";1
"251510 São Sebastião de Lagoa de Roça";2
"251530 Sapé";39
"251580 Serra Redonda";1
"251600 Solânea";1
"251620 Sousa";3
"251630 Sumé";2
"251690 Uiraúna";1
"251700 Umbuzeiro";1
"260005 Abreu e Lima";14
"260030 Agrestina";3
"260040 Água Preta";11
"260070 Aliança";21
"260080 Altinho";4
"260090 Amaraji";19
"260100 Angelim";2
"260105 Araçoiaba";35
"260120 Arcoverde";2
"260130 Barra de Guabiraba";3
"260140 Barreiros";5
"260150 Belém de Maria";3
"260160 Belém do São Francisco";1
"260170 Belo Jardim";49
"260180 Betânia";1
"260190 Bezerros";5
"260200 Bodocó";3
"260210 Bom Conselho";13
"260220 Bom Jardim";4
"260230 Bonito";42
"260250 Brejinho";1
"260260 Brejo da Madre de Deus";5
"260280 Buíque";3
