2022
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisgestantebr.def
Syphilis In Pregnant Women
"Município de residência";"Casos confirmados"
"120080 PORTO ACRE";29
"130002 ALVARAES";8
"130008 ANAMA";1
"130010 ANORI";6
"130014 APUI";5
"130020 ATALAIA DO NORTE";1
"130030 AUTAZES";23
"130040 BARCELOS";2
"130050 BARREIRINHA";7
"130060 BENJAMIN CONSTANT";11
"130063 BERURI";5
"130068 BOA VISTA DO RAMOS";5
"130070 BOCA DO ACRE";21
"130080 BORBA";19
"130083 CAAPIRANGA";3
"130090 CANUTAMA";4
"130100 CARAUARI";15
"130110 CAREIRO";14
"130115 CAREIRO DA VARZEA";3
"130120 COARI";28
"130130 CODAJAS";8
"130140 EIRUNEPE";22
"130150 ENVIRA";25
"130165 GUAJARA";9
"130170 HUMAITA";37
"130180 IPIXUNA";5
"130185 IRANDUBA";23
"130190 ITACOATIARA";37
"130195 ITAMARATI";4
"130200 ITAPIRANGA";6
"130210 JAPURA";10
"130220 JURUA";1
"130230 JUTAI";5
"130240 LABREA";42
"130250 MANACAPURU";58
"130255 MANAQUIRI";6
"130260 MANAUS";2360
"130270 MANICORE";48
"130280 MARAA";2
"130290 MAUES";8
"130300 NHAMUNDA";9
"130310 NOVA OLINDA DO NORTE";20
"130320 NOVO AIRAO";5
"130330 NOVO ARIPUANA";5
"130340 PARINTINS";77
"130350 PAUINI";16
"130353 PRESIDENTE FIGUEIREDO";14
"130356 RIO PRETO DA EVA";15
"130360 SANTA ISABEL DO RIO NEGRO";8
"130370 SANTO ANTONIO DO ICA";6
"130380 SAO GABRIEL DA CACHOEIRA";6
"130390 SAO PAULO DE OLIVENCA";10
"130395 SAO SEBASTIAO DO UATUMA";1
"130400 SILVES";2
"130406 TABATINGA";14
"130410 TAPAUA";1
"130420 TEFE";52
"130426 UARINI";5
"130430 URUCARA";3
"130440 URUCURITUBA";4
"140002 AMAJARI";4
"140005 ALTO ALEGRE";3
"140010 BOA VISTA";491
"140015 BONFIM";9
"140017 CANTA";18
"140020 CARACARAI";25
"140023 CAROEBE";5
"140028 IRACEMA";5
"140030 MUCAJAI";16
"140040 NORMANDIA";3
"140045 PACARAIMA";59
"140047 RORAINOPOLIS";34
"140050 SAO JOAO DA BALIZA";6
"140060 SAO LUIZ";9
"140070 UIRAMUTA";1
"150010 ABAETETUBA";46
"150013 ABEL FIGUEIREDO";3
"150020 ACARA";34
"150030 AFUA";22
"150034 AGUA AZUL DO NORTE";6
"150040 ALENQUER";10
"150050 ALMEIRIM";6
"150060 ALTAMIRA";54
"150070 ANAJAS";37
"150080 ANANINDEUA";296
"150085 ANAPU";43
"150090 AUGUSTO CORREA";26
"150095 AURORA DO PARA";7
"150100 AVEIRO";4
"150110 BAGRE";14
"150120 BAIAO";19
"150125 BANNACH";3
"150130 BARCARENA";113
"150140 BELEM";963
"150145 BELTERRA";3
"150150 BENEVIDES";64
"150157 BOM JESUS DO TOCANTINS";3
"150160 BONITO";2
"150170 BRAGANCA";46
"150172 BRASIL NOVO";16
"150175 BREJO GRANDE DO ARAGUAIA";10
"150178 BREU BRANCO";25
"150180 BREVES";111
"150190 BUJARU";25
"150195 CACHOEIRA DO PIRIA";10
"150200 CACHOEIRA DO ARARI";6
"150210 CAMETA";56
"150215 CANAA DOS CARAJAS";93
"150220 CAPANEMA";18
"150230 CAPITAO POCO";18
"150240 CASTANHAL";120
"150250 CHAVES";10
"150260 COLARES";3
"150270 CONCEICAO DO ARAGUAIA";9
"150275 CONCORDIA DO PARA";10
"150276 CUMARU DO NORTE";2
"150277 CURIONOPOLIS";17
"150280 CURRALINHO";22
"150285 CURUA";3
"150290 CURUCA";16
"150293 DOM ELISEU";19
"150295 ELDORADO DOS CARAJAS";23
"150300 FARO";8
"150304 FLORESTA DO ARAGUAIA";15
"150307 GARRAFAO DO NORTE";6
"150309 GOIANESIA DO PARA";17
"150310 GURUPA";12
"150320 IGARAPE-ACU";10
"150330 IGARAPE-MIRI";10
"150340 INHANGAPI";4
"150345 IPIXUNA DO PARA";17
"150350 IRITUIA";13
"150360 ITAITUBA";157
"150370 ITUPIRANGA";24
"150375 JACAREACANGA";14
"150380 JACUNDA";26
"150390 JURUTI";40
"150400 LIMOEIRO DO AJURU";17
"150405 MAE DO RIO";6
"150410 MAGALHAES BARATA";9
"150420 MARABA";292
"150430 MARACANA";19
"150440 MARAPANIM";8
"150442 MARITUBA";135
"150445 MEDICILANDIA";22
"150450 MELGACO";12
"150460 MOCAJUBA";11
"150470 MOJU";41
"150475 MOJUI DOS CAMPOS";1
"150480 MONTE ALEGRE";22
"150490 MUANA";20
"150495 NOVA ESPERANCA DO PIRIA";6
"150497 NOVA IPIXUNA";2
"150500 NOVA TIMBOTEUA";2
"150503 NOVO PROGRESSO";39
"150506 NOVO REPARTIMENTO";43
"150510 OBIDOS";17
"150520 OEIRAS DO PARA";20
"150530 ORIXIMINA";25
"150540 OUREM";3
"150543 OURILANDIA DO NORTE";19
"150548 PACAJA";26
"150549 PALESTINA DO PARA";1
"150550 PARAGOMINAS";77
"150553 PARAUAPEBAS";282
"150555 PAU D'ARCO";6
"150560 PEIXE-BOI";1
"150563 PICARRA";2
"150565 PLACAS";8
"150570 PONTA DE PEDRAS";20
"150580 PORTEL";70
"150590 PORTO DE MOZ";3
"150600 PRAINHA";8
"150610 PRIMAVERA";3
"150611 QUATIPURU";10
"150613 REDENCAO";84
"150616 RIO MARIA";12
"150618 RONDON DO PARA";13
"150619 RUROPOLIS";13
"150620 SALINOPOLIS";24
"150630 SALVATERRA";12
"150635 SANTA BARBARA DO PARA";18
"150640 SANTA CRUZ DO ARARI";4
"150650 SANTA IZABEL DO PARA";61
"150655 SANTA LUZIA DO PARA";9
"150658 SANTA MARIA DAS BARREIRAS";3
"150660 SANTA MARIA DO PARA";11
"150670 SANTANA DO ARAGUAIA";45
"150680 SANTAREM";116
"150690 SANTAREM NOVO";3
"150700 SANTO ANTONIO DO TAUA";9
"150710 SAO CAETANO DE ODIVELAS";14
"150715 SAO DOMINGOS DO ARAGUAIA";9
"150720 SAO DOMINGOS DO CAPIM";8
"150730 SAO FELIX DO XINGU";123
"150740 SAO FRANCISCO DO PARA";10
"150745 SAO GERALDO DO ARAGUAIA";12
"150746 SAO JOAO DA PONTA";2
"150747 SAO JOAO DE PIRABAS";21
"150750 SAO JOAO DO ARAGUAIA";10
"150760 SAO MIGUEL DO GUAMA";37
"150770 SAO SEBASTIAO DA BOA VISTA";19
"150775 SAPUCAIA";7
"150780 SENADOR JOSE PORFIRIO";4
"150790 SOURE";11
"150795 TAILANDIA";121
"150796 TERRA ALTA";3
"150797 TERRA SANTA";16
"150800 TOME-ACU";34
"150803 TRACUATEUA";8
"150805 TRAIRAO";20
"150808 TUCUMA";56
"150810 TUCURUI";44
"150812 ULIANOPOLIS";8
"150815 URUARA";18
"150820 VIGIA";21
"150830 VISEU";3
"150835 VITORIA DO XINGU";10
"150840 XINGUARA";17
"160005 SERRA DO NAVIO";3
"160010 AMAPA";4
"160015 PEDRA BRANCA DO AMAPARI";3
"160020 CALCOENE";8
"160021 CUTIAS";2
"160023 FERREIRA GOMES";5
"160025 ITAUBAL";5
"160027 LARANJAL DO JARI";19
"160030 MACAPA";636
"160040 MAZAGAO";16
"160050 OIAPOQUE";12
"160053 PORTO GRANDE";28
"160055 PRACUUBA";3
"160060 SANTANA";89
"160070 TARTARUGALZINHO";11
"160080 VITORIA DO JARI";8
"170025 ABREULANDIA";1
"170030 AGUIARNOPOLIS";4
"170035 ALIANCA DO TOCANTINS";2
"170070 ALVORADA";2
"170100 ANANAS";9
"170105 ANGICO";2
"170110 APARECIDA DO RIO NEGRO";2
"170130 ARAGOMINAS";3
"170190 ARAGUACEMA";1
"170200 ARAGUACU";2
"170210 ARAGUAINA";185
"170220 ARAGUATINS";19
"170230 ARAPOEMA";6
"170240 ARRAIAS";9
"170255 AUGUSTINOPOLIS";47
"170290 AXIXA DO TOCANTINS";8
"170300 BABACULANDIA";1
"170305 BANDEIRANTES DO TOCANTINS";2
"170307 BARRA DO OURO";5
"170310 BARROLANDIA";2
"170320 BERNARDO SAYAO";1
"170330 BOM JESUS DO TOCANTINS";10
"170360 BRASILANDIA DO TOCANTINS";1
"170370 BREJINHO DE NAZARE";8
"170380 BURITI DO TOCANTINS";2
"170384 CAMPOS LINDOS";3
"170386 CARIRI DO TOCANTINS";3
"170389 CARRASCO BONITO";4
"170390 CASEARA";2
"170510 CHAPADA DA NATIVIDADE";1
"170550 COLINAS DO TOCANTINS";21
"170555 COMBINADO";3
"170560 CONCEICAO DO TOCANTINS";1
"170600 COUTO MAGALHAES";3
"170610 CRISTALANDIA";2
"170650 DARCINOPOLIS";4
"170700 DIANOPOLIS";7
"170710 DIVINOPOLIS DO TOCANTINS";2
"170720 DOIS IRMAOS DO TOCANTINS";4
"170730 DUERE";4
"170740 ESPERANTINA";3
"170765 FIGUEIROPOLIS";3
"170770 FILADELFIA";4
"170820 FORMOSO DO ARAGUAIA";11
"170825 FORTALEZA DO TABOCAO";3
"170830 GOIANORTE";4
"170900 GOIATINS";11
"170930 GUARAI";15
"170950 GURUPI";45
"171050 ITACAJA";8
"171070 ITAGUATINS";3
"171090 ITAPIRATINS";2
"171110 ITAPORA DO TOCANTINS";1
"171180 JUARINA";1
"171190 LAGOA DA CONFUSAO";23
"171195 LAGOA DO TOCANTINS";2
"171200 LAJEADO";4
"171240 LIZARDA";1
"171250 MARIANOPOLIS DO TOCANTINS";1
"171320 MIRACEMA DO TOCANTINS";12
"171330 MIRANORTE";11
"171360 MONTE DO CARMO";3
"171380 PALMEIRAS DO TOCANTINS";4
"171395 MURICILANDIA";3
"171420 NATIVIDADE";3
"171430 NAZARE";1
"171488 NOVA OLINDA";11
"171500 NOVA ROSALANDIA";6
"171510 NOVO ACORDO";5
"171570 PALMEIRANTE";2
"171575 PALMEIROPOLIS";4
"171610 PARAISO DO TOCANTINS";23
"171620 PARANA";3
"171630 PAU D'ARCO";3
"171650 PEDRO AFONSO";10
"171660 PEIXE";11
"171670 COLMEIA";8
"171700 PINDORAMA DO TOCANTINS";4
"171720 PIRAQUE";2
"171750 PIUM";8
"171780 PONTE ALTA DO BOM JESUS";1
"171790 PONTE ALTA DO TOCANTINS";4
"171800 PORTO ALEGRE DO TOCANTINS";4
"171820 PORTO NACIONAL";57
"171830 PRAIA NORTE";5
"171840 PRESIDENTE KENNEDY";2
"171850 RECURSOLANDIA";3
"171855 RIACHINHO";3
"171865 RIO DA CONCEICAO";1
"171870 RIO DOS BOIS";2
"171875 RIO SONO";5
"171880 SAMPAIO";9
"171886 SANTA FE DO ARAGUAIA";7
"171888 SANTA MARIA DO TOCANTINS";3
"171889 SANTA RITA DO TOCANTINS";2
"171890 SANTA ROSA DO TOCANTINS";4
"171900 SANTA TEREZA DO TOCANTINS";2
"172010 SAO BENTO DO TOCANTINS";5
"172020 SAO MIGUEL DO TOCANTINS";6
"172025 SAO SALVADOR DO TOCANTINS";2
"172030 SAO SEBASTIAO DO TOCANTINS";1
"172049 SAO VALERIO";3
"172065 SILVANOPOLIS";5
"172080 SITIO NOVO DO TOCANTINS";2
"172085 SUCUPIRA";1
"172090 TAGUATINGA";3
"172097 TALISMA";1
"172100 PALMAS";316
"172110 TOCANTINIA";2
"172120 TOCANTINOPOLIS";16
"172125 TUPIRAMA";5
"172208 WANDERLANDIA";3
"172210 XAMBIOA";4
"210005 ACAILANDIA";16
"210010 AFONSO CUNHA";1
"210020 ALCANTARA";9
"210030 ALDEIAS ALTAS";2
"210040 ALTAMIRA DO MARANHAO";2
"210043 ALTO ALEGRE DO MARANHAO";3
"210047 ALTO ALEGRE DO PINDARE";12
"210050 ALTO PARNAIBA";1
"210055 AMAPA DO MARANHAO";3
"210060 AMARANTE DO MARANHAO";19
"210070 ANAJATUBA";1
"210080 ANAPURUS";1
"210083 APICUM-ACU";7
"210087 ARAGUANA";3
"210090 ARAIOSES";6
"210095 ARAME";16
"210100 ARARI";1
"210110 AXIXA";4
"210120 BACABAL";23
"210125 BACABEIRA";4
"210130 BACURI";8
"210135 BACURITUBA";2
"210140 BALSAS";73
"210160 BARRA DO CORDA";87
"210170 BARREIRINHAS";27
"210177 BELA VISTA DO MARANHAO";7
"210180 BENEDITO LEITE";1
"210190 BEQUIMAO";1
"210193 BERNARDO DO MEARIM";1
"210200 BOM JARDIM";15
"210203 BOM JESUS DAS SELVAS";13
"210207 BOM LUGAR";3
"210210 BREJO";3
"210215 BREJO DE AREIA";1
"210220 BURITI";5
"210230 BURITI BRAVO";7
"210232 BURITICUPU";73
"210235 BURITIRANA";3
"210237 CACHOEIRA GRANDE";3
"210240 CAJAPIO";3
"210250 CAJARI";5
"210255 CAMPESTRE DO MARANHAO";5
"210260 CANDIDO MENDES";7
"210270 CANTANHEDE";6
"210280 CAROLINA";6
"210290 CARUTAPERA";5
"210300 CAXIAS";62
"210310 CEDRAL";2
"210315 CENTRO DO GUILHERME";5
"210317 CENTRO NOVO DO MARANHAO";3
"210320 CHAPADINHA";23
"210330 CODO";28
"210340 COELHO NETO";21
"210350 COLINAS";15
"210355 CONCEICAO DO LAGO-ACU";5
"210360 COROATA";12
"210370 CURURUPU";5
"210375 DAVINOPOLIS";7
"210380 DOM PEDRO";4
"210390 DUQUE BACELAR";6
"210400 ESPERANTINOPOLIS";3
"210405 ESTREITO";10
"210407 FEIRA NOVA DO MARANHAO";5
"210408 FERNANDO FALCAO";2
"210410 FORTALEZA DOS NOGUEIRAS";13
"210420 FORTUNA";1
"210430 GODOFREDO VIANA";3
"210440 GONCALVES DIAS";2
"210450 GOVERNADOR ARCHER";1
"210455 GOVERNADOR EDISON LOBAO";19
"210460 GOVERNADOR EUGENIO BARROS";2
"210462 GOVERNADOR LUIZ ROCHA";1
"210465 GOVERNADOR NEWTON BELLO";2
"210467 GOVERNADOR NUNES FREIRE";7
"210480 GRAJAU";41
"210500 HUMBERTO DE CAMPOS";3
"210510 ICATU";3
"210515 IGARAPE DO MEIO";3
"210530 IMPERATRIZ";101
"210535 ITAIPAVA DO GRAJAU";1
"210540 ITAPECURU MIRIM";37
"210542 ITINGA DO MARANHAO";9
"210545 JATOBA";1
"210547 JENIPAPO DOS VIEIRAS";1
"210550 JOAO LISBOA";24
"210560 JOSELANDIA";7
"210570 LAGO DA PEDRA";9
"210580 LAGO DO JUNCO";1
"210590 LAGO VERDE";5
"210592 LAGOA DO MATO";2
"210594 LAGO DOS RODRIGUES";1
"210596 LAGOA GRANDE DO MARANHAO";6
"210598 LAJEADO NOVO";2
"210600 LIMA CAMPOS";2
"210610 LORETO";3
"210630 MAGALHAES DE ALMEIDA";7
"210632 MARACACUME";11
"210635 MARAJA DO SENA";2
"210637 MARANHAOZINHO";3
"210640 MATA ROMA";10
"210650 MATINHA";2
"210660 MATOES";31
"210663 MATOES DO NORTE";1
"210667 MILAGRES DO MARANHAO";1
"210670 MIRADOR";6
"210675 MIRANDA DO NORTE";8
"210680 MIRINZAL";1
"210690 MONCAO";9
"210700 MONTES ALTOS";6
"210725 NOVA COLINAS";1
"210735 NOVA OLINDA DO MARANHAO";3
"210745 OLINDA NOVA DO MARANHAO";9
"210750 PACO DO LUMIAR";93
"210760 PALMEIRANDIA";1
"210770 PARAIBANO";5
"210780 PARNARAMA";15
"210790 PASSAGEM FRANCA";3
"210800 PASTOS BONS";1
"210805 PAULINO NEVES";3
"210810 PAULO RAMOS";5
"210820 PEDREIRAS";7
"210825 PEDRO DO ROSARIO";9
"210830 PENALVA";3
"210840 PERI MIRIM";1
"210845 PERITORO";10
"210850 PINDARE-MIRIM";19
"210860 PINHEIRO";49
"210870 PIO XII";15
"210880 PIRAPEMAS";1
"210890 POCAO DE PEDRAS";3
"210900 PORTO FRANCO";10
"210905 PORTO RICO DO MARANHAO";1
"210910 PRESIDENTE DUTRA";8
"210920 PRESIDENTE JUSCELINO";2
"210923 PRESIDENTE MEDICI";1
"210927 PRESIDENTE SARNEY";8
"210930 PRESIDENTE VARGAS";3
"210945 RAPOSA";8
"210950 RIACHAO";5
"210955 RIBAMAR FIQUENE";3
"210960 ROSARIO";16
"210970 SAMBAIBA";1
"210980 SANTA HELENA";14
"210990 SANTA INES";60
"211000 SANTA LUZIA";52
"211003 SANTA LUZIA DO PARUA";4
"211010 SANTA QUITERIA DO MARANHAO";15
"211020 SANTA RITA";7
"211023 SANTANA DO MARANHAO";1
"211027 SANTO AMARO DO MARANHAO";1
"211030 SANTO ANTONIO DOS LOPES";8
"211040 SAO BENEDITO DO RIO PRETO";1
"211050 SAO BENTO";3
"211060 SAO BERNARDO";8
"211070 SAO DOMINGOS DO MARANHAO";2
"211080 SAO FELIX DE BALSAS";1
"211090 SAO FRANCISCO DO MARANHAO";2
"211100 SAO JOAO BATISTA";1
"211102 SAO JOAO DO CARU";4
"211105 SAO JOAO DO PARAISO";5
"211110 SAO JOAO DOS PATOS";3
"211120 SAO JOSE DE RIBAMAR";124
"211125 SAO JOSE DOS BASILIOS";1
"211130 SAO LUIS";506
"211140 SAO LUIS GONZAGA DO MARANHAO";2
"211150 SAO MATEUS DO MARANHAO";6
"211153 SAO PEDRO DA AGUA BRANCA";2
"211157 SAO PEDRO DOS CRENTES";2
"211160 SAO RAIMUNDO DAS MANGABEIRAS";5
"211170 SAO VICENTE FERRER";4
"211172 SATUBINHA";2
"211174 SENADOR ALEXANDRE COSTA";1
"211176 SENADOR LA ROCQUE";5
"211178 SERRANO DO MARANHAO";1
"211180 SITIO NOVO";5
"211190 SUCUPIRA DO NORTE";2
"211195 SUCUPIRA DO RIACHAO";1
"211200 TASSO FRAGOSO";2
"211210 TIMBIRAS";4
"211220 TIMON";102
"211223 TRIZIDELA DO VALE";1
"211227 TUFILANDIA";4
"211230 TUNTUM";1
"211240 TURIACU";3
"211245 TURILANDIA";8
"211250 TUTOIA";9
"211260 URBANO SANTOS";5
"211270 VARGEM GRANDE";11
"211280 VIANA";41
"211285 VILA NOVA DOS MARTIRIOS";2
"211290 VITORIA DO MEARIM";6
"211300 VITORINO FREIRE";1
"211400 ZE DOCA";22
"220005 ACAUA";1
"220010 AGRICOLANDIA";1
"220020 AGUA BRANCA";8
"220025 ALAGOINHA DO PIAUI";1
"220027 ALEGRETE DO PIAUI";1
"220030 ALTO LONGA";1
"220040 ALTOS";21
"220045 ALVORADA DO GURGUEIA";3
"220050 AMARANTE";7
"220060 ANGICAL DO PIAUI";3
"220080 ANTONIO ALMEIDA";1
"220110 AVELINO LOPES";1
"220115 BAIXA GRANDE DO RIBEIRO";4
"220120 BARRAS";20
"220140 BARRO DURO";1
"220150 BATALHA";5
"220160 BENEDITINOS";2
"220170 BERTOLINIA";3
"220173 BETANIA DO PIAUI";2
"220177 BOA HORA";2
"220190 BOM JESUS";8
"220191 BOM PRINCIPIO DO PIAUI";1
"220196 BRASILEIRA";1
"220198 BREJO DO PIAUI";1
"220200 BURITI DOS LOPES";3
"220202 BURITI DOS MONTES";6
"220208 CAJUEIRO DA PRAIA";1
"220209 CALDEIRAO GRANDE DO PIAUI";4
"220210 CAMPINAS DO PIAUI";1
"220213 CAMPO GRANDE DO PIAUI";2
"220217 CAMPO LARGO DO PIAUI";3
"220220 CAMPO MAIOR";16
"220225 CANAVIEIRA";4
"220230 CANTO DO BURITI";2
"220250 CARACOL";2
"220253 CARAUBAS DO PIAUI";1
"220255 CARIDADE DO PIAUI";3
"220260 CASTELO DO PIAUI";5
"220270 COCAL";7
"220271 COCAL DE TELHA";1
"220272 COCAL DOS ALVES";1
"220273 COIVARAS";1
"220275 COLONIA DO GURGUEIA";2
"220290 CORRENTE";5
"220300 CRISTALANDIA DO PIAUI";1
"220310 CRISTINO CASTRO";6
"220323 CURRAIS";2
"220325 CURRALINHOS";2
"220327 CURRAL NOVO DO PIAUI";2
"220330 DEMERVAL LOBAO";5
"220335 DIRCEU ARCOVERDE";1
"220340 DOM EXPEDITO LOPES";3
"220345 DOM INOCENCIO";2
"220350 ELESBAO VELOSO";4
"220360 ELISEU MARTINS";1
"220370 ESPERANTINA";28
"220380 FLORES DO PIAUI";2
"220390 FLORIANO";6
"220400 FRANCINOPOLIS";1
"220420 FRANCISCO SANTOS";1
"220435 GEMINIANO";2
"220440 GILBUES";8
"220450 GUADALUPE";2
"220465 ILHA GRANDE";5
"220480 IPIRANGA DO PIAUI";6
"220500 ITAINOPOLIS";3
"220510 ITAUEIRA";2
"220515 JACOBINA DO PIAUI";1
"220520 JAICOS";2
"220540 JOAQUIM PIRES";2
"220550 JOSE DE FREITAS";16
"220552 JULIO BORGES";4
"220554 LAGOINHA DO PIAUI";2
"220555 LAGOA ALEGRE";3
"220556 LAGOA DO BARRO DO PIAUI";1
"220558 LAGOA DO PIAUI";6
"220559 LAGOA DO SITIO";1
"220570 LUIS CORREIA";10
"220580 LUZILANDIA";5
"220590 MANOEL EMIDIO";1
"220595 MARCOLANDIA";4
"220600 MARCOS PARENTE";1
"220605 MASSAPE DO PIAUI";1
"220610 MATIAS OLIMPIO";10
"220620 MIGUEL ALVES";11
"220640 MONSENHOR GIL";3
"220667 MORRO DO CHAPEU DO PIAUI";1
"220669 MURICI DOS PORTELAS";3
"220672 NAZARIA";3
"220680 NOSSA SENHORA DOS REMEDIOS";2
"220690 NOVO ORIENTE DO PIAUI";2
"220700 OEIRAS";3
"220710 OLHO D'AGUA DO PIAUI";1
"220720 PADRE MARCOS";2
"220730 PAES LANDIM";1
"220735 PAJEU DO PIAUI";1
"220740 PALMEIRA DO PIAUI";1
"220750 PALMEIRAIS";1
"220760 PARNAGUA";1
"220770 PARNAIBA";46
"220777 PATOS DO PIAUI";2
"220780 PAULISTANA";2
"220790 PEDRO II";16
"220800 PICOS";23
"220820 PIO IX";2
"220830 PIRACURUCA";6
"220840 PIRIPIRI";25
"220850 PORTO";2
"220870 REDENCAO DO GURGUEIA";3
"220880 REGENERACAO";7
"220887 RIBEIRA DO PIAUI";1
"220900 RIO GRANDE DO PIAUI";1
"220910 SANTA CRUZ DO PIAUI";1
"220920 SANTA FILOMENA";2
"220940 SANTO ANTONIO DE LISBOA";1
"220945 SANTO ANTONIO DOS MILAGRES";1
"220975 SAO GONCALO DO GURGUEIA";1
"220980 SAO GONCALO DO PIAUI";1
"220985 SAO JOAO DA CANABRAVA";1
"220990 SAO JOAO DA SERRA";3
"220997 SAO JOAO DO ARRAIAL";3
"221000 SAO JOAO DO PIAUI";4
"221005 SAO JOSE DO DIVINO";1
"221030 SAO JULIAO";2
"221038 SAO MIGUEL DA BAIXA GRANDE";1
"221039 SAO MIGUEL DO FIDALGO";1
"221050 SAO PEDRO DO PIAUI";8
"221060 SAO RAIMUNDO NONATO";7
"221070 SIMOES";3
"221080 SIMPLICIO MENDES";2
"221100 TERESINA";296
"221110 UNIAO";20
"221120 URUCUI";9
"221130 VALENCA DO PIAUI";4
"221135 VARZEA BRANCA";1
"221160 VILA NOVA DO PIAUI";1
"230010 ABAIARA";2
"230015 ACARAPE";9
"230020 ACARAU";19
"230030 ACOPIARA";3
"230040 AIUABA";2
"230050 ALCANTARAS";1
"230070 ALTO SANTO";8
"230075 AMONTADA";12
"230080 ANTONINA DO NORTE";2
"230090 APUIARES";5
"230100 AQUIRAZ";21
"230110 ARACATI";7
"230120 ARACOIABA";6
"230125 ARARENDA";3
"230130 ARARIPE";5
"230140 ARATUBA";1
"230150 ARNEIROZ";4
"230160 ASSARE";8
"230170 AURORA";2
"230180 BAIXIO";1
"230185 BANABUIU";10
"230190 BARBALHA";56
"230195 BARREIRA";12
"230200 BARRO";1
"230205 BARROQUINHA";4
"230210 BATURITE";21
"230220 BEBERIBE";22
"230230 BELA CRUZ";15
"230240 BOA VIAGEM";10
"230250 BREJO SANTO";16
"230260 CAMOCIM";36
"230270 CAMPOS SALES";6
"230280 CANINDE";23
"230290 CAPISTRANO";8
"230300 CARIDADE";5
"230310 CARIRE";6
"230320 CARIRIACU";5
"230330 CARIUS";5
"230340 CARNAUBAL";2
"230350 CASCAVEL";38
"230360 CATARINA";1
"230365 CATUNDA";1
"230370 CAUCAIA";234
"230380 CEDRO";2
"230390 CHAVAL";5
"230393 CHORO";4
"230395 CHOROZINHO";2
"230400 COREAU";1
"230410 CRATEUS";28
"230420 CRATO";37
"230423 CROATA";6
"230425 CRUZ";14
"230427 ERERE";1
"230428 EUSEBIO";8
"230430 FARIAS BRITO";4
"230435 FORQUILHA";10
"230440 FORTALEZA";1572
"230445 FORTIM";1
"230450 FRECHEIRINHA";1
"230465 GRACA";2
"230470 GRANJA";17
"230495 GUAIUBA";13
"230500 GUARACIABA DO NORTE";7
"230510 GUARAMIRANGA";1
"230520 HIDROLANDIA";6
"230523 HORIZONTE";29
"230526 IBARETAMA";4
"230530 IBIAPINA";8
"230535 ICAPUI";2
"230540 ICO";17
"230550 IGUATU";34
"230560 INDEPENDENCIA";9
"230565 IPAPORANGA";11
"230570 IPAUMIRIM";3
"230580 IPU";9
"230590 IPUEIRAS";7
"230600 IRACEMA";3
"230610 IRAUCUBA";6
"230625 ITAITINGA";14
"230630 ITAPAGE";19
"230640 ITAPIPOCA";68
"230650 ITAPIUNA";6
"230655 ITAREMA";14
"230660 ITATIRA";10
"230670 JAGUARETAMA";1
"230680 JAGUARIBARA";2
"230690 JAGUARIBE";8
