2019
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisbr.def
Congenital Syphilis
"Município de residência";"Casos confirmados"
"150655 SANTA LUZIA DO PARA";3
"150658 SANTA MARIA DAS BARREIRAS";2
"150660 SANTA MARIA DO PARA";7
"150670 SANTANA DO ARAGUAIA";26
"150680 SANTAREM";226
"150690 SANTAREM NOVO";2
"150700 SANTO ANTONIO DO TAUA";12
"150710 SAO CAETANO DE ODIVELAS";10
"150715 SAO DOMINGOS DO ARAGUAIA";24
"150720 SAO DOMINGOS DO CAPIM";10
"150730 SAO FELIX DO XINGU";32
"150740 SAO FRANCISCO DO PARA";2
"150745 SAO GERALDO DO ARAGUAIA";26
"150746 SAO JOAO DA PONTA";3
"150747 SAO JOAO DE PIRABAS";9
"150750 SAO JOAO DO ARAGUAIA";17
"150760 SAO MIGUEL DO GUAMA";26
"150770 SAO SEBASTIAO DA BOA VISTA";9
"150775 SAPUCAIA";10
"150780 SENADOR JOSE PORFIRIO";9
"150790 SOURE";3
"150795 TAILANDIA";54
"150796 TERRA ALTA";5
"150797 TERRA SANTA";14
"150800 TOME-ACU";12
"150803 TRACUATEUA";22
"150805 TRAIRAO";7
"150808 TUCUMA";6
"150810 TUCURUI";28
"150812 ULIANOPOLIS";6
"150815 URUARA";4
"150820 VIGIA";24
"150830 VISEU";17
"150835 VITORIA DO XINGU";19
"150840 XINGUARA";11
"160005 SERRA DO NAVIO";1
"160010 AMAPA";3
"160015 PEDRA BRANCA DO AMAPARI";5
"160020 CALCOENE";7
"160023 FERREIRA GOMES";10
"160025 ITAUBAL";6
"160027 LARANJAL DO JARI";10
"160030 MACAPA";619
"160040 MAZAGAO";11
"160050 OIAPOQUE";8
"160053 PORTO GRANDE";13
"160060 SANTANA";82
"160070 TARTARUGALZINHO";7
"160080 VITORIA DO JARI";3
"170025 ABREULANDIA";1
"170030 AGUIARNOPOLIS";1
"170040 ALMAS";1
"170070 ALVORADA";3
"170100 ANANAS";13
"170105 ANGICO";4
"170110 APARECIDA DO RIO NEGRO";2
"170130 ARAGOMINAS";4
"170190 ARAGUACEMA";3
"170200 ARAGUACU";5
"170210 ARAGUAINA";165
"170215 ARAGUANA";2
"170220 ARAGUATINS";41
"170230 ARAPOEMA";4
"170240 ARRAIAS";1
"170255 AUGUSTINOPOLIS";12
"170270 AURORA DO TOCANTINS";1
"170290 AXIXA DO TOCANTINS";16
"170300 BABACULANDIA";9
"170305 BANDEIRANTES DO TOCANTINS";2
"170307 BARRA DO OURO";11
"170310 BARROLANDIA";1
"170320 BERNARDO SAYAO";2
"170330 BOM JESUS DO TOCANTINS";10
"170360 BRASILANDIA DO TOCANTINS";1
"170370 BREJINHO DE NAZARE";4
"170380 BURITI DO TOCANTINS";13
"170382 CACHOEIRINHA";3
"170384 CAMPOS LINDOS";5
"170386 CARIRI DO TOCANTINS";1
"170388 CARMOLANDIA";1
"170389 CARRASCO BONITO";6
"170390 CASEARA";5
"170410 CENTENARIO";1
"170460 CHAPADA DE AREIA";1
"170510 CHAPADA DA NATIVIDADE";2
"170550 COLINAS DO TOCANTINS";15
"170560 CONCEICAO DO TOCANTINS";1
"170600 COUTO MAGALHAES";6
"170610 CRISTALANDIA";3
"170625 CRIXAS DO TOCANTINS";1
"170650 DARCINOPOLIS";16
"170700 DIANOPOLIS";6
"170710 DIVINOPOLIS DO TOCANTINS";3
"170730 DUERE";6
"170740 ESPERANTINA";21
"170755 FATIMA";1
"170765 FIGUEIROPOLIS";4
"170770 FILADELFIA";4
"170820 FORMOSO DO ARAGUAIA";15
"170825 FORTALEZA DO TABOCAO";3
"170830 GOIANORTE";6
"170900 GOIATINS";15
"170930 GUARAI";32
"170950 GURUPI";88
"170980 IPUEIRAS";1
"171050 ITACAJA";12
"171070 ITAGUATINS";9
"171090 ITAPIRATINS";5
"171110 ITAPORA DO TOCANTINS";2
"171150 JAU DO TOCANTINS";2
"171180 JUARINA";2
"171190 LAGOA DA CONFUSAO";8
"171195 LAGOA DO TOCANTINS";8
"171200 LAJEADO";4
"171240 LIZARDA";1
"171245 LUZINOPOLIS";2
"171250 MARIANOPOLIS DO TOCANTINS";3
"171280 MAURILANDIA DO TOCANTINS";3
"171320 MIRACEMA DO TOCANTINS";19
"171330 MIRANORTE";12
"171360 MONTE DO CARMO";2
"171380 PALMEIRAS DO TOCANTINS";2
"171395 MURICILANDIA";3
"171420 NATIVIDADE";5
"171430 NAZARE";2
"171488 NOVA OLINDA";13
"171500 NOVA ROSALANDIA";4
"171510 NOVO ACORDO";3
"171570 PALMEIRANTE";8
"171575 PALMEIROPOLIS";1
"171610 PARAISO DO TOCANTINS";21
"171620 PARANA";1
"171630 PAU D'ARCO";4
"171650 PEDRO AFONSO";11
"171660 PEIXE";7
"171665 PEQUIZEIRO";1
"171670 COLMEIA";5
"171700 PINDORAMA DO TOCANTINS";2
"171720 PIRAQUE";3
"171750 PIUM";3
"171790 PONTE ALTA DO TOCANTINS";6
"171820 PORTO NACIONAL";49
"171830 PRAIA NORTE";9
"171840 PRESIDENTE KENNEDY";1
"171845 PUGMIL";1
"171850 RECURSOLANDIA";1
"171855 RIACHINHO";4
"171870 RIO DOS BOIS";3
"171875 RIO SONO";4
"171880 SAMPAIO";11
"171884 SANDOLANDIA";2
"171886 SANTA FE DO ARAGUAIA";11
"171888 SANTA MARIA DO TOCANTINS";1
"171889 SANTA RITA DO TOCANTINS";2
"171890 SANTA ROSA DO TOCANTINS";3
"171900 SANTA TEREZA DO TOCANTINS";2
"172010 SAO BENTO DO TOCANTINS";6
"172020 SAO MIGUEL DO TOCANTINS";12
"172030 SAO SEBASTIAO DO TOCANTINS";4
"172049 SAO VALERIO";1
"172065 SILVANOPOLIS";6
"172080 SITIO NOVO DO TOCANTINS";5
"172085 SUCUPIRA";1
"172090 TAGUATINGA";1
"172097 TALISMA";1
"172100 PALMAS";220
"172110 TOCANTINIA";3
"172120 TOCANTINOPOLIS";5
"172125 TUPIRAMA";3
"172130 TUPIRATINS";1
"172208 WANDERLANDIA";10
"172210 XAMBIOA";15
"210005 ACAILANDIA";33
"210010 AFONSO CUNHA";1
"210015 AGUA DOCE DO MARANHAO";3
"210020 ALCANTARA";6
"210030 ALDEIAS ALTAS";8
"210040 ALTAMIRA DO MARANHAO";1
"210043 ALTO ALEGRE DO MARANHAO";7
"210047 ALTO ALEGRE DO PINDARE";3
"210050 ALTO PARNAIBA";1
"210055 AMAPA DO MARANHAO";1
"210060 AMARANTE DO MARANHAO";7
"210070 ANAJATUBA";2
"210080 ANAPURUS";3
"210083 APICUM-ACU";3
"210087 ARAGUANA";1
"210090 ARAIOSES";20
"210095 ARAME";5
"210100 ARARI";6
"210110 AXIXA";5
"210120 BACABAL";32
"210125 BACABEIRA";4
"210130 BACURI";3
"210140 BALSAS";61
"210150 BARAO DE GRAJAU";5
"210160 BARRA DO CORDA";11
"210170 BARREIRINHAS";29
"210173 BELAGUA";1
"210177 BELA VISTA DO MARANHAO";1
"210180 BENEDITO LEITE";1
"210190 BEQUIMAO";3
"210197 BOA VISTA DO GURUPI";1
"210200 BOM JARDIM";10
"210203 BOM JESUS DAS SELVAS";25
"210207 BOM LUGAR";3
"210210 BREJO";4
"210220 BURITI";14
"210230 BURITI BRAVO";1
"210232 BURITICUPU";72
"210235 BURITIRANA";11
"210237 CACHOEIRA GRANDE";4
"210250 CAJARI";2
"210255 CAMPESTRE DO MARANHAO";2
"210280 CAROLINA";7
"210290 CARUTAPERA";2
"210300 CAXIAS";83
"210315 CENTRO DO GUILHERME";2
"210317 CENTRO NOVO DO MARANHAO";4
"210320 CHAPADINHA";54
"210325 CIDELANDIA";5
"210330 CODO";53
"210340 COELHO NETO";11
"210350 COLINAS";11
"210360 COROATA";14
"210370 CURURUPU";3
"210375 DAVINOPOLIS";25
"210380 DOM PEDRO";2
"210390 DUQUE BACELAR";4
"210400 ESPERANTINOPOLIS";1
"210405 ESTREITO";9
"210410 FORTALEZA DOS NOGUEIRAS";4
"210420 FORTUNA";2
"210430 GODOFREDO VIANA";1
"210440 GONCALVES DIAS";1
"210455 GOVERNADOR EDISON LOBAO";23
"210460 GOVERNADOR EUGENIO BARROS";3
"210465 GOVERNADOR NEWTON BELLO";2
"210467 GOVERNADOR NUNES FREIRE";6
"210480 GRAJAU";10
"210500 HUMBERTO DE CAMPOS";5
"210510 ICATU";3
"210515 IGARAPE DO MEIO";1
"210530 IMPERATRIZ";318
"210540 ITAPECURU MIRIM";13
"210542 ITINGA DO MARANHAO";11
"210545 JATOBA";2
"210547 JENIPAPO DOS VIEIRAS";1
"210550 JOAO LISBOA";45
"210565 JUNCO DO MARANHAO";1
"210570 LAGO DA PEDRA";3
"210590 LAGO VERDE";3
"210598 LAJEADO NOVO";3
"210610 LORETO";1
"210630 MAGALHAES DE ALMEIDA";10
"210632 MARACACUME";6
"210637 MARANHAOZINHO";2
"210640 MATA ROMA";5
"210650 MATINHA";5
"210660 MATOES";33
"210663 MATOES DO NORTE";3
"210670 MIRADOR";1
"210675 MIRANDA DO NORTE";4
"210690 MONCAO";10
"210700 MONTES ALTOS";7
"210710 MORROS";6
"210720 NINA RODRIGUES";3
"210740 OLHO D'AGUA DAS CUNHAS";4
"210745 OLINDA NOVA DO MARANHAO";2
"210750 PACO DO LUMIAR";78
"210760 PALMEIRANDIA";3
"210770 PARAIBANO";3
"210780 PARNARAMA";31
"210790 PASSAGEM FRANCA";4
"210800 PASTOS BONS";4
"210805 PAULINO NEVES";1
"210810 PAULO RAMOS";3
"210820 PEDREIRAS";2
"210825 PEDRO DO ROSARIO";8
"210830 PENALVA";4
"210840 PERI MIRIM";1
"210845 PERITORO";2
"210850 PINDARE-MIRIM";6
"210860 PINHEIRO";16
"210870 PIO XII";6
"210880 PIRAPEMAS";3
"210890 POCAO DE PEDRAS";3
"210900 PORTO FRANCO";8
"210905 PORTO RICO DO MARANHAO";1
"210910 PRESIDENTE DUTRA";24
"210920 PRESIDENTE JUSCELINO";3
"210923 PRESIDENTE MEDICI";1
"210927 PRESIDENTE SARNEY";4
"210945 RAPOSA";16
"210950 RIACHAO";4
"210955 RIBAMAR FIQUENE";7
"210960 ROSARIO";11
"210980 SANTA HELENA";5
"210990 SANTA INES";15
"211000 SANTA LUZIA";15
"211003 SANTA LUZIA DO PARUA";2
"211010 SANTA QUITERIA DO MARANHAO";5
"211020 SANTA RITA";8
"211023 SANTANA DO MARANHAO";2
"211027 SANTO AMARO DO MARANHAO";2
"211030 SANTO ANTONIO DOS LOPES";1
"211040 SAO BENEDITO DO RIO PRETO";4
"211050 SAO BENTO";3
"211060 SAO BERNARDO";18
"211070 SAO DOMINGOS DO MARANHAO";4
"211085 SAO FRANCISCO DO BREJAO";2
"211090 SAO FRANCISCO DO MARANHAO";2
"211102 SAO JOAO DO CARU";3
"211105 SAO JOAO DO PARAISO";1
"211107 SAO JOAO DO SOTER";8
"211110 SAO JOAO DOS PATOS";4
"211120 SAO JOSE DE RIBAMAR";118
"211125 SAO JOSE DOS BASILIOS";2
"211130 SAO LUIS";566
"211140 SAO LUIS GONZAGA DO MARANHAO";6
"211150 SAO MATEUS DO MARANHAO";1
"211153 SAO PEDRO DA AGUA BRANCA";4
"211157 SAO PEDRO DOS CRENTES";2
"211160 SAO RAIMUNDO DAS MANGABEIRAS";1
"211170 SAO VICENTE FERRER";2
"211176 SENADOR LA ROCQUE";11
"211178 SERRANO DO MARANHAO";1
"211180 SITIO NOVO";2
"211195 SUCUPIRA DO RIACHAO";1
"211200 TASSO FRAGOSO";4
"211210 TIMBIRAS";7
"211220 TIMON";227
"211223 TRIZIDELA DO VALE";1
"211230 TUNTUM";2
"211240 TURIACU";12
"211245 TURILANDIA";3
"211250 TUTOIA";18
"211260 URBANO SANTOS";5
"211270 VARGEM GRANDE";11
"211280 VIANA";20
"211285 VILA NOVA DOS MARTIRIOS";2
"211290 VITORIA DO MEARIM";6
"211400 ZE DOCA";4
"220010 AGRICOLANDIA";4
"220020 AGUA BRANCA";14
"220025 ALAGOINHA DO PIAUI";1
"220027 ALEGRETE DO PIAUI";3
"220030 ALTO LONGA";5
"220040 ALTOS";20
"220045 ALVORADA DO GURGUEIA";7
"220050 AMARANTE";13
"220060 ANGICAL DO PIAUI";6
"220095 AROEIRAS DO ITAIM";1
"220100 ARRAIAL";1
"220105 ASSUNCAO DO PIAUI";1
"220115 BAIXA GRANDE DO RIBEIRO";2
"220117 BARRA D'ALCANTARA";1
"220120 BARRAS";17
"220140 BARRO DURO";2
"220150 BATALHA";7
"220155 BELA VISTA DO PIAUI";1
"220157 BELEM DO PIAUI";1
"220160 BENEDITINOS";1
"220170 BERTOLINIA";3
"220173 BETANIA DO PIAUI";4
"220177 BOA HORA";1
"220190 BOM JESUS";18
"220191 BOM PRINCIPIO DO PIAUI";1
"220198 BREJO DO PIAUI";1
"220200 BURITI DOS LOPES";35
"220202 BURITI DOS MONTES";1
"220205 CABECEIRAS DO PIAUI";3
"220207 CAJAZEIRAS DO PIAUI";1
"220208 CAJUEIRO DA PRAIA";4
"220209 CALDEIRAO GRANDE DO PIAUI";1
"220210 CAMPINAS DO PIAUI";2
"220213 CAMPO GRANDE DO PIAUI";2
"220217 CAMPO LARGO DO PIAUI";3
"220220 CAMPO MAIOR";31
"220225 CANAVIEIRA";3
"220230 CANTO DO BURITI";9
"220240 CAPITAO DE CAMPOS";4
"220250 CARACOL";3
"220253 CARAUBAS DO PIAUI";1
"220260 CASTELO DO PIAUI";11
"220265 CAXINGO";3
"220270 COCAL";12
"220271 COCAL DE TELHA";1
"220273 COIVARAS";3
"220275 COLONIA DO GURGUEIA";3
"220280 CONCEICAO DO CANINDE";1
"220290 CORRENTE";2
"220310 CRISTINO CASTRO";13
"220320 CURIMATA";1
"220323 CURRAIS";3
"220325 CURRALINHOS";1
"220330 DEMERVAL LOBAO";3
"220335 DIRCEU ARCOVERDE";2
"220342 DOMINGOS MOURAO";2
"220345 DOM INOCENCIO";1
"220350 ELESBAO VELOSO";12
"220360 ELISEU MARTINS";3
"220370 ESPERANTINA";13
"220380 FLORES DO PIAUI";2
"220385 FLORESTA DO PIAUI";1
"220390 FLORIANO";28
"220420 FRANCISCO SANTOS";2
"220430 FRONTEIRAS";1
"220435 GEMINIANO";1
"220440 GILBUES";12
"220450 GUADALUPE";3
"220465 ILHA GRANDE";14
"220470 INHUMA";4
"220480 IPIRANGA DO PIAUI";4
"220510 ITAUEIRA";3
"220515 JACOBINA DO PIAUI";2
"220520 JAICOS";4
"220525 JARDIM DO MULATO";1
"220530 JERUMENHA";4
"220540 JOAQUIM PIRES";6
"220545 JOCA MARQUES";4
"220550 JOSE DE FREITAS";21
"220551 JUAZEIRO DO PIAUI";1
"220554 LAGOINHA DO PIAUI";3
"220555 LAGOA ALEGRE";1
"220557 LAGOA DE SAO FRANCISCO";2
"220558 LAGOA DO PIAUI";2
"220560 LANDRI SALES";1
"220570 LUIS CORREIA";34
"220580 LUZILANDIA";10
"220585 MADEIRO";1
"220590 MANOEL EMIDIO";1
"220595 MARCOLANDIA";2
"220600 MARCOS PARENTE";2
"220605 MASSAPE DO PIAUI";1
"220610 MATIAS OLIMPIO";4
"220620 MIGUEL ALVES";12
"220635 MILTON BRANDAO";1
"220640 MONSENHOR GIL";3
"220650 MONSENHOR HIPOLITO";3
"220660 MONTE ALEGRE DO PIAUI";7
"220665 MORRO CABECA NO TEMPO";1
"220669 MURICI DOS PORTELAS";4
"220670 NAZARE DO PIAUI";3
"220672 NAZARIA";11
"220675 NOSSA SENHORA DE NAZARE";1
"220680 NOSSA SENHORA DOS REMEDIOS";5
"220690 NOVO ORIENTE DO PIAUI";1
"220695 NOVO SANTO ANTONIO";1
"220700 OEIRAS";3
"220720 PADRE MARCOS";2
"220735 PAJEU DO PIAUI";1
"220740 PALMEIRA DO PIAUI";3
"220750 PALMEIRAIS";4
"220760 PARNAGUA";1
"220770 PARNAIBA";186
"220775 PASSAGEM FRANCA DO PIAUI";2
"220777 PATOS DO PIAUI";3
"220780 PAULISTANA";3
"220790 PEDRO II";8
"220800 PICOS";20
"220810 PIMENTEIRAS";1
"220820 PIO IX";1
"220830 PIRACURUCA";4
"220840 PIRIPIRI";19
"220850 PORTO";6
"220855 PORTO ALEGRE DO PIAUI";3
"220870 REDENCAO DO GURGUEIA";5
"220880 REGENERACAO";9
"220910 SANTA CRUZ DO PIAUI";2
"220920 SANTA FILOMENA";1
"220930 SANTA LUZ";3
"220935 SANTANA DO PIAUI";2
"220937 SANTA ROSA DO PIAUI";1
"220945 SANTO ANTONIO DOS MILAGRES";3
"220970 SAO FRANCISCO DO PIAUI";2
"220980 SAO GONCALO DO PIAUI";2
"220990 SAO JOAO DA SERRA";3
"220995 SAO JOAO DA VARJOTA";1
"221000 SAO JOAO DO PIAUI";4
"221005 SAO JOSE DO DIVINO";2
"221010 SAO JOSE DO PEIXE";2
"221020 SAO JOSE DO PIAUI";1
"221030 SAO JULIAO";1
"221035 SAO LOURENCO DO PIAUI";1
"221038 SAO MIGUEL DA BAIXA GRANDE";1
"221040 SAO MIGUEL DO TAPUIO";1
"221050 SAO PEDRO DO PIAUI";9
"221060 SAO RAIMUNDO NONATO";7
"221063 SEBASTIAO LEAL";2
"221065 SIGEFREDO PACHECO";1
"221070 SIMOES";1
"221080 SIMPLICIO MENDES";3
"221097 TANQUE DO PIAUI";1
"221100 TERESINA";458
"221110 UNIAO";23
"221120 URUCUI";6
"221130 VALENCA DO PIAUI";6
"221135 VARZEA BRANCA";1
"221140 VARZEA GRANDE";1
"221150 VERA MENDES";1
"230010 ABAIARA";1
"230015 ACARAPE";5
"230020 ACARAU";9
"230030 ACOPIARA";4
"230040 AIUABA";5
"230050 ALCANTARAS";2
"230060 ALTANEIRA";2
"230070 ALTO SANTO";8
"230075 AMONTADA";12
"230080 ANTONINA DO NORTE";3
"230090 APUIARES";10
"230100 AQUIRAZ";46
"230110 ARACATI";14
"230120 ARACOIABA";9
"230125 ARARENDA";7
"230130 ARARIPE";3
"230140 ARATUBA";6
"230150 ARNEIROZ";1
"230160 ASSARE";4
"230170 AURORA";1
"230180 BAIXIO";1
"230185 BANABUIU";2
"230190 BARBALHA";85
"230195 BARREIRA";8
"230200 BARRO";7
"230205 BARROQUINHA";2
"230210 BATURITE";38
"230220 BEBERIBE";19
"230230 BELA CRUZ";1
"230240 BOA VIAGEM";8
"230250 BREJO SANTO";19
"230260 CAMOCIM";13
"230270 CAMPOS SALES";4
"230280 CANINDE";30
"230290 CAPISTRANO";8
"230300 CARIDADE";9
"230310 CARIRE";9
"230320 CARIRIACU";4
"230330 CARIUS";4
"230350 CASCAVEL";26
"230360 CATARINA";1
"230365 CATUNDA";6
"230370 CAUCAIA";397
"230380 CEDRO";5
"230390 CHAVAL";4
"230393 CHORO";3
"230395 CHOROZINHO";12
"230400 COREAU";5
"230410 CRATEUS";56
"230420 CRATO";16
"230423 CROATA";2
"230425 CRUZ";4
"230426 DEPUTADO IRAPUAN PINHEIRO";2
"230427 ERERE";1
"230428 EUSEBIO";43
"230430 FARIAS BRITO";1
"230435 FORQUILHA";16
"230440 FORTALEZA";3135
"230445 FORTIM";1
"230450 FRECHEIRINHA";9
"230460 GENERAL SAMPAIO";4
"230465 GRACA";1
"230470 GRANJA";18
"230480 GRANJEIRO";1
"230490 GROAIRAS";1
"230495 GUAIUBA";13
"230500 GUARACIABA DO NORTE";5
"230510 GUARAMIRANGA";5
"230520 HIDROLANDIA";5
"230523 HORIZONTE";34
"230526 IBARETAMA";6
"230530 IBIAPINA";3
"230540 ICO";13
"230550 IGUATU";13
"230560 INDEPENDENCIA";6
"230565 IPAPORANGA";8
"230570 IPAUMIRIM";4
"230580 IPU";14
"230590 IPUEIRAS";10
"230600 IRACEMA";5
"230610 IRAUCUBA";6
"230625 ITAITINGA";23
"230630 ITAPAGE";18
"230640 ITAPIPOCA";27
"230650 ITAPIUNA";1
"230655 ITAREMA";4
"230660 ITATIRA";5
"230680 JAGUARIBARA";2
"230690 JAGUARIBE";3
"230700 JAGUARUANA";4
"230710 JARDIM";17
"230720 JATI";1
"230725 JIJOCA DE JERICOACOARA";9
"230730 JUAZEIRO DO NORTE";106
"230740 JUCAS";5
"230750 LAVRAS DA MANGABEIRA";8
"230760 LIMOEIRO DO NORTE";18
"230763 MADALENA";4
"230765 MARACANAU";224
"230770 MARANGUAPE";56
"230780 MARCO";11
"230790 MARTINOPOLE";1
"230800 MASSAPE";16
"230810 MAURITI";19
