2007
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de notificação";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"350070 AGUDOS";-;6;13;181;358;159;34;8;9;8;6;9;1;792
"350075 ALAMBARI";-;3;-;2;1;-;-;-;-;-;-;-;1;7
"350080 ALFREDO MARCONDES";-;-;3;7;1;2;1;-;-;1;-;-;-;15
"350090 ALTAIR";-;38;37;44;50;8;2;-;-;-;-;1;1;181
"350100 ALTINOPOLIS";-;2;3;13;18;17;1;-;2;2;-;1;2;61
"350110 ALTO ALEGRE";-;2;2;18;7;11;7;-;-;-;-;-;-;47
"350115 ALUMINIO";-;1;2;-;8;10;1;-;-;-;-;-;-;22
"350120 ALVARES FLORENCE";-;-;-;7;18;2;4;1;-;-;5;1;-;38
"350130 ALVARES MACHADO";-;32;27;53;25;23;-;1;1;3;4;10;28;207
"350140 ALVARO DE CARVALHO";-;-;-;2;1;-;-;-;-;-;-;-;-;3
"350150 ALVINLANDIA";-;1;4;8;5;3;1;1;-;-;-;2;1;26
"350160 AMERICANA";-;57;229;831;1346;831;125;32;24;21;22;47;41;3606
"350170 AMERICO BRASILIENSE";-;31;64;169;333;139;11;10;5;3;3;5;13;786
"350180 AMERICO DE CAMPOS";-;1;2;19;52;30;13;1;-;-;-;4;2;124
"350190 AMPARO";-;13;7;21;35;30;9;3;8;2;2;14;5;149
"350200 ANALANDIA";-;-;-;1;3;-;1;-;-;-;-;-;-;5
"350210 ANDRADINA";-;586;2453;2651;1060;503;146;46;24;10;12;18;36;7545
"350220 ANGATUBA";-;-;-;3;-;1;-;-;-;-;-;-;5;9
"350230 ANHEMBI";-;2;-;4;4;1;-;-;-;-;-;-;-;11
"350240 ANHUMAS";-;3;-;1;8;4;-;-;-;-;-;-;-;16
"350250 APARECIDA";-;28;117;377;114;47;10;2;-;-;6;6;3;710
"350260 APARECIDA D'OESTE";-;13;28;46;96;33;3;2;1;-;-;1;5;228
"350270 APIAI";-;-;-;1;2;1;-;-;-;-;-;-;-;4
"350275 ARACARIGUAMA";-;1;3;3;2;3;2;-;-;-;-;-;1;15
"350280 ARACATUBA";-;1765;4106;5372;3069;1092;224;54;17;21;43;117;529;16409
"350290 ARACOIABA DA SERRA";-;3;6;11;2;1;-;-;-;-;1;1;1;26
"350300 ARAMINA";-;95;161;171;72;42;11;7;4;4;4;11;39;621
"350310 ARANDU";-;-;-;1;4;-;-;-;-;-;-;-;-;5
"350320 ARARAQUARA";-;210;645;1739;2240;1261;244;63;44;51;45;18;100;6660
"350330 ARARAS";-;30;91;546;961;556;61;25;8;6;10;9;11;2314
"350335 ARCO-IRIS";-;-;3;13;23;2;-;-;-;-;-;-;-;41
"350340 AREALVA";-;-;1;4;7;8;3;-;-;-;1;-;-;24
"350350 AREIAS";-;1;6;11;3;1;1;-;-;-;1;-;-;24
"350360 AREIOPOLIS";-;-;-;-;2;2;-;-;1;-;-;-;-;5
"350370 ARIRANHA";-;2;8;110;75;31;6;1;-;1;3;1;-;238
"350380 ARTUR NOGUEIRA";-;44;135;216;232;108;14;2;5;5;1;6;8;776
"350390 ARUJA";-;10;25;159;96;44;3;1;-;1;2;5;5;351
"350395 ASPASIA";-;-;2;4;4;2;-;-;-;-;-;-;-;12
"350400 ASSIS";-;59;233;801;814;227;23;14;3;4;10;22;17;2227
"350410 ATIBAIA";-;20;25;64;99;62;12;4;4;4;7;9;15;325
"350420 AURIFLAMA";-;15;64;234;323;99;9;2;1;-;3;3;3;756
"350430 AVAI";-;1;2;1;7;27;19;-;-;-;-;-;-;57
"350440 AVANHANDAVA";-;2;31;156;175;104;7;2;-;-;-;3;-;480
"350450 AVARE";-;2;9;13;9;7;2;2;-;-;-;-;1;45
"350460 BADY BASSITT";-;61;234;397;117;31;15;6;-;1;5;-;-;867
"350470 BALBINOS";-;-;2;6;25;32;3;-;-;-;-;-;-;68
"350480 BALSAMO";-;-;41;143;87;70;9;-;1;3;5;2;1;362
"350490 BANANAL";-;2;9;27;77;48;29;11;-;-;-;-;4;207
"350500 BARAO DE ANTONINA";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"350510 BARBOSA";-;25;80;180;156;26;3;-;1;2;-;3;2;478
"350520 BARIRI";-;4;9;38;107;112;12;4;2;1;-;4;-;293
"350530 BARRA BONITA";-;2;2;13;12;10;2;1;-;-;2;5;3;52
"350535 BARRA DO CHAPEU";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"350540 BARRA DO TURVO";-;-;1;5;6;-;-;-;-;-;-;-;-;12
"350550 BARRETOS";-;1926;2272;1277;1084;640;129;44;28;25;22;58;339;7844
"350560 BARRINHA";-;21;56;240;243;149;19;11;11;4;2;1;-;757
"350570 BARUERI";-;83;195;621;932;509;97;41;27;18;23;34;57;2637
"350580 BASTOS";-;4;41;485;116;12;3;-;-;1;1;2;-;665
"350590 BATATAIS";-;11;54;154;196;108;21;7;6;3;1;1;2;564
"350600 BAURU";-;556;1715;3934;5009;2754;451;93;18;26;14;33;57;14660
"350610 BEBEDOURO";-;574;1193;1448;906;538;89;29;16;11;5;4;31;4844
"350620 BENTO DE ABREU";-;2;6;16;27;15;-;-;-;-;-;-;2;68
"350630 BERNARDINO DE CAMPOS";-;-;4;2;2;8;1;-;-;-;-;1;1;19
"350635 BERTIOGA";-;38;136;313;429;293;61;27;10;6;3;4;12;1332
"350640 BILAC";-;12;83;102;58;20;3;-;-;-;-;-;1;279
"350650 BIRIGUI";-;676;2017;3229;928;359;64;21;13;6;12;29;79;7433
"350660 BIRITIBA-MIRIM";-;2;-;1;2;-;1;-;-;-;-;-;-;6
"350670 BOA ESPERANCA DO SUL";-;1;3;52;73;37;1;1;2;-;-;1;2;173
"350680 BOCAINA";-;3;-;4;10;2;-;-;1;-;-;-;-;20
"350690 BOFETE";-;-;-;2;1;3;1;-;-;-;1;-;-;8
"350700 BOITUVA";-;14;9;16;43;10;2;1;-;1;-;1;1;98
"350710 BOM JESUS DOS PERDOES";-;-;-;3;1;2;1;-;-;-;-;-;-;7
"350720 BORA";-;-;2;5;8;1;1;-;-;-;-;1;1;19
"350730 BORACEIA";-;1;-;5;3;1;-;-;-;-;-;1;-;11
"350740 BORBOREMA";-;76;127;133;102;60;18;9;8;3;6;6;22;570
"350745 BOREBI";-;-;-;1;3;1;-;-;-;-;-;-;1;6
"350750 BOTUCATU";-;15;13;48;51;22;3;5;4;4;1;5;4;175
"350760 BRAGANCA PAULISTA";-;8;17;36;53;21;5;6;3;4;5;2;5;165
"350770 BRAUNA";-;2;16;42;18;7;-;-;-;-;-;1;1;87
"350775 BREJO ALEGRE";-;2;16;79;12;-;1;-;-;-;-;-;2;112
"350780 BRODOWSKI";-;11;58;159;147;91;4;1;1;1;1;4;1;479
"350790 BROTAS";-;-;57;227;123;41;3;-;-;-;-;-;-;451
"350800 BURI";-;-;-;1;2;1;-;-;-;-;-;-;-;4
"350810 BURITAMA";-;26;92;385;368;155;28;5;3;2;3;5;1;1073
"350820 BURITIZAL";-;17;27;40;18;15;-;-;-;-;-;2;2;121
"350830 CABRALIA PAULISTA";-;1;-;4;1;-;-;-;-;-;-;-;-;6
