2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisgestantebr.def
Syphilis in Pregnant Women
"Município de residência";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"150130 BARCARENA";-;12;12;22;18;24;8;9;8;8;11;6;12;150
"150140 BELEM";-;156;119;164;165;137;103;89;97;87;96;86;97;1396
"150145 BELTERRA";-;1;-;2;-;-;-;-;-;4;-;1;-;8
"150150 BENEVIDES";-;7;10;15;10;13;7;1;6;9;2;7;6;93
"150157 BOM JESUS DO TOCANTINS";-;-;-;-;2;-;1;1;-;-;-;1;-;5
"150160 BONITO";-;-;-;-;1;-;-;-;-;-;1;1;-;3
"150170 BRAGANCA";-;8;8;4;5;12;6;6;11;3;6;7;1;77
"150172 BRASIL NOVO";-;5;2;1;2;2;1;4;3;2;-;-;2;24
"150175 BREJO GRANDE DO ARAGUAIA";-;1;2;1;1;3;1;-;-;2;1;1;-;13
"150178 BREU BRANCO";-;3;3;4;2;7;5;2;3;2;3;4;1;39
"150180 BREVES";-;15;15;22;15;22;9;16;21;9;10;12;7;173
"150190 BUJARU";-;3;2;5;5;3;3;4;1;2;4;2;1;35
"150195 CACHOEIRA DO PIRIA";-;4;-;1;-;1;1;2;2;-;1;3;-;15
"150200 CACHOEIRA DO ARARI";-;-;-;1;2;1;-;-;-;1;1;-;-;6
"150210 CAMETA";-;7;11;10;10;10;6;3;7;4;4;8;9;89
"150215 CANAA DOS CARAJAS";-;7;11;10;11;8;12;7;8;12;8;15;10;119
"150220 CAPANEMA";-;2;3;5;1;4;3;1;5;2;2;5;1;34
"150230 CAPITAO POCO";-;4;3;2;2;2;1;3;1;2;1;3;2;26
"150240 CASTANHAL";-;16;14;18;7;16;19;13;12;15;12;11;17;170
"150250 CHAVES";-;2;1;2;2;-;3;1;1;-;-;-;1;13
"150260 COLARES";-;1;-;-;1;-;2;-;1;-;-;-;-;5
"150270 CONCEICAO DO ARAGUAIA";-;2;7;4;4;1;-;-;3;1;4;2;2;30
"150275 CONCORDIA DO PARA";-;1;1;3;2;-;2;1;1;2;2;1;2;18
"150276 CUMARU DO NORTE";-;-;-;-;-;1;-;-;1;-;-;-;1;3
"150277 CURIONOPOLIS";-;4;-;1;6;1;5;2;1;-;-;1;2;23
"150280 CURRALINHO";-;2;6;5;6;2;2;-;-;2;1;-;-;26
"150285 CURUA";-;-;-;1;-;-;-;1;-;1;2;-;-;5
"150290 CURUCA";-;1;2;3;2;2;5;-;1;2;3;1;4;26
"150293 DOM ELISEU";-;1;3;3;1;4;5;3;1;3;1;6;1;32
"150295 ELDORADO DOS CARAJAS";-;4;-;2;2;7;4;3;7;2;3;7;-;41
"150300 FARO";-;1;1;1;-;2;-;-;1;2;-;1;1;10
"150304 FLORESTA DO ARAGUAIA";-;4;3;5;2;3;1;1;3;3;2;1;3;31
"150307 GARRAFAO DO NORTE";-;1;2;-;-;-;3;1;-;-;1;2;-;10
"150309 GOIANESIA DO PARA";-;2;3;2;-;1;6;3;1;3;-;1;5;27
"150310 GURUPA";-;2;4;2;4;2;1;3;3;1;1;3;2;28
"150320 IGARAPE-ACU";-;-;2;-;3;1;2;3;2;1;2;1;1;18
"150330 IGARAPE-MIRI";-;2;-;2;2;3;2;2;-;3;3;3;1;23
"150340 INHANGAPI";-;1;1;-;1;1;-;-;-;-;1;1;-;6
"150345 IPIXUNA DO PARA";-;1;6;3;2;2;1;1;5;4;3;2;2;32
"150350 IRITUIA";-;5;2;1;1;2;3;3;2;2;-;-;1;22
"150360 ITAITUBA";-;36;32;27;19;27;33;18;19;12;18;24;25;290
"150370 ITUPIRANGA";-;2;3;6;2;5;3;-;-;3;4;3;4;35
"150375 JACAREACANGA";-;4;1;2;1;1;-;1;3;-;1;4;2;20
"150380 JACUNDA";-;7;4;5;7;3;7;-;1;4;-;3;4;45
"150390 JURUTI";-;10;8;6;3;7;3;3;4;1;1;2;2;50
"150400 LIMOEIRO DO AJURU";-;-;-;4;7;3;3;1;2;3;1;-;3;27
"150405 MAE DO RIO";-;1;1;2;-;2;-;-;3;1;-;-;1;11
"150410 MAGALHAES BARATA";-;3;1;1;2;-;1;-;-;1;-;-;1;10
"150420 MARABA";-;66;40;51;49;57;49;38;38;42;48;37;23;538
"150430 MARACANA";-;8;-;1;1;1;4;-;3;4;2;1;3;28
"150440 MARAPANIM";-;2;2;-;2;-;-;1;1;-;1;1;-;10
"150442 MARITUBA";-;24;15;32;23;22;18;15;15;13;20;17;18;232
"150445 MEDICILANDIA";-;4;4;8;7;2;4;6;3;1;1;2;-;42
"150450 MELGACO";-;3;-;2;4;1;1;-;2;2;1;1;1;18
"150460 MOCAJUBA";-;2;-;3;-;-;3;1;1;2;2;6;-;20
"150470 MOJU";-;8;5;5;10;9;9;8;5;10;2;6;14;91
"150475 MOJUI DOS CAMPOS";-;-;-;1;-;-;1;-;1;-;1;1;1;6
"150480 MONTE ALEGRE";-;4;4;6;4;1;2;4;2;2;2;4;3;38
"150490 MUANA";-;6;2;5;3;4;7;4;4;3;2;1;4;45
"150495 NOVA ESPERANCA DO PIRIA";-;2;1;1;2;2;-;1;1;-;1;1;1;13
"150497 NOVA IPIXUNA";-;-;1;1;-;-;1;-;-;-;-;-;-;3
"150500 NOVA TIMBOTEUA";-;-;1;-;-;-;-;-;-;-;1;-;-;2
"150503 NOVO PROGRESSO";-;6;9;9;6;8;5;7;6;8;6;3;5;78
"150506 NOVO REPARTIMENTO";-;6;1;10;7;8;6;2;4;3;1;4;5;57
"150510 OBIDOS";-;4;-;6;1;8;4;3;3;1;2;-;1;33
"150520 OEIRAS DO PARA";-;1;2;3;2;6;7;5;1;-;1;5;4;37
"150530 ORIXIMINA";-;-;3;6;1;4;5;3;2;2;4;1;1;32
"150540 OUREM";-;1;1;-;1;-;-;-;-;3;-;-;-;6
"150543 OURILANDIA DO NORTE";-;5;2;3;2;2;4;-;2;-;3;1;-;24
"150548 PACAJA";-;2;5;2;3;6;4;1;4;3;3;4;1;38
"150549 PALESTINA DO PARA";-;1;-;-;-;-;-;-;-;-;-;1;-;2
"150550 PARAGOMINAS";-;12;6;11;7;9;14;8;12;14;7;14;8;122
"150553 PARAUAPEBAS";-;33;31;40;28;40;35;20;29;36;33;33;32;390
"150555 PAU D'ARCO";-;-;4;-;1;-;2;-;1;-;-;-;-;8
"150560 PEIXE-BOI";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"150563 PICARRA";-;-;-;2;-;1;1;-;2;1;-;-;-;7
"150565 PLACAS";-;-;2;-;2;-;-;3;-;1;1;-;-;9
"150570 PONTA DE PEDRAS";-;4;4;2;1;5;3;1;-;2;3;4;3;32
"150580 PORTEL";-;9;9;16;10;10;10;4;6;3;10;6;4;97
"150590 PORTO DE MOZ";-;-;-;1;1;-;-;1;3;3;-;3;-;12
"150600 PRAINHA";-;1;2;5;1;6;1;2;2;1;1;1;2;25
"150610 PRIMAVERA";-;-;-;-;1;3;-;-;1;-;-;1;-;6
"150611 QUATIPURU";-;-;2;2;2;2;-;1;1;-;1;-;-;11
"150613 REDENCAO";-;9;8;9;4;8;8;9;8;13;12;8;14;110
"150616 RIO MARIA";-;1;1;2;6;4;-;-;3;3;3;1;1;25
"150618 RONDON DO PARA";-;2;2;1;1;5;2;2;1;3;2;-;2;23
"150619 RUROPOLIS";-;3;3;2;2;3;-;1;-;-;1;1;1;17
"150620 SALINOPOLIS";-;6;3;6;2;8;3;1;2;3;1;4;3;42
"150630 SALVATERRA";-;2;-;1;3;4;1;-;-;1;1;1;1;15
"150635 SANTA BARBARA DO PARA";-;2;2;3;1;5;3;3;2;1;-;4;-;26
"150640 SANTA CRUZ DO ARARI";-;1;1;2;-;1;1;-;-;-;-;-;-;6
"150650 SANTA IZABEL DO PARA";-;12;8;11;8;12;4;-;2;4;5;5;8;79
"150655 SANTA LUZIA DO PARA";-;-;1;-;2;1;1;2;2;3;3;1;-;16
"150658 SANTA MARIA DAS BARREIRAS";-;2;-;1;-;-;-;-;-;1;-;1;-;5
"150660 SANTA MARIA DO PARA";-;1;1;1;3;2;1;1;-;2;2;-;-;14
"150670 SANTANA DO ARAGUAIA";-;7;6;8;4;7;11;5;3;7;5;5;3;71
"150680 SANTAREM";-;23;21;18;21;26;19;11;22;23;17;17;24;242
"150690 SANTAREM NOVO";-;-;-;-;1;1;1;-;-;1;-;-;-;4
"150700 SANTO ANTONIO DO TAUA";-;1;2;1;-;1;1;1;4;-;-;-;1;12
"150710 SAO CAETANO DE ODIVELAS";-;2;2;4;1;2;1;1;1;-;1;1;-;16
"150715 SAO DOMINGOS DO ARAGUAIA";-;1;1;2;5;1;1;1;2;4;-;3;3;24
"150720 SAO DOMINGOS DO CAPIM";-;1;1;-;1;2;6;1;-;1;2;1;-;16
"150730 SAO FELIX DO XINGU";-;28;13;18;18;21;10;11;23;9;16;13;11;191
"150740 SAO FRANCISCO DO PARA";-;-;-;-;1;1;2;2;1;1;1;-;3;12
"150745 SAO GERALDO DO ARAGUAIA";-;1;3;2;2;3;4;1;2;1;1;-;2;22
"150746 SAO JOAO DA PONTA";-;1;1;-;-;1;-;-;-;-;-;1;-;4
"150747 SAO JOAO DE PIRABAS";-;3;1;1;2;5;2;1;-;4;1;2;2;24
"150750 SAO JOAO DO ARAGUAIA";-;3;1;4;1;-;1;1;1;1;-;4;-;17
"150760 SAO MIGUEL DO GUAMA";-;4;5;6;7;4;6;4;5;-;7;6;3;57
"150770 SAO SEBASTIAO DA BOA VISTA";-;3;5;5;3;5;6;2;4;-;-;2;-;35
"150775 SAPUCAIA";-;-;1;2;1;-;3;2;2;-;-;-;2;13
"150780 SENADOR JOSE PORFIRIO";-;1;-;-;-;-;3;-;1;2;2;-;-;9
"150790 SOURE";-;3;1;1;3;-;2;1;1;-;-;-;2;14
"150795 TAILANDIA";-;16;23;15;12;21;14;9;18;17;18;10;9;182
"150796 TERRA ALTA";-;-;-;-;-;1;-;1;1;1;-;-;1;5
"150797 TERRA SANTA";-;1;1;4;5;5;6;-;3;1;-;1;1;28
"150800 TOME-ACU";-;6;5;4;-;6;5;2;7;6;5;3;5;54
"150803 TRACUATEUA";-;1;-;-;1;-;4;1;1;1;-;1;1;11
"150805 TRAIRAO";-;2;-;2;1;2;6;4;2;3;2;5;2;31
"150808 TUCUMA";-;9;5;7;3;8;8;5;3;6;8;2;6;70
"150810 TUCURUI";-;7;3;7;7;7;10;4;4;4;4;3;2;62
"150812 ULIANOPOLIS";-;-;2;1;1;1;3;1;1;-;-;-;1;11
"150815 URUARA";-;2;3;2;2;1;3;2;4;-;-;1;-;20
"150820 VIGIA";-;3;3;5;5;3;1;5;2;1;5;2;1;36
"150830 VISEU";-;-;1;-;-;2;-;1;-;1;-;1;1;7
"150835 VITORIA DO XINGU";-;-;1;4;2;3;1;-;3;4;2;2;1;23
"150840 XINGUARA";-;5;3;2;2;2;2;2;1;1;2;1;2;25
"160005 SERRA DO NAVIO";-;-;1;1;-;1;-;-;-;2;-;1;1;7
"160010 AMAPA";-;1;-;-;1;2;-;3;-;-;-;1;-;8
"160015 PEDRA BRANCA DO AMAPARI";-;1;-;-;1;-;1;-;-;-;-;1;-;4
"160020 CALCOENE";-;-;1;-;-;1;3;2;-;-;-;-;4;11
"160021 CUTIAS";-;1;-;-;-;1;-;-;-;-;-;-;-;2
"160023 FERREIRA GOMES";-;1;-;1;-;-;4;-;-;1;-;-;-;7
"160025 ITAUBAL";-;1;2;-;-;1;-;-;-;-;1;1;1;7
"160027 LARANJAL DO JARI";-;5;4;3;5;4;3;1;-;4;1;5;1;36
"160030 MACAPA";-;131;101;116;115;111;88;61;73;73;67;67;75;1078
"160040 MAZAGAO";-;4;1;3;1;2;5;3;2;2;2;1;2;28
"160050 OIAPOQUE";-;1;3;3;4;-;1;1;2;-;1;1;-;17
"160053 PORTO GRANDE";-;3;5;2;3;6;2;2;2;3;3;2;4;37
"160055 PRACUUBA";-;-;2;-;-;1;-;-;-;-;-;-;1;4
"160060 SANTANA";-;20;15;16;14;17;18;7;4;8;10;10;5;144
"160070 TARTARUGALZINHO";-;3;5;2;2;3;1;-;-;-;-;1;3;20
"160080 VITORIA DO JARI";-;2;1;2;-;3;-;1;1;3;-;-;-;13
"170025 ABREULANDIA";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"170030 AGUIARNOPOLIS";-;-;-;-;1;-;1;-;-;-;1;2;-;5
"170035 ALIANCA DO TOCANTINS";-;-;-;-;-;-;1;-;1;1;-;1;-;4
"170070 ALVORADA";-;-;1;-;1;2;-;-;-;-;-;-;-;4
"170100 ANANAS";-;-;1;1;2;1;-;3;2;-;1;-;3;14
"170105 ANGICO";-;-;-;-;-;1;1;1;-;-;-;-;-;3
"170110 APARECIDA DO RIO NEGRO";-;1;1;1;1;-;-;-;-;1;-;1;-;6
"170130 ARAGOMINAS";-;1;-;-;-;-;-;-;-;1;-;-;1;3
"170190 ARAGUACEMA";-;-;-;-;2;-;-;-;1;-;-;1;1;5
"170200 ARAGUACU";-;1;-;-;-;-;-;-;1;-;-;1;-;3
"170210 ARAGUAINA";-;35;23;36;26;32;21;5;15;16;9;21;20;259
"170220 ARAGUATINS";-;5;5;3;5;2;2;1;3;1;-;1;2;30
"170230 ARAPOEMA";-;1;1;-;1;1;-;-;-;-;1;1;1;7
"170240 ARRAIAS";-;-;-;2;1;3;1;1;-;-;-;1;-;9
"170255 AUGUSTINOPOLIS";-;4;3;7;3;10;7;5;5;7;2;5;3;61
"170290 AXIXA DO TOCANTINS";-;1;-;2;1;2;4;1;1;1;1;-;1;15
"170300 BABACULANDIA";-;-;-;-;-;-;1;1;-;-;-;-;-;2
"170305 BANDEIRANTES DO TOCANTINS";-;-;-;1;-;-;-;-;-;-;1;-;-;2
"170307 BARRA DO OURO";-;-;1;-;1;1;-;1;1;-;1;-;-;6
